apartment_id,apartment_name,gu,legal_dong,latitude,longitude,final_local_market_id,final_local_market_name,market_definition_type,local_market_confidence,assignment_stability,algorithm_cluster,hierarchical_cluster,market_size_apartments,market_transactions_12m,dominant_legal_dong,dominant_dong_share,spatial_fragmentation_flag,low_sample_flag,data_quality_flag,cluster_algorithm_reference
A61409002,쌍용스윗닷홈스카이,부산진구,부암동,35.1634984252679,129.050697797136,LM043,부산진구|부암동,LEGAL_DONG,HIGH,1.0,0.0,0.0,12.0,426.0,부암동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61409003,일성인포,부산진구,부암동,35.1643616720816,129.051031683479,LM043,부산진구|부암동,LEGAL_DONG,HIGH,1.0,0.0,0.0,12.0,426.0,부암동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61409004,타워베르빌,부산진구,부암동,35.1659444088819,129.050902545964,LM043,부산진구|부암동,LEGAL_DONG,MEDIUM,1.0,0.0,1.0,12.0,426.0,부암동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61409005,부산서면동문굿모닝힐,부산진구,부암동,35.1617307022418,129.053101832092,LM043,부산진구|부암동,LEGAL_DONG,HIGH,1.0,0.0,0.0,12.0,426.0,부암동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61409302,당감뜨란채,부산진구,부암동,35.1749337216179,129.029905401339,LM043,부산진구|부암동,LEGAL_DONG,HIGH,1.0,0.0,0.0,12.0,426.0,부암동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61410304,"삼익(10,11동)",부산진구,당감동,35.1619817959221,129.039811080995,LM040,부산진구|당감동,LEGAL_DONG,HIGH,1.0,2.0,2.0,10.0,393.0,당감동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61473002,네오스포,부산진구,부전동,35.15362555977,129.054047151528,LM044,부산진구|부전동,LEGAL_DONG,HIGH,1.0,2.0,2.0,2.0,73.0,부전동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61475202,태화현대1,부산진구,당감동,35.156984699411,129.042257249023,LM040,부산진구|당감동,LEGAL_DONG,HIGH,1.0,0.0,0.0,10.0,393.0,당감동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61475403,현대1차,부산진구,양정동,35.1742119686713,129.063037802602,LM045,부산진구|양정동,LEGAL_DONG,HIGH,1.0,0.0,0.0,5.0,366.0,양정동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61475512,개금주공2,부산진구,개금동,35.160050673057,129.030352293763,LM039,부산진구|개금동,LEGAL_DONG,HIGH,1.0,2.0,2.0,8.0,361.0,개금동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61475903,태화현대2,부산진구,당감동,35.1561948411934,129.041101811057,LM040,부산진구|당감동,LEGAL_DONG,HIGH,1.0,0.0,0.0,10.0,393.0,당감동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61476002,경남,부산진구,범천동,35.1459261803379,129.056671283896,LM042,부산진구|범천동,LEGAL_DONG,HIGH,1.0,1.0,1.0,5.0,198.0,범천동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61476004,범천LH,부산진구,범천동,35.1474350919207,129.054658772275,,,,,,,,,,,,,,INSUFFICIENT_CLUSTER_FEATURES,KMEANS_K3_SEED20260911
A61476403,벽산1,부산진구,가야동,35.1466134423697,129.026989438444,LM038,부산진구|가야동,LEGAL_DONG,HIGH,1.0,2.0,2.0,3.0,155.0,가야동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61477009,개금우드빌,부산진구,개금동,35.1631325735281,129.024598413974,LM039,부산진구|개금동,LEGAL_DONG,HIGH,1.0,2.0,2.0,8.0,361.0,개금동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61477105,개금아이파크,부산진구,개금동,35.1474573442981,129.019633646689,LM039,부산진구|개금동,LEGAL_DONG,HIGH,1.0,0.0,0.0,8.0,361.0,개금동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61477302,서면노르웨이아침,부산진구,전포동,35.1499346550732,129.063479015263,LM047,부산진구|전포동,LEGAL_DONG,HIGH,1.0,2.0,2.0,7.0,439.0,전포동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61477403,시영(1~5동),부산진구,개금동,35.1466044705799,129.017038077616,LM039,부산진구|개금동,LEGAL_DONG,HIGH,1.0,2.0,2.0,8.0,361.0,개금동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61477806,국제백양,부산진구,당감동,35.1680304177471,129.029180210707,LM040,부산진구|당감동,LEGAL_DONG,HIGH,1.0,2.0,2.0,10.0,393.0,당감동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61478807,화인,부산진구,연지동,35.173029858395,129.059865435875,LM046,부산진구|연지동,LEGAL_DONG,MEDIUM,1.0,0.0,1.0,6.0,308.0,연지동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61478901,연지자이2차,부산진구,연지동,35.1738340168288,129.048361881117,LM046,부산진구|연지동,LEGAL_DONG,HIGH,1.0,0.0,0.0,6.0,308.0,연지동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61479104,현대2차,부산진구,양정동,35.1707552940831,129.066457433194,LM045,부산진구|양정동,LEGAL_DONG,HIGH,1.0,0.0,0.0,5.0,366.0,양정동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61479403,쌍용스윗닷홈,부산진구,부암동,35.175718691386,129.03275978455,LM043,부산진구|부암동,LEGAL_DONG,HIGH,1.0,0.0,0.0,12.0,426.0,부암동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61479502,반도보라빌,부산진구,가야동,35.1505026878858,129.032373713462,LM038,부산진구|가야동,LEGAL_DONG,HIGH,1.0,0.0,0.0,3.0,155.0,가야동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61479605,동일스위트,부산진구,당감동,35.1671767965506,129.025974675989,LM040,부산진구|당감동,LEGAL_DONG,HIGH,1.0,0.0,0.0,10.0,393.0,당감동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61479902,대원칸타빌멤버스,부산진구,양정동,35.1715683917271,129.068601210916,LM045,부산진구|양정동,LEGAL_DONG,HIGH,1.0,0.0,0.0,5.0,366.0,양정동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61480908,동원화인패밀리,부산진구,개금동,35.1639281330622,129.02850740693,LM039,부산진구|개금동,LEGAL_DONG,HIGH,1.0,2.0,2.0,8.0,361.0,개금동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61480910,개금2지구도개공임대아파트,부산진구,개금동,35.1632517194987,129.023109473947,,,,,,,,,,,,,,INSUFFICIENT_CLUSTER_FEATURES,KMEANS_K3_SEED20260911
A61481111,엘지신개금(2-1),부산진구,개금동,35.1550481097082,129.019243033247,LM039,부산진구|개금동,LEGAL_DONG,HIGH,1.0,0.0,0.0,8.0,361.0,개금동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61482207,개금주공3단지,부산진구,당감동,35.1613968466179,129.032430795113,LM040,부산진구|당감동,LEGAL_DONG,HIGH,1.0,2.0,2.0,10.0,393.0,당감동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61482302,"백양뜨란채,주공아파트(1단지)",부산진구,당감동,35.1711519461034,129.026345604739,LM040,부산진구|당감동,LEGAL_DONG,HIGH,1.0,2.0,2.0,10.0,393.0,당감동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61482303,백양푸른채,부산진구,당감동,35.1720654213412,129.027516045706,LM040,부산진구|당감동,LEGAL_DONG,HIGH,1.0,2.0,2.0,10.0,393.0,당감동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61483202,서면이-편한세상,부산진구,범천동,35.1564058760801,129.048580378752,LM042,부산진구|범천동,LEGAL_DONG,HIGH,1.0,0.0,0.0,5.0,198.0,범천동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61484004,협성피닉스타운,부산진구,부암동,35.1729756707124,129.036945657457,LM043,부산진구|부암동,LEGAL_DONG,HIGH,1.0,2.0,2.0,12.0,426.0,부암동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61484005,화승,부산진구,부암동,35.1684027431243,129.037323992928,LM043,부산진구|부암동,LEGAL_DONG,HIGH,1.0,0.0,0.0,12.0,426.0,부암동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61485906,연지2청구,부산진구,연지동,35.174113118202,129.05714237943,LM046,부산진구|연지동,LEGAL_DONG,HIGH,1.0,0.0,0.0,6.0,308.0,연지동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61486005,연지자이,부산진구,연지동,35.1704728032631,129.048429217295,LM046,부산진구|연지동,LEGAL_DONG,HIGH,1.0,0.0,0.0,6.0,308.0,연지동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61486008,세동한신,부산진구,연지동,35.1717840601458,129.048936674435,LM046,부산진구|연지동,LEGAL_DONG,HIGH,1.0,0.0,0.0,6.0,308.0,연지동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61486301,한라비발디,부산진구,전포동,35.1506405123904,129.0661127988,LM047,부산진구|전포동,LEGAL_DONG,HIGH,1.0,0.0,0.0,7.0,439.0,전포동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61609002,구포동원로얄듀크비스타,북구,구포동,35.208073180857,128.99889746397,LM049,북구|구포동,LEGAL_DONG,HIGH,1.0,0.0,0.0,5.0,218.0,구포동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61609206,구포유림노르웨이숲2차,북구,구포동,35.1962431039498,129.002991484837,LM049,북구|구포동,LEGAL_DONG,HIGH,1.0,2.0,2.0,5.0,218.0,구포동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61610003,롯데,북구,덕천동,35.2095334334768,129.021080144507,LM051,북구|덕천동,LEGAL_DONG,HIGH,1.0,2.0,2.0,6.0,198.0,덕천동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61612010,화명2차현대,북구,화명동,35.227309697318,129.01001401447,LM053,북구|화명동,LEGAL_DONG,HIGH,1.0,0.0,0.0,18.0,1144.0,화명동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61612011,대우이안,북구,화명동,35.2371706524696,129.009954863836,LM053,북구|화명동,LEGAL_DONG,HIGH,1.0,0.0,0.0,18.0,1144.0,화명동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61612013,코오롱하늘채1차,북구,화명동,35.2307920262206,129.011545185865,LM053,북구|화명동,LEGAL_DONG,HIGH,1.0,1.0,1.0,18.0,1144.0,화명동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61612016,수정강변타운,북구,화명동,35.2213244327728,129.0060121223,LM053,북구|화명동,LEGAL_DONG,HIGH,1.0,0.0,0.0,18.0,1144.0,화명동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61612017,대림쌍용강변타운,북구,화명동,35.2264392828181,129.00705947304,LM053,북구|화명동,LEGAL_DONG,MEDIUM,1.0,1.0,0.0,18.0,1144.0,화명동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61612018,롯데낙천대,북구,화명동,35.2374576879253,129.011867869707,LM053,북구|화명동,LEGAL_DONG,MEDIUM,1.0,1.0,0.0,18.0,1144.0,화명동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61612019,대림타운,북구,화명동,35.2314080166544,129.015133073984,LM053,북구|화명동,LEGAL_DONG,HIGH,1.0,0.0,0.0,18.0,1144.0,화명동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61670501,덕천삼정그린코아,북구,덕천동,35.2140284510103,129.02011285035,LM051,북구|덕천동,LEGAL_DONG,HIGH,1.0,0.0,0.0,6.0,198.0,덕천동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61673103,쌍용스윗닷홈,북구,만덕동,35.2124756476365,129.030737502154,LM052,북구|만덕동,LEGAL_DONG,HIGH,1.0,0.0,0.0,13.0,569.0,만덕동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61673302,삼한힐파크,북구,화명동,35.2355961916313,129.019849258614,LM053,북구|화명동,LEGAL_DONG,HIGH,1.0,0.0,0.0,18.0,1144.0,화명동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61673304,동원로얄듀크,북구,화명동,35.2290967917765,129.014084050757,LM053,북구|화명동,LEGAL_DONG,HIGH,1.0,0.0,0.0,18.0,1144.0,화명동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61673305,화명유림,북구,화명동,35.2350594490376,129.020400500987,LM053,북구|화명동,LEGAL_DONG,MEDIUM,1.0,2.0,1.0,18.0,1144.0,화명동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61673308,화명롯데캐슬카이저,북구,화명동,35.2263603201003,129.012210130511,LM053,북구|화명동,LEGAL_DONG,HIGH,1.0,0.0,0.0,18.0,1144.0,화명동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61673902,율리역벽산블루밍1단지,북구,금곡동,35.2489684522194,129.014089697572,LM050,북구|금곡동,LEGAL_DONG,HIGH,1.0,0.0,0.0,13.0,382.0,금곡동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61674824,부산율리마을,북구,금곡동,35.2453932447009,129.010592292094,,,,,,,,,,,,,,INSUFFICIENT_CLUSTER_FEATURES,KMEANS_K3_SEED20260911
A61674912,화명뜨란채,북구,금곡동,35.242884949859,129.010879993085,LM050,북구|금곡동,LEGAL_DONG,HIGH,1.0,0.0,0.0,13.0,382.0,금곡동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61675601,상록한신휴플러스,북구,만덕동,35.203972397957,129.03263165167,LM052,북구|만덕동,LEGAL_DONG,MEDIUM,1.0,2.0,0.0,13.0,569.0,만덕동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61675806,삼성,북구,만덕동,35.2109245971145,129.036768960273,LM052,북구|만덕동,LEGAL_DONG,HIGH,1.0,2.0,2.0,13.0,569.0,만덕동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61676006,벽산삼협한솔,북구,금곡동,35.2660364322743,129.018303147659,LM050,북구|금곡동,LEGAL_DONG,HIGH,1.0,2.0,2.0,13.0,382.0,금곡동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61676118,금곡주공1단지,북구,금곡동,35.2677341935495,129.018995206358,,,,,,,,,,,,,,INSUFFICIENT_CLUSTER_FEATURES,KMEANS_K3_SEED20260911
A61676215,금곡주공2단지,북구,금곡동,35.2598827791739,129.015196459368,,,,,,,,,,,,,,INSUFFICIENT_CLUSTER_FEATURES,KMEANS_K3_SEED20260911
A61676316,금곡3단지주공,북구,금곡동,35.2645788964271,129.021859138241,LM050,북구|금곡동,LEGAL_DONG,HIGH,1.0,2.0,2.0,13.0,382.0,금곡동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61676422,금곡주공4단지,북구,금곡동,35.2536085912779,129.01534596506,,,,,,,,,,,,,,INSUFFICIENT_CLUSTER_FEATURES,KMEANS_K3_SEED20260911
A61676509,금곡5단지주공,북구,금곡동,35.2499619789442,129.013375171263,LM050,북구|금곡동,LEGAL_DONG,HIGH,1.0,2.0,2.0,13.0,382.0,금곡동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61676605,금곡6단지주공,북구,금곡동,35.2489583498651,129.015421319804,LM050,북구|금곡동,LEGAL_DONG,HIGH,1.0,2.0,2.0,13.0,382.0,금곡동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61676723,금곡주공7단지,북구,금곡동,35.2567697648929,129.013284080271,,,,,,,,,,,,,,INSUFFICIENT_CLUSTER_FEATURES,KMEANS_K3_SEED20260911
A61676814,금곡9단지주공,북구,금곡동,35.2582359902722,129.015202701014,LM050,북구|금곡동,LEGAL_DONG,HIGH,1.0,2.0,2.0,13.0,382.0,금곡동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61677013,화명한일유앤아이,북구,금곡동,35.2425002245561,129.012496205717,LM050,북구|금곡동,LEGAL_DONG,HIGH,1.0,0.0,0.0,13.0,382.0,금곡동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61677404,덕천주공2단지,북구,덕천동,35.2090145018988,129.01715015865,,,,,,,,,,,,,,INSUFFICIENT_CLUSTER_FEATURES,KMEANS_K3_SEED20260911
A61677608,기비골마을,북구,덕천동,35.2160617248043,129.023770929231,LM051,북구|덕천동,LEGAL_DONG,HIGH,1.0,2.0,2.0,6.0,198.0,덕천동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61678209,그린코아,북구,만덕동,35.2074079470518,129.030722714168,LM052,북구|만덕동,LEGAL_DONG,HIGH,1.0,2.0,2.0,13.0,569.0,만덕동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61678706,럭키,북구,만덕동,35.2079235626477,129.028112471704,LM052,북구|만덕동,LEGAL_DONG,HIGH,1.0,2.0,2.0,13.0,569.0,만덕동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61678804,럭키2,북구,만덕동,35.2098416026819,129.027896884029,LM052,북구|만덕동,LEGAL_DONG,HIGH,1.0,2.0,2.0,13.0,569.0,만덕동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61679206,벽산강변타운,북구,화명동,35.245398335453,129.01353176912,LM053,북구|화명동,LEGAL_DONG,MEDIUM,1.0,0.0,1.0,18.0,1144.0,화명동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61679207,도시화명그린(295),북구,화명동,35.2449544851875,129.022813992369,LM053,북구|화명동,LEGAL_DONG,HIGH,1.0,2.0,2.0,18.0,1144.0,화명동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61679208,경남아너스빌,북구,화명동,35.241106239451,129.015548138623,LM053,북구|화명동,LEGAL_DONG,HIGH,1.0,0.0,0.0,18.0,1144.0,화명동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61679609,부산만덕3단지 주공아파트,북구,만덕동,35.2028368917968,129.033733979918,,,,,,,,,,,,,,INSUFFICIENT_CLUSTER_FEATURES,KMEANS_K3_SEED20260911
A61680705,삼정그린코아,북구,구포동,35.1955122900511,128.995071289777,LM049,북구|구포동,LEGAL_DONG,HIGH,1.0,0.0,0.0,5.0,218.0,구포동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61680707,구포현대,북구,구포동,35.1955368874101,128.993534496345,LM049,북구|구포동,LEGAL_DONG,HIGH,1.0,2.0,2.0,5.0,218.0,구포동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61681107,금곡화목타운,북구,금곡동,35.2619495613495,129.019930267402,LM050,북구|금곡동,LEGAL_DONG,MEDIUM,1.0,2.0,0.0,13.0,382.0,금곡동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61681108,협진태양·조성아파트,북구,금곡동,35.2615892682778,129.019418223118,LM050,북구|금곡동,LEGAL_DONG,HIGH,1.0,2.0,2.0,13.0,382.0,금곡동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61681409,부산도시공사 덕천2지구 아파트,북구,덕천동,35.2180355880224,129.021109556679,,,,,,,,,,,,,,INSUFFICIENT_CLUSTER_FEATURES,KMEANS_K3_SEED20260911
A61682303,덕천주공1,북구,덕천동,35.2063338690432,129.012317564896,LM051,북구|덕천동,LEGAL_DONG,HIGH,1.0,2.0,2.0,6.0,198.0,덕천동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61682607,대성타워,북구,만덕동,35.2118089608169,129.035126434691,LM052,북구|만덕동,LEGAL_DONG,HIGH,1.0,2.0,2.0,13.0,569.0,만덕동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61682907,동원,북구,만덕동,35.209485655516,129.030615805591,LM052,북구|만덕동,LEGAL_DONG,HIGH,1.0,2.0,2.0,13.0,569.0,만덕동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61682908,벽산라인타운,북구,만덕동,35.2102722134884,129.023603697746,LM052,북구|만덕동,LEGAL_DONG,HIGH,1.0,2.0,2.0,13.0,569.0,만덕동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61683305,그린숲속아파트,북구,화명동,35.240429013506,129.02353823947,LM053,북구|화명동,LEGAL_DONG,HIGH,1.0,2.0,2.0,18.0,1144.0,화명동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61684110,화명리버빌2차,북구,금곡동,35.2461885230218,129.011659906096,LM050,북구|금곡동,LEGAL_DONG,HIGH,1.0,0.0,0.0,13.0,382.0,금곡동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61685214,코오롱하늘채2차,북구,화명동,35.2315659682026,129.012318725109,LM053,북구|화명동,LEGAL_DONG,HIGH,1.0,1.0,1.0,18.0,1144.0,화명동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61701002,한일유엔아이,사상구,주례동,35.1546524398987,129.010150704999,LM058,사상구|주례동,LEGAL_DONG,HIGH,0.96,0.0,0.0,9.0,271.0,주례동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61775202,백양그린,사상구,모라동,35.1827483234958,128.99375110875,LM056,사상구|모라동,LEGAL_DONG,HIGH,1.0,2.0,2.0,6.0,174.0,모라동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61775307,부산모라주공3,사상구,모라동,35.1834010447566,129.000677822957,,,,,,,,,,,,,,INSUFFICIENT_CLUSTER_FEATURES,KMEANS_K3_SEED20260911
A61775401,주공4,사상구,모라동,35.1837852373414,129.001554178679,LM056,사상구|모라동,LEGAL_DONG,HIGH,1.0,2.0,2.0,6.0,174.0,모라동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61775706,우성,사상구,모라동,35.1884675454805,128.992227465024,LM056,사상구|모라동,LEGAL_DONG,HIGH,1.0,2.0,2.0,6.0,174.0,모라동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61776003,괘법한신2,사상구,괘법동,35.1679724796601,128.978429393566,LM054,사상구|괘법동,LEGAL_DONG,HIGH,1.0,0.0,0.0,3.0,123.0,괘법동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61776104,반도보라,사상구,주례동,35.1550766261996,129.013063989359,LM058,사상구|주례동,LEGAL_DONG,HIGH,1.0,2.0,2.0,9.0,271.0,주례동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61776303,럭키주례1,사상구,주례동,35.1487520361794,129.002919863298,LM058,사상구|주례동,LEGAL_DONG,HIGH,1.0,2.0,2.0,9.0,271.0,주례동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61776508,엄궁대림,사상구,엄궁동,35.1295673473089,128.97684813444,LM057,사상구|엄궁동,LEGAL_DONG,HIGH,1.0,2.0,2.0,5.0,130.0,엄궁동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61776509,롯데캐슬,사상구,엄궁동,35.1277999596243,128.974847188702,LM057,사상구|엄궁동,LEGAL_DONG,MEDIUM,1.0,0.0,2.0,5.0,130.0,엄궁동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61776710,엄궁2차한신,사상구,엄궁동,35.1245195206599,128.96924125613,LM057,사상구|엄궁동,LEGAL_DONG,HIGH,1.0,2.0,2.0,5.0,130.0,엄궁동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61776811,코오롱,사상구,엄궁동,35.1260767796699,128.978290411866,LM057,사상구|엄궁동,LEGAL_DONG,HIGH,1.0,2.0,2.0,5.0,130.0,엄궁동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61776907,금강,사상구,학장동,35.1358794055547,128.978779697713,LM059,사상구|학장동,LEGAL_DONG,HIGH,1.0,2.0,2.0,10.0,168.0,학장동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61777010,학장무학,사상구,학장동,35.1362175376004,128.977029451148,LM059,사상구|학장동,LEGAL_DONG,HIGH,1.0,2.0,2.0,10.0,168.0,학장동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61777105,학장벽산,사상구,학장동,35.139171124521,128.989449393156,LM059,사상구|학장동,LEGAL_DONG,HIGH,1.0,2.0,2.0,10.0,168.0,학장동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61777312,반도보라타운,사상구,학장동,35.137291276807,128.979171839774,LM059,사상구|학장동,LEGAL_DONG,MEDIUM,1.0,2.0,0.0,10.0,168.0,학장동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61777409,학장대림,사상구,학장동,35.1353202094785,128.992240607716,LM059,사상구|학장동,LEGAL_DONG,HIGH,1.0,2.0,2.0,10.0,168.0,학장동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61777410,학장1지구도개공임대,사상구,학장동,35.1381181855035,128.989800714073,,,,,,,,,,,,,,INSUFFICIENT_CLUSTER_FEATURES,KMEANS_K3_SEED20260911
A61777411,학장동삼정그린코아아파트,사상구,학장동,35.1409900883449,128.985036725874,LM059,사상구|학장동,LEGAL_DONG,HIGH,1.0,0.0,0.0,10.0,168.0,학장동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61777711,목화,사상구,학장동,35.1382011582213,128.980514178446,LM059,사상구|학장동,LEGAL_DONG,HIGH,1.0,2.0,2.0,10.0,168.0,학장동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61777806,학장동2차삼성,사상구,학장동,35.140493632359,128.98369423114,LM059,사상구|학장동,LEGAL_DONG,HIGH,1.0,2.0,2.0,10.0,168.0,학장동,1.0,False,False,OK,KMEANS_K3_SEED20260911
A61777903,덕포경동메르빌,사상구,덕포동,35.1709535797598,128.990175265967,LM055,사상구|덕포동,LEGAL_DONG,HIGH,1.0,0.0,0.0,3.0,145.0,덕포동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61778507,쌍용스윗닷홈,사상구,엄궁동,35.1250308671541,128.976622970664,LM057,사상구|엄궁동,LEGAL_DONG,HIGH,1.0,2.0,2.0,5.0,130.0,엄궁동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61778608,주례청구,사상구,주례동,35.1552456958258,129.001149167372,LM058,사상구|주례동,LEGAL_DONG,HIGH,1.0,2.0,2.0,9.0,271.0,주례동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61780802,사상강변동원,사상구,괘법동,35.1666822659555,128.978103908759,LM054,사상구|괘법동,LEGAL_DONG,HIGH,1.0,0.0,0.0,3.0,123.0,괘법동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61781005,자유,사상구,덕포동,35.1800236911017,128.988750208023,LM055,사상구|덕포동,LEGAL_DONG,HIGH,1.0,2.0,2.0,3.0,145.0,덕포동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61781706,모라주공1단지,사상구,모라동,35.1844124944754,128.997988949809,,,,,,,,,,,,,,INSUFFICIENT_CLUSTER_FEATURES,KMEANS_K3_SEED20260911
A61781805,모라벽산,사상구,모라동,35.1916790424881,128.994105140325,LM056,사상구|모라동,LEGAL_DONG,MEDIUM,0.8,2.0,0.0,6.0,174.0,모라동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
A61781807,모라동원타운,사상구,모라동,35.1840225616711,128.989928866593,LM056,사상구|모라동,LEGAL_DONG,HIGH,1.0,2.0,2.0,6.0,174.0,모라동,1.0,False,True,LOW_SAMPLE,KMEANS_K3_SEED20260911
