apartment_id,apartment_name,legal_dong,gu,school_premium_core_score,gap_confidence,has_6m_price,has_12m_price,has_24m_price,transaction_count_6m,transaction_count_12m,transaction_count_24m,gap_6m,gap_12m,gap_24m,temporal_sign_pattern,temporal_stability,temporal_std,temporal_range,temporal_cv,temporal_median,temporal_min,temporal_max,residual_method_gap_pct,comparable_method_gap_pct,gap_method_agreement,gap_method_abs_diff,large_method_disagreement,bootstrap_iterations,bootstrap_gap_median,bootstrap_gap_p05,bootstrap_gap_p25,bootstrap_gap_p75,bootstrap_gap_p95,gap_positive_probability,gap_negative_probability,bootstrap_iqr,bootstrap_stability,sanity_flag,phase145_gap_reproduced,phase145_reproduction_error
A61673302,삼한힐파크,화명동,북구,61.624392935982335,MEDIUM,True,True,True,21.0,39.0,76.0,43.18334450923915,40.89963398542913,40.91997748024656,+++,STABLE_POSITIVE,1.3126676351532367,2.283710523810015,0.0315032782604755,40.91997748024656,40.89963398542913,43.18334450923915,37.93828465243288,48.42840436604542,STRONG_POSITIVE,10.490119713612543,False,500,41.410056567688954,35.257348118941906,37.92285273763325,44.87327157546875,47.605141308375686,1.0,0.0,6.9504188378355,VERY_STABLE_POSITIVE,False,43.18334450923915,0.0
A61673304,동원로얄듀크,화명동,북구,61.55711920529801,MEDIUM,True,True,True,43.0,90.0,161.0,23.224530126264813,23.257580006722094,24.675694864002978,+++,STABLE_POSITIVE,0.8284544987599597,1.4511647377381642,0.03492748963216354,23.257580006722094,23.224530126264813,24.675694864002978,11.886979704279756,34.562080548249874,STRONG_POSITIVE,22.675100843970117,False,500,22.9329426905191,-19.38682885575174,21.33925912752278,23.95942550395135,24.98193487944147,0.942,0.05800000000000005,2.620166376428571,VERY_STABLE_POSITIVE,False,23.224530126264813,0.0
A61673305,화명유림,화명동,북구,61.624392935982335,HIGH,True,True,True,18.0,31.0,43.0,38.862316401059694,39.945165605662126,38.960851290232576,+++,STABLE_POSITIVE,0.5987690422653207,1.0828492046024323,0.015252887397723038,38.960851290232576,38.862316401059694,39.945165605662126,29.748886272141338,47.975746529978046,STRONG_POSITIVE,18.22686025783671,False,500,40.19992427666079,32.918679665565925,37.30591841403394,43.75789420793467,46.65663541644865,1.0,0.0,6.451975793900729,VERY_STABLE_POSITIVE,False,38.862316401059694,0.0
A61673308,화명롯데캐슬카이저,화명동,북구,61.55711920529801,HIGH,True,True,True,84.0,163.0,273.0,-27.44364231373372,-27.86729675932922,-27.911812276201996,---,STABLE_NEGATIVE,0.2584078927693035,0.46816996246827713,0.009315045053659567,-27.86729675932922,-27.911812276201996,-27.44364231373372,-7.493116438561298,-47.394168188906136,STRONG_NEGATIVE,39.901051750344834,False,500,-26.917362931605748,-58.534497562779926,-31.80082657844419,-19.871871505192015,-10.21658175556372,0.0,1.0,11.928955073252176,VERY_STABLE_NEGATIVE,False,-27.44364231373372,0.0
A61673902,율리역벽산블루밍1단지,금곡동,북구,21.752097130242827,HIGH,True,True,True,4.0,21.0,39.0,-63.71172806080445,-17.913930481904394,-60.588860300793115,---,STABLE_NEGATIVE,25.587562737820818,45.79779757890005,0.5397668876405997,-60.588860300793115,-63.71172806080445,-17.913930481904394,-21.15885862619433,-106.26459749541456,STRONG_NEGATIVE,85.10573886922023,True,500,-18.503380599859376,-22.798452067315466,-20.54795329638015,-17.31615170138676,-12.86948798119587,0.0,1.0,3.2318015949933887,VERY_STABLE_NEGATIVE,False,-63.71172806080445,0.0
A61674824,부산율리마을,금곡동,북구,42.66324503311259,LOW,False,False,False,,,,,,,NANANA,INSUFFICIENT,,,,,,,,,INSUFFICIENT,,False,0,,,,,,,,,,False,,
A61674912,화명뜨란채,금곡동,북구,42.66324503311259,MEDIUM,True,True,True,34.0,62.0,89.0,-28.414033860079932,-24.66620616473417,-25.9261393590171,---,STABLE_NEGATIVE,1.9071472210466343,3.7478276953457623,0.07241746435871742,-25.9261393590171,-28.414033860079932,-24.66620616473417,-16.62254860755169,-40.20551911260817,STRONG_NEGATIVE,23.582970505056483,False,500,-24.989423128229564,-64.31427139270754,-41.2081009533943,-14.300523501974276,-7.617478849001667,0.0,1.0,26.907577451420025,VERY_STABLE_NEGATIVE,False,-28.41403386007993,0.0
A61675601,상록한신휴플러스,만덕동,북구,31.29028697571744,LOW,True,True,True,13.0,30.0,54.0,2.8236136078590377,7.121406681304122,5.758295935453923,+++,STABLE_POSITIVE,2.1962641223792794,4.297793073445084,0.41957967813250874,5.758295935453923,2.8236136078590377,7.121406681304122,8.395732914041364,-2.7485056983232887,MIXED_POSITIVE_RESIDUAL,11.144238612364653,False,500,5.588120257672147,-5.900731439970859,0.8167876341946769,10.783142767457345,25.32071784316608,0.796,0.20399999999999996,9.966355133262669,STABLE_POSITIVE,False,2.8236136078590377,0.0
A61675806,삼성,만덕동,북구,49.15954746136866,MEDIUM,True,True,True,5.0,13.0,26.0,-28.627656623941007,-19.247155309691557,-23.089765689134545,---,STABLE_NEGATIVE,4.715713015028414,9.38050131424945,0.19935493902730572,-23.089765689134545,-28.627656623941007,-19.247155309691557,-24.521019340889985,-32.73429390699204,STRONG_NEGATIVE,8.213274566102058,False,500,-19.29496002888587,-29.30443601223669,-22.909005953129068,-8.763356526269156,0.14216926160362864,0.054,0.946,14.145649426859912,VERY_STABLE_NEGATIVE,False,-28.62765662394101,0.0
A61676006,벽산삼협한솔,금곡동,북구,23.34448123620309,LOW,True,True,True,5.0,10.0,20.0,0.6532168749875211,-1.6796209127606225,-1.6149831762178666,+--,MIXED,1.3285983625121092,2.3328377877481437,,-1.6149831762178666,-1.6796209127606225,0.6532168749875211,-4.09806378237405,5.404497532349096,MIXED_POSITIVE_COMPARABLE,9.502561314723145,False,500,-0.5519688843640616,-22.823055730917126,-19.338503053475982,9.76505798796111,12.387794244338952,0.478,0.522,29.103561041437093,UNCERTAIN,False,0.6532168749875229,0.0
A61676118,금곡주공1단지,금곡동,북구,23.34448123620309,LOW,False,False,False,,,,,,,NANANA,INSUFFICIENT,,,,,,,,,INSUFFICIENT,,False,0,,,,,,,,,,True,,
A61676215,금곡주공2단지,금곡동,북구,45.7257174392936,LOW,False,False,False,,,,,,,NANANA,INSUFFICIENT,,,,,,,,,INSUFFICIENT,,False,0,,,,,,,,,,False,,
A61676316,금곡3단지주공,금곡동,북구,23.34448123620309,HIGH,True,True,True,16.0,41.0,83.0,40.56260692628447,37.71967975562339,35.087929701985686,+++,STABLE_POSITIVE,2.7380173469367954,5.47467722429878,0.07245335064895715,37.71967975562339,35.087929701985686,40.56260692628447,37.859906418019285,43.265307434549655,STRONG_POSITIVE,5.405401016530369,False,500,37.526217966832334,23.00089497410843,29.59219819680944,41.79958180830553,44.46937142540527,1.0,0.0,12.207383611496091,VERY_STABLE_POSITIVE,False,40.56260692628448,0.0
A61676422,금곡주공4단지,금곡동,북구,21.752097130242827,LOW,False,False,False,,,,,,,NANANA,INSUFFICIENT,,,,,,,,,INSUFFICIENT,,False,0,,,,,,,,,,True,,
A61676509,금곡5단지주공,금곡동,북구,21.752097130242827,HIGH,True,True,True,10.0,21.0,42.0,17.916854738022792,18.244025031399744,16.12123675490826,+++,STABLE_POSITIVE,1.14291399566797,2.122788276491484,0.06558154518109952,17.916854738022792,16.12123675490826,18.244025031399744,12.704931381535854,23.12877809450973,STRONG_POSITIVE,10.423846712973877,False,500,16.91192106374286,-3.310082579536454,5.177778069562439,24.067855940150675,27.877598966297715,0.886,0.11399999999999999,18.890077870588236,STABLE_POSITIVE,False,17.916854738022792,0.0
A61676605,금곡6단지주공,금곡동,북구,21.752097130242827,HIGH,True,True,True,5.0,15.0,29.0,19.14904612679851,16.264785704186192,16.06429732867359,+++,STABLE_POSITIVE,1.726018005009247,3.08474879812492,0.10058745528548871,16.264785704186192,16.06429732867359,19.14904612679851,12.910022367377415,25.3880698862196,STRONG_POSITIVE,12.478047518842185,False,500,17.352118376713836,-3.5842196196924547,6.710517218402409,22.856574400537212,26.47433873308479,0.86,0.14,16.146057182134804,STABLE_POSITIVE,False,19.149046126798503,0.0
A61676723,금곡주공7단지,금곡동,북구,21.752097130242827,LOW,False,False,False,,,,,,,NANANA,INSUFFICIENT,,,,,,,,,INSUFFICIENT,,False,0,,,,,,,,,,True,,
A61676814,금곡9단지주공,금곡동,북구,45.7257174392936,HIGH,True,True,True,26.0,38.0,81.0,43.95250287556435,43.22631515400509,41.276090534684045,+++,STABLE_POSITIVE,1.3840705480072022,2.6764123408803044,0.03232427386723536,43.22631515400509,41.276090534684045,43.95250287556435,41.61692760125443,46.288078149874266,STRONG_POSITIVE,4.671150548619835,False,500,42.89012540547223,28.876649844380843,34.1792201951911,47.9293144307361,49.81265641283422,1.0,0.0,13.750094235545,VERY_STABLE_POSITIVE,False,43.95250287556435,0.0
A61677013,화명한일유앤아이,금곡동,북구,42.66324503311259,MEDIUM,True,True,True,19.0,50.0,84.0,-16.646673853660275,-16.449579526108252,-16.358412241747644,---,STABLE_NEGATIVE,0.14733884110746245,0.2882616119126311,0.008937812393783122,-16.449579526108252,-16.646673853660275,-16.358412241747644,-17.163017189962936,-16.130330517357617,STRONG_NEGATIVE,1.032686672605319,False,500,-17.050786735264012,-56.279575454313864,-29.376620561316994,-14.134595685276535,-10.362326132727272,0.0,1.0,15.242024876040459,VERY_STABLE_NEGATIVE,False,-16.646673853660275,0.0
A61677404,덕천주공2단지,덕천동,북구,32.859354304635765,LOW,False,False,False,,,,,,,NANANA,INSUFFICIENT,,,,,,,,,INSUFFICIENT,,False,0,,,,,,,,,,False,,
A61677608,기비골마을,덕천동,북구,34.79254966887417,MEDIUM,True,True,True,8.0,17.0,28.0,35.401459588483135,27.117996221618167,23.35321704953879,+++,STABLE_POSITIVE,6.1637309567331675,12.048242538944343,0.21533268098482947,27.117996221618167,23.35321704953879,35.401459588483135,25.227985259260134,45.57493391770614,STRONG_POSITIVE,20.346948658446006,False,500,27.06995034930015,1.8160236590443644,9.054948239422616,37.69788538690944,40.402947251119485,0.97,0.030000000000000027,28.642937147486826,VERY_STABLE_POSITIVE,False,35.401459588483135,0.0
A61678209,그린코아,만덕동,북구,31.29028697571744,MEDIUM,True,True,True,17.0,29.0,56.0,22.554223871138113,20.85075789312888,19.44803767042027,+++,STABLE_POSITIVE,1.5555177634773036,3.1061862007178433,0.07424549102658604,20.85075789312888,19.44803767042027,22.554223871138113,24.20196840251585,20.906479339760374,STRONG_POSITIVE,3.2954890627554754,False,500,21.563365405457752,3.7692862393306767,18.05771849112618,24.435041635869094,28.044434282128467,0.962,0.038000000000000034,6.377323144742913,VERY_STABLE_POSITIVE,False,22.554223871138117,0.0
A61678706,럭키,만덕동,북구,35.35176600441501,MEDIUM,True,True,True,11.0,19.0,33.0,28.657950664234136,31.137328976347305,29.997306885798004,+++,STABLE_POSITIVE,1.2410239233363842,2.4793783121131696,0.04146301954354975,29.997306885798004,28.657950664234136,31.137328976347305,28.067831876190283,29.24806945227799,STRONG_POSITIVE,1.1802375760877055,False,500,31.012112164642268,20.595306243527233,27.315660503136016,33.19207846222743,36.11054471068203,1.0,0.0,5.8764179590914125,VERY_STABLE_POSITIVE,False,28.657950664234136,0.0
A61678804,럭키2,만덕동,북구,49.15954746136866,MEDIUM,True,True,True,11.0,21.0,28.0,13.61827725881481,11.37223111175229,15.962408559009907,+++,STABLE_POSITIVE,2.2952633779373115,4.5901774472576164,0.16813918641382247,13.61827725881481,11.37223111175229,15.962408559009907,12.656404658382703,14.580149859246916,STRONG_POSITIVE,1.9237452008642126,False,500,11.546514375304168,-5.953483671049791,-0.8234485561041831,14.196123618227064,18.389118908450854,0.704,0.29600000000000004,15.019572174331248,UNCERTAIN,False,13.618277258814809,0.0
A61679206,벽산강변타운,화명동,북구,45.28443708609271,MEDIUM,True,True,True,11.0,39.0,63.0,31.7893919582674,35.05291968911592,34.98718541259697,+++,STABLE_POSITIVE,1.8655123166608405,3.2635277308485158,0.05495988010906124,34.98718541259697,31.7893919582674,35.05291968911592,19.91177368344269,43.667010233092114,STRONG_POSITIVE,23.755236549649425,False,500,34.90283465127271,28.440681021916983,31.719348038894577,37.23391347627925,39.17610260185865,1.0,0.0,5.514565437384672,VERY_STABLE_POSITIVE,False,31.7893919582674,0.0
A61679207,도시화명그린(295),화명동,북구,33.73923841059603,HIGH,True,True,True,17.0,39.0,59.0,41.23562181411211,42.102327942694714,40.859299626280745,+++,STABLE_POSITIVE,0.6374319960832137,1.2430283164139695,0.015397249115808889,41.23562181411211,40.859299626280745,42.102327942694714,30.578919874490165,51.89232375373405,STRONG_POSITIVE,21.313403879243882,False,500,41.898448861403146,33.241677186722384,39.97582569091191,44.992222556869805,46.707087283889486,1.0,0.0,5.016396865957894,VERY_STABLE_POSITIVE,False,41.2356218141121,0.0
A61679208,경남아너스빌,화명동,북구,45.28443708609271,LOW,True,True,True,7.0,17.0,41.0,-3.506397112666021,-2.790856968529016,-5.003388375309725,---,STABLE_NEGATIVE,1.1290317211586085,2.212531406780709,0.2997258940376598,-3.506397112666021,-5.003388375309725,-2.790856968529016,-17.47543807712241,10.462643851790366,MIXED_POSITIVE_COMPARABLE,27.938081928912773,False,500,-3.155991360216496,-33.70497643062802,-7.2225917090199605,2.188794994863756,4.260456317120624,0.344,0.656,9.411386703883716,UNCERTAIN,False,-3.5063971126660207,0.0
A61679609,부산만덕3단지 주공아파트,만덕동,북구,31.29028697571744,LOW,False,False,False,,,,,,,NANANA,INSUFFICIENT,,,,,,,,,INSUFFICIENT,,False,0,,,,,,,,,,False,,
A61680705,삼정그린코아,구포동,북구,41.49266004415011,LOW,True,True,True,13.0,28.0,45.0,-9.86446645966656,-6.0187048948131325,-4.787220507709256,---,STABLE_NEGATIVE,2.6484228723918983,5.077245951957304,0.38437919658937264,-6.0187048948131325,-9.86446645966656,-4.787220507709256,-23.27197537643517,3.543042457102053,MIXED_POSITIVE_COMPARABLE,26.815017833537222,False,500,-8.129229101730767,-28.733764965677633,-23.335506854555806,-2.537144106535595,0.8264425708669795,0.084,0.916,20.79836274802021,VERY_STABLE_NEGATIVE,False,-9.86446645966656,0.0
A61680707,구포현대,구포동,북구,41.49266004415011,HIGH,True,True,True,29.0,54.0,83.0,15.921439438424244,15.461359875605236,14.931821647558685,+++,STABLE_POSITIVE,0.4952149888489576,0.9896177908655588,0.032077234698282824,15.461359875605236,14.931821647558685,15.921439438424244,8.826988359668109,23.01589051718038,STRONG_POSITIVE,14.188902157512272,False,500,15.510275147100064,0.8169547048955611,7.220642550342539,19.021125550180574,22.324422482996567,0.976,0.02400000000000002,11.800482999838035,VERY_STABLE_POSITIVE,False,15.921439438424244,0.0
A61681107,금곡화목타운,금곡동,북구,45.7257174392936,HIGH,True,True,True,10.0,17.0,29.0,28.112300031392135,34.232439910728495,31.746378581106207,+++,STABLE_POSITIVE,3.077963070570605,6.12013987933636,0.09813773453476786,31.746378581106207,28.112300031392135,34.232439910728495,25.259901316916533,30.964698745867736,STRONG_POSITIVE,5.704797428951203,False,500,33.20728165603832,15.41296152542597,22.27237382095287,39.77640018431603,42.32237048932659,1.0,0.0,17.504026363363163,VERY_STABLE_POSITIVE,False,28.11230003139213,0.0
A61681108,협진태양·조성아파트,금곡동,북구,45.7257174392936,HIGH,True,True,True,10.0,16.0,28.0,32.472595626809635,32.77956518208198,33.22544391088823,+++,STABLE_POSITIVE,0.3785539784288947,0.7528482840785955,0.011532184789813224,32.77956518208198,32.472595626809635,33.22544391088823,29.713885667558912,35.23130558606036,STRONG_POSITIVE,5.517419918501446,False,500,32.42548810361322,13.900276800774817,22.16323293237268,38.22094510827032,40.8760054709165,1.0,0.0,16.05771217589764,VERY_STABLE_POSITIVE,False,32.472595626809635,0.0
A61681409,부산도시공사 덕천2지구 아파트,덕천동,북구,34.79254966887417,LOW,False,False,False,,,,,,,NANANA,INSUFFICIENT,,,,,,,,,INSUFFICIENT,,False,0,,,,,,,,,,False,,
A61682303,덕천주공1,덕천동,북구,38.36120309050773,MEDIUM,True,True,True,12.0,24.0,51.0,32.47154535710053,33.23268431731567,30.26668253815176,+++,STABLE_POSITIVE,1.5404501031161648,2.966001779163914,0.04815365617357653,32.47154535710053,30.26668253815176,33.23268431731567,18.607649334805043,46.33544137939602,STRONG_POSITIVE,27.72779204459098,False,500,33.4607448625581,11.319230746471021,15.293775811282478,43.874896739112806,46.74407379442404,1.0,0.0,28.581120927830327,VERY_STABLE_POSITIVE,False,32.47154535710053,0.0
A61682607,대성타워,만덕동,북구,49.15954746136866,MEDIUM,True,True,True,13.0,29.0,49.0,-11.474184977619096,-12.343823170932778,-12.702849768314795,---,STABLE_NEGATIVE,0.6317683980691158,1.2286647906956993,0.05189651345326216,-12.343823170932778,-12.702849768314795,-11.474184977619096,-3.623031076810823,-19.32533887842737,STRONG_NEGATIVE,15.702307801616547,False,500,-12.81429778093815,-26.296769963144797,-22.712368625206732,-6.535408298428868,1.6142339019209848,0.062,0.938,16.176960326777866,VERY_STABLE_NEGATIVE,False,-11.474184977619096,0.0
A61682907,동원,만덕동,북구,49.15954746136866,HIGH,True,True,True,14.0,32.0,58.0,8.336897706080249,10.23286952646778,10.41108489836538,+++,STABLE_POSITIVE,1.1495450093496327,2.0741871922851303,0.11899701956555978,10.23286952646778,8.336897706080249,10.41108489836538,5.965081942736439,10.708713469424058,STRONG_POSITIVE,4.7436315266876194,False,500,11.426838134954622,2.425775119194213,6.5366054478173545,16.734573071742357,23.554607649650897,0.986,0.014000000000000012,10.197967623925003,VERY_STABLE_POSITIVE,False,8.336897706080247,0.0
A61682908,벽산라인타운,만덕동,북구,35.35176600441501,LOW,True,True,True,9.0,26.0,52.0,-1.3587989100929505,5.941456367803872,4.0528948533685885,-++,MIXED,3.789169238451331,7.300255277896823,1.3163613983056244,4.0528948533685885,-1.3587989100929505,5.941456367803872,9.393467314924376,-12.111065135110277,MIXED_POSITIVE_RESIDUAL,21.504532450034652,False,500,7.85043712332662,-3.997447510243043,2.728588016907211,15.116696382111705,20.889641430079134,0.854,0.14600000000000002,12.388108365204495,STABLE_POSITIVE,False,-1.3587989100929505,0.0
A61683305,그린숲속아파트,화명동,북구,33.73923841059603,HIGH,True,True,True,17.0,40.0,64.0,44.5954243990881,43.07104254806711,42.153217087535616,+++,STABLE_POSITIVE,1.2335936767781668,2.4422073115524867,0.028507087024996654,43.07104254806711,42.153217087535616,44.5954243990881,36.941052858022346,52.24979594015385,STRONG_POSITIVE,15.308743082131507,False,500,43.21960272010496,37.86144739498698,40.773230880534875,45.75683848788319,47.77612076586008,1.0,0.0,4.983607607348318,VERY_STABLE_POSITIVE,False,44.5954243990881,0.0
A61684110,화명리버빌2차,금곡동,북구,42.66324503311259,LOW,True,True,True,12.0,28.0,60.0,-2.1482629997828857,-4.812596368190741,-0.048039966606872486,---,STABLE_NEGATIVE,2.3878374732160346,4.764556401583869,1.022059538550479,-2.1482629997828857,-4.812596368190741,-0.048039966606872486,-12.787838295224386,8.491312295658615,MIXED_POSITIVE_COMPARABLE,21.279150590883,False,500,-4.2986495910644935,-41.03169178479049,-13.451513190581208,-2.691561381486923,-1.071974829786865,0.006,0.994,10.759951809094286,VERY_STABLE_NEGATIVE,False,-2.1482629997828857,0.0
A61685214,코오롱하늘채2차,화명동,북구,63.8310706401766,HIGH,True,True,True,20.0,49.0,110.0,-46.107708421411445,-30.469762749615725,-29.34428906483958,---,STABLE_NEGATIVE,9.370381212215491,16.763419356571866,0.2653953594997717,-30.469762749615725,-46.107708421411445,-29.34428906483958,-49.7412553421478,-42.47416150067509,STRONG_NEGATIVE,7.267093841472715,False,500,-32.49379127945729,-77.38755212014124,-44.03493673338976,-25.437751263483545,-16.013603859251713,0.0,1.0,18.59718546990622,VERY_STABLE_NEGATIVE,False,-46.107708421411445,0.0
A61701002,한일유엔아이,주례동,사상구,33.309713024282566,MEDIUM,True,True,True,15.0,28.0,64.0,-10.403806473073962,-7.66692197681304,-8.048088937717178,---,STABLE_NEGATIVE,1.4824096433591791,2.736884496260922,0.17026915361750505,-8.048088937717178,-10.403806473073962,-7.66692197681304,-0.1831356605742513,-20.624477285573672,NEUTRAL_OR_ZERO,20.44134162499942,False,500,-8.766479074027995,-16.803822021991994,-12.431161628817508,-5.74182003197145,8.278362203961088,0.054,0.946,6.689341596846058,VERY_STABLE_NEGATIVE,False,-10.403806473073962,0.0
A61775202,백양그린,모라동,사상구,61.79635761589404,MEDIUM,True,True,True,11.0,26.0,52.0,29.34682699021083,27.599963927722875,28.703026640156626,+++,STABLE_POSITIVE,0.8834361698670719,1.7468630624879538,0.030943539462926408,28.703026640156626,27.599963927722875,29.34682699021083,26.62482821541239,32.068825765009265,STRONG_POSITIVE,5.443997549596876,False,500,28.710234806528454,20.47952494277273,26.402640692034467,30.901352959553236,34.27204452762398,1.0,0.0,4.498712267518769,VERY_STABLE_POSITIVE,False,29.34682699021083,0.0
A61775307,부산모라주공3,모라동,사상구,40.76456953642384,LOW,False,False,False,,,,,,,NANANA,INSUFFICIENT,,,,,,,,,INSUFFICIENT,,False,0,,,,,,,,,,False,,
A61775401,주공4,모라동,사상구,40.76456953642384,MEDIUM,True,True,True,10.0,26.0,48.0,13.469843992970887,19.18093156950303,21.608805563161603,+++,STABLE_POSITIVE,4.178392611139375,8.138961570190716,0.23102238486496066,19.18093156950303,13.469843992970887,21.608805563161603,12.553723867414824,14.38596411852695,STRONG_POSITIVE,1.8322402511121254,False,500,18.08759994151899,9.914944705873435,15.091346537431612,20.43363239831471,23.178126239211554,1.0,0.0,5.3422858608830985,VERY_STABLE_POSITIVE,False,13.469843992970889,0.0
A61775706,우성,모라동,사상구,61.79635761589404,MEDIUM,True,True,True,3.0,15.0,41.0,-14.367417627294765,-6.687311087683934,-8.706920648624738,---,STABLE_NEGATIVE,3.9812913584235674,7.680106539610831,0.40131761278920525,-8.706920648624738,-14.367417627294765,-6.687311087683934,-17.225592408530588,-11.509242846058942,STRONG_NEGATIVE,5.716349562471645,False,500,-9.199653926346873,-24.203969949422394,-16.26451358633788,-3.6694887752403815,2.617476097007932,0.118,0.882,12.595024811097499,STABLE_NEGATIVE,False,-14.367417627294769,0.0
A61776003,괘법한신2,괘법동,사상구,49.17135761589404,LOW,True,True,True,22.0,43.0,88.0,-30.457270128120676,-26.93884683709869,-23.988167610852944,---,STABLE_NEGATIVE,3.2387008128240735,6.469102517267732,0.11938548687972174,-26.93884683709869,-30.457270128120676,-23.988167610852944,4.045507159163464,-64.96004741540482,MIXED_POSITIVE_RESIDUAL,69.00555457456828,True,500,-28.12369000883239,-35.68416574001052,-31.21660101765697,-25.073907685268345,-21.599585690297275,0.0,1.0,6.142693332388625,VERY_STABLE_NEGATIVE,False,-30.45727012812068,0.0
A61776104,반도보라,주례동,사상구,36.705877483443714,MEDIUM,True,True,True,17.0,38.0,71.0,13.432908639516882,14.038045607803594,12.953924506268226,+++,STABLE_POSITIVE,0.5432824791771864,1.0841211015353682,0.04031793014065306,13.432908639516882,12.953924506268226,14.038045607803594,13.962258210059415,12.903559068974346,STRONG_POSITIVE,1.0586991410850697,False,500,16.208462810536066,8.085169086645157,12.05642355019639,22.204444602612835,29.602954449205733,0.992,0.008000000000000007,10.148021052416444,VERY_STABLE_POSITIVE,False,13.432908639516882,0.0
A61776303,럭키주례1,주례동,사상구,43.32251655629139,MEDIUM,True,True,True,15.0,32.0,62.0,-53.85374121594401,-57.9012625049739,-57.94809255084712,---,STABLE_NEGATIVE,2.3504728067621317,4.094351334903109,0.041551501270160385,-57.9012625049739,-57.94809255084712,-53.85374121594401,-53.26896653249533,-54.4385158993927,STRONG_NEGATIVE,1.169549366897371,False,500,-57.8880942706988,-71.74742944603351,-62.20904699473871,-51.24590360645119,-36.13471726816192,0.0,1.0,10.96314338828752,VERY_STABLE_NEGATIVE,False,-53.85374121594401,0.0
A61776508,엄궁대림,엄궁동,사상구,31.78956953642384,LOW,True,True,True,6.0,16.0,32.0,1.1999989453940922,1.7982445466868389,-0.28870486496878023,++-,MIXED,1.0746700797039053,2.086949411655619,,1.1999989453940922,-0.28870486496878023,1.7982445466868389,10.219383349956178,-7.819385459167994,MIXED_POSITIVE_RESIDUAL,18.03876880912417,False,500,2.1640485338038724,-3.7521038426492583,-0.24173637160919403,5.1175542441892174,7.322065124753708,0.736,0.264,5.359290615798411,UNCERTAIN,False,1.199998945394093,0.0
A61776509,롯데캐슬,엄궁동,사상구,31.78956953642384,LOW,True,True,True,15.0,40.0,76.0,-0.13861688986945886,-15.795620903388764,-16.11870657618514,---,STABLE_NEGATIVE,9.13427086502638,15.980089686315681,0.8549234129393343,-15.795620903388764,-16.11870657618514,-0.13861688986945886,-0.1386168898694588,,INSUFFICIENT,,False,500,-15.821233271906433,-39.56288936824557,-27.98142821961963,-7.269243775125959,5.65040497834648,0.108,0.892,20.712184444493673,STABLE_NEGATIVE,False,-0.1386168898694588,0.0
A61776710,엄궁2차한신,엄궁동,사상구,52.09056291390729,HIGH,True,True,True,19.0,31.0,52.0,16.146707475299127,17.24286957142786,8.256955345760359,+++,STABLE_POSITIVE,4.902319425156566,8.985914225667502,0.35313764269417786,16.146707475299127,8.256955345760359,17.24286957142786,23.806706641298003,8.486708309300251,STRONG_POSITIVE,15.319998331997752,False,500,16.66324816299636,9.393302226131281,14.314020953984151,19.216257581314768,22.577441645406367,1.0,0.0,4.902236627330616,VERY_STABLE_POSITIVE,False,16.146707475299127,0.0
A61776811,코오롱,엄궁동,사상구,52.09056291390729,HIGH,True,True,True,13.0,29.0,61.0,13.778685264769384,13.837043204668737,9.864894606242785,+++,STABLE_POSITIVE,2.276661571098371,3.9721485984259512,0.18222708569982954,13.778685264769384,9.864894606242785,13.837043204668737,24.304817547466183,3.252552982072588,STRONG_POSITIVE,21.052264565393596,False,500,14.342276652459347,9.167018990520365,11.902559680051926,16.552794376251562,19.684933421632643,1.0,0.0,4.650234696199636,VERY_STABLE_POSITIVE,False,13.778685264769386,0.0
A61776907,금강,학장동,사상구,40.93316777041943,MEDIUM,True,True,True,8.0,16.0,25.0,36.7098570905033,31.56890388707236,30.44430115696743,+++,STABLE_POSITIVE,3.3404421438060368,6.265555933535868,0.10150947726642344,31.56890388707236,30.44430115696743,36.7098570905033,36.935747384141,36.4839667968656,STRONG_POSITIVE,0.45178058727540105,False,500,30.87591139238442,21.461129238407715,27.279512216834853,34.378860936288405,37.5025968932593,1.0,0.0,7.099348719453552,VERY_STABLE_POSITIVE,False,36.7098570905033,0.0
A61777010,학장무학,학장동,사상구,40.93316777041943,LOW,True,True,True,4.0,16.0,44.0,-4.303457603716949,-16.69136484418185,-12.27441769720482,---,STABLE_NEGATIVE,6.278347350345305,12.387907240464902,0.5661398327369959,-12.27441769720482,-16.69136484418185,-4.303457603716949,8.229446904962478,-16.836362112396376,MIXED_POSITIVE_RESIDUAL,25.065809017358852,False,500,-14.56164829733888,-36.01465712371292,-17.79513043019728,-8.294862922363953,-3.552457313964587,0.016,0.984,9.500267507833327,VERY_STABLE_NEGATIVE,False,-4.303457603716948,0.0
A61777105,학장벽산,학장동,사상구,38.87693156732892,MEDIUM,True,True,True,5.0,10.0,27.0,11.806243598978018,9.714998826556581,10.10517006383776,+++,STABLE_POSITIVE,1.1119944142947307,2.0912447724214367,0.1054809249707094,10.10517006383776,9.714998826556581,11.806243598978018,11.70999033856487,11.902496859391166,STRONG_POSITIVE,0.1925065208262957,False,500,6.1578119085000935,-13.647400974891106,0.22264505826486958,11.147384762818819,15.296597173239496,0.756,0.244,10.924739704553948,STABLE_POSITIVE,False,11.806243598978016,0.0
