apartment_id,apartment_name,gu,legal_dong,household_count,elementary_school_name,primary_market,fallback_level,fallback_market_name,school_premium_core_score,estimated_school_premium_pct,school_premium_confidence,representative_area_m2,recent_6m_market_price,recent_12m_market_price,transaction_count_6m,transaction_count_12m,comparable_apartment_count,comparable_transaction_count,local_fair_price_per_m2,local_fair_total_price,fair_price_lower,fair_price_upper,prediction_interval_width_pct,selected_model_type,local_model_rmse,local_model_mae,recent_local_residual,residual_volatility,model_confidence,low_sample_flag,fallback_flag,data_quality_flag
A61206114,센텀롯데캐슬2차,해운대구,반여동,1165.0,무정초등학교,해운대구|반여동,0,해운대구|반여동,75.30364238410596,11.332075238285633,B,84.97,4077909.850535483,4095563.1399317407,24,53,12,3022,5237966.052135882,445069975.44998586,3508548.3295548623,7819840.511305958,82.30851706251671,F_S,0.2044545379514155,0.15940741583923146,-0.22882827684782647,0.15369125144040074,HIGH,False,False,OK
A61206118,메가센텀한화꿈에그린,해운대구,반여동,1564.0,장산초등학교,해운대구|반여동,0,해운대구|반여동,72.56655629139073,10.046795965102053,B,84.9914,5892181.998993595,5956102.024915839,28,68,12,2923,5713427.253852217,485592181.10305536,3827026.6450776905,8529663.891169123,82.30851706251671,F_S,0.2044545379514155,0.15940741583923146,0.0675109408625314,0.136472382159888,HIGH,False,False,OK
A61270515,센텀롯데캐슬아파트,해운대구,반여동,1198.0,인지초등학교,해운대구|반여동,0,해운대구|반여동,62.44166666666668,5.4199864989022295,B,59.9675,4855074.96157555,4902936.909409455,24,51,12,2996,5055525.726477319,303167239.00252867,3386344.272968474,7547472.52814598,82.3085170625167,F_S,0.2044545379514155,0.15940741583923146,-0.006973417413469463,0.14345225925309774,HIGH,False,False,OK
A61271101,센텀삼환Nauville,해운대구,우동,926.0,강동초등학교,해운대구|우동,0,해운대구|우동,65.61307947019867,6.847921108681931,B,59.86,8561643.835616438,8219178.082191781,25,59,18,3727,10894803.900615215,652162961.4908267,6549502.104586604,18123019.145186257,106.22969579054204,F_S,0.2596412943969097,0.2081108828451275,-0.24008643750847902,0.1731388373629244,MEDIUM,False,False,OK
A61271204,더샵센텀파크1차,해운대구,재송동,2752.0,센텀초등학교,해운대구|재송동,0,해운대구|재송동,89.52671081677705,18.25659683653531,A,100.945,13587133.103100346,13563345.179589808,45,132,10,2594,14481883.930866256,1461873773.4012942,8766286.470538916,23924037.03574028,104.66698005288238,F_S,0.25611489950090804,0.18959012329286254,-0.0033836942682672344,0.13950456296743136,MEDIUM,False,False,OK
A61271302,더샵센텀파크2차,해운대구,재송동,998.0,센텀초등학교,해운대구|재송동,0,해운대구|재송동,89.52671081677705,18.25659683653509,A,100.945,12110270.809285091,11931087.926211538,10,37,10,2888,9752072.893226895,984422998.2067889,5903200.513946568,16110400.703842912,104.6669800528824,F_S,0.25611489950090804,0.18959012329286254,0.22689217783158355,0.1413462732608915,MEDIUM,False,False,OK
A61271919,아시아선수촌아파트,해운대구,반여동,2290.0,인지초등학교,해운대구|반여동,0,해운대구|반여동,62.44166666666668,5.419986498902207,B,84.8,5424528.301886792,5472831.700128473,44,76,12,2850,4985525.976542146,422772602.81077397,3339456.3200379345,7442968.81909633,82.30851706251671,F_S,0.2044545379514155,0.15940741583923146,0.11182069007049034,0.1729237081671817,HIGH,False,False,OK
A61272011,현대그린맨션,해운대구,반여동,600.0,장산초등학교,해운대구|반여동,0,해운대구|반여동,72.56655629139073,10.046795965102053,B,73.805,3673870.333988213,3749557.835160948,3,7,12,3240,3313708.4784207963,244568254.2498469,2219622.3173027663,4947086.62566581,82.3085170625167,F_S,0.2044545379514155,0.15940741583923146,0.08427930080107338,0.2529284973025824,HIGH,False,False,OK
A61273009,부산도시공사 반송영구임대아파트,해운대구,반송동,1050.0,송운초등학교,해운대구|반송동,1,해운대구|반송동;해운대구|좌동,38.63543046357616,,B,,,,0,0,31,7280,,,,,,INSUFFICIENT_FEATURES,,,,,LOW,True,True,INSUFFICIENT_MODEL_FEATURES
A61273306,벽산삼협,해운대구,반송동,764.0,송운초등학교,해운대구|반송동,1,해운대구|반송동;해운대구|좌동,38.63543046357616,-4.706884776418052,B,59.916,1965251.3518926497,2006976.4336738104,10,26,30,7101,2436486.0457504992,145984497.91718692,1519129.9928202603,3907805.309087391,98.03771790251967,F_S,0.24103013177016724,0.1824645800248972,-0.19086851417960737,0.14246358949923932,MEDIUM,True,True,OK
A61273507,삼한2,해운대구,반송동,848.0,송운초등학교,해운대구|반송동,1,해운대구|반송동;해운대구|좌동,38.63543046357616,-4.70688477641803,B,59.98,1919225.634178905,2000666.888962988,15,25,30,7099,2594335.7904427066,155608260.71075353,1617548.0740315937,4160975.6777099185,98.03771790251969,F_S,0.24103013177016724,0.1824645800248972,-0.26180393471488195,0.13118852104201537,MEDIUM,True,True,OK
A61273609,부산반송주공,해운대구,반송동,1710.0,운봉초등학교,해운대구|반송동,1,해운대구|반송동;해운대구|좌동,22.90789183222958,,B,,,,0,0,31,7280,,,,,,INSUFFICIENT_FEATURES,,,,,LOW,True,True,INSUFFICIENT_MODEL_FEATURES
A61274011,경남마리나,해운대구,우동,624.0,해강초등학교,해운대구|우동,0,해운대구|우동,82.99199779249447,15.0232397777873,B,59.83,13229149.256225972,13069586.718474036,12,25,18,3824,11569598.482875336,692209077.2304313,6955160.48788497,19245509.76043061,106.2296957905421,F_S,0.2596412943969097,0.2081108828451275,0.16719652197030044,0.17717406013655077,MEDIUM,False,False,OK
A61274013,해운대 I PARK,해운대구,우동,1631.0,해원초등학교,해운대구|우동,0,해운대구|우동,76.8108719646799,12.046237162333153,B,112.135,11996704.301610729,12681689.388353089,27,64,18,3383,12167136.666100198,1364361870.053146,7314375.543456654,20239487.810274396,106.22969579054204,F_S,0.2596412943969097,0.2081108828451275,0.029109387227547856,0.2302677005504426,MEDIUM,False,False,OK
A61274114,경동,해운대구,우동,892.0,해강초등학교,해운대구|우동,0,해운대구|우동,82.99199779249447,15.023239777787278,B,59.55,8534432.018834608,8298999.411418481,17,45,18,3707,11808232.722590243,703180258.6302489,7098617.44860649,19642467.148053348,106.22969579054204,F_S,0.2596412943969097,0.2081108828451275,-0.2982428514839359,0.20418125676363208,MEDIUM,False,False,OK
A61274213,롯데,해운대구,우동,852.0,해림초등학교,해운대구|우동,0,해운대구|우동,72.85044150110376,10.179409993571698,B,84.84,7690947.6661951905,7413955.681282414,16,34,18,3748,9716935.243207023,824384786.0336838,5841416.551051682,16163687.30007447,106.22969579054204,F_S,0.2596412943969097,0.2081108828451275,-0.2564267333636012,0.21926235908587186,MEDIUM,False,False,OK
A61274508,동부올림픽타운,해운대구,우동,1680.0,해림초등학교,해운대구|우동,0,해운대구|우동,72.85044150110376,10.179409993571742,B,84.96,10916902.07156309,10706631.96215886,38,88,18,3576,10719301.946588136,910711893.382128,6443997.6432172265,17831079.491947457,106.22969579054207,F_S,0.2596412943969097,0.2081108828451275,-0.04165277378276322,0.14978182025513623,MEDIUM,False,False,OK
A61274707,삼호가든맨션,해운대구,우동,1076.0,강동초등학교,해운대구|우동,0,해운대구|우동,65.61307947019867,6.847921108681931,B,84.99,11825396.825396825,11512303.40528031,7,31,18,3689,9355388.23702115,795114446.2644275,5624069.55706057,15562270.021272294,106.22969579054207,F_S,0.2596412943969097,0.2081108828451275,0.16431686587269922,0.19556857357396662,MEDIUM,False,False,OK
A61274815,센텀삼익아파트,해운대구,재송동,936.0,신재초등학교,해운대구|재송동,0,해운대구|재송동,20.46280353200883,-11.777441304741751,B,53.246,2975262.8148819814,2975304.969356548,9,26,10,2784,4323881.416030657,230229389.87796834,2617365.4849405275,7143041.584167636,104.66698005288266,F_S,0.25611489950090804,0.18959012329286254,-0.21491106684631767,0.2736325873791782,MEDIUM,False,False,OK
A61275302,현대,해운대구,좌동,957.0,해송초등학교,해운대구|좌동,0,해운대구|좌동,61.5385761589404,5.016870245024108,B,59.445,6278876.910318683,5999039.475915015,15,54,27,6539,5981724.555564409,355583616.2055263,4288327.059634348,8343819.900176447,67.79805393696266,F_S,0.16980215281102043,0.1313117722129474,0.018054228737336864,0.14165135127970888,HIGH,False,False,OK
A61278214,센텀우신골든빌,해운대구,재송동,846.0,신재초등학교,해운대구|재송동,0,해운대구|재송동,20.46280353200883,-11.777441304741744,B,75.7921,3271515.6680435,3378818.0973178493,15,25,10,2924,6105462.462803467,462745821.5270467,3695805.9627851,10086209.140863843,104.66698005288264,F_S,0.25611489950090804,0.18959012329286254,-0.4379599825256921,0.15485813395116155,MEDIUM,False,False,OK
A61278912,대우마리나3,해운대구,우동,750.0,해강초등학교,해운대구|우동,0,해운대구|우동,82.99199779249447,15.023239777787255,B,84.51,11909207.071036868,11815004.616141358,16,28,18,3803,10418464.213100959,880464410.649162,6263146.534139249,17330649.373762887,106.22969579054204,F_S,0.2596412943969097,0.2081108828451275,0.07409496329271548,0.16269278029605316,MEDIUM,False,False,OK
A61279802,일동미라주,해운대구,반여동,564.0,삼어초등학교,해운대구|반여동,0,해운대구|반여동,37.38101545253864,-5.212657545926758,B,56.9704,3510594.975636471,3598359.850027383,11,16,12,3199,4068906.6344949706,231807238.52983227,2725476.9186124695,6074533.630123637,82.3085170625167,F_S,0.2044545379514155,0.15940741583923146,-0.11712649325728908,0.13648185427668244,HIGH,False,False,OK
A61279804,센텀SKVIEW아파트,해운대구,반여동,1374.0,반안초등학교,해운대구|반여동,0,해운대구|반여동,64.27847682119204,6.244671660872081,B,76.56,3922550.492405275,3853187.042842215,19,49,12,2985,4453257.721410235,340941411.15116763,2982926.919344961,6648337.310809748,82.30851706251673,F_S,0.2044545379514155,0.15940741583923146,-0.1429568021772507,0.14640505066770954,HIGH,False,False,OK
A61280805,삼한그린타운1,해운대구,반송동,560.0,송운초등학교,해운대구|반송동,1,해운대구|반송동;해운대구|좌동,38.63543046357616,-4.706884776418052,B,84.87,2061977.1415105453,2150347.590432426,7,16,30,7173,2211258.538284089,187669512.14417064,1378702.4035069046,3546569.8113652393,98.03771790251965,F_S,0.24103013177016724,0.1824645800248972,-0.043765294892677886,0.09213190603790249,MEDIUM,True,True,OK
A61281117,센텀대림,해운대구,반여동,1500.0,장산초등학교,해운대구|반여동,0,해운대구|반여동,72.56655629139073,10.046795965102053,B,59.99,3950658.4430738455,4000666.777796299,28,62,12,2922,4592939.271804904,275530426.91557616,3076489.853015943,6856870.057220513,82.30851706251671,F_S,0.2044545379514155,0.15940741583923146,-0.11380293514660611,0.16888190295401728,HIGH,False,False,OK
A61281512,센텀피오레1차,해운대구,재송동,774.0,송수초등학교,해운대구|재송동,0,해운대구|재송동,40.814403973509926,-3.821911651340981,B,84.9446,6033349.676356749,5786124.132669999,26,64,10,2947,6316235.263025581,536530077.9236027,3823392.591414722,10434405.294258848,104.66698005288266,F_S,0.25611489950090804,0.18959012329286254,-0.022913493391389927,0.13782153797777422,MEDIUM,False,False,OK
A61282215,대우마리나1,해운대구,우동,1164.0,해강초등학교,해운대구|우동,0,해운대구|우동,82.99199779249447,15.023239777787278,B,84.2249,11288115.025892114,11665196.396790024,9,34,18,3767,10625137.94901554,894901181.242039,6387390.17181123,17674441.89237588,106.22969579054207,F_S,0.2596412943969097,0.2081108828451275,0.06523434082576962,0.19310232728405363,MEDIUM,False,False,OK
A61282705,센텀센시빌,해운대구,우동,800.0,강동초등학교,해운대구|우동,0,해운대구|우동,65.61307947019867,6.847921108681931,B,84.9402,6825183.515063651,6797325.958769873,13,36,18,3710,10065410.757211218,854958002.7996724,6050905.508649028,16743360.736103,106.22969579054207,F_S,0.2596412943969097,0.2081108828451275,-0.4034899523425395,0.14746406700214826,MEDIUM,False,False,OK
A61283211,재송그린,해운대구,재송동,560.0,재송초등학교,해운대구|재송동,0,해운대구|재송동,26.85298013245033,-9.353063482901511,B,47.79,1987676.4062810573,2573760.200878845,1,5,10,2961,3951949.7818516777,188863680.07469168,2392224.9391224957,6528611.428993131,104.66698005288266,F_S,0.25611489950090804,0.18959012329286254,-0.3473959811336904,0.3179954271881882,MEDIUM,False,False,OK
A61283410,장산동국,해운대구,재송동,536.0,반산초등학교,해운대구|재송동,0,해운대구|재송동,47.1682119205298,-1.1941597297085993,B,84.93,1638116.9102115142,1559356.1368209256,6,15,10,3055,4270767.714598325,362716302.0008358,2585214.286623428,7055297.878567009,104.66698005288264,F_S,0.25611489950090804,0.18959012329286254,-0.8572362292437905,0.20274700407192173,MEDIUM,False,False,OK
A61286403,센텀이편한세상,해운대구,재송동,1190.0,송수초등학교,해운대구|재송동,0,해운대구|재송동,40.814403973509926,-3.821911651340981,B,84.842,8514406.375587493,8160207.070363054,31,81,10,2821,7531910.50371299,639022350.9560175,4559274.570988751,12442697.835511,104.66698005288266,F_S,0.25611489950090804,0.18959012329286254,0.12720232170833334,0.12760475198656068,MEDIUM,False,False,OK
A61286810,반도보라빌,해운대구,우동,548.0,해림초등학교,해운대구|우동,0,해운대구|우동,72.85044150110376,10.179409993571786,B,84.9073,7537632.217724506,7537632.217724506,14,24,18,3784,10084175.626514792,856220125.1731795,6062186.166118146,16774575.257148797,106.22969579054202,F_S,0.2596412943969097,0.2081108828451275,-0.2609096753296134,0.17164903763077194,MEDIUM,False,False,OK
A61288603,해운대래미안,해운대구,중동,747.0,해송초등학교,해운대구|중동,0,해운대구|중동,61.5385761589404,5.016870245024108,B,84.9843,9631028.087209668,9531172.228282165,10,39,4,1133,9516691.653083723,808769378.4531631,7102952.074228308,12750673.110759115,59.34542425466478,F_S,0.14925346440726325,0.10914872132753231,0.0014013246200370588,0.10115317550193854,MEDIUM,False,False,OK
A61301003,삼익비치,수영구,남천동,3060.0,광남초등학교,수영구|남천동,0,수영구|남천동,53.67406181015453,1.5708807452370577,B,73.92,14372401.552177291,14251550.4781393,90,242,4,701,13990727.795486616,1034194598.6423707,10784764.746127788,18149720.355993986,52.641690393276896,F_S,0.1327858894560111,0.1022063269206534,0.000864180046249885,0.13030020710388002,MEDIUM,False,False,OK
A61310007,쌍용예가디오션,수영구,광안동,928.0,광안초등학교,수영구|광안동,1,수영구|광안동;수영구|남천동,56.86467991169978,2.95506646271948,B,84.98,12498169.910834484,12295607.58538976,14,33,8,2374,8367974.862999901,711110503.8577316,5217366.877893828,13421138.468235428,98.03771790251967,F_S,0.24103013177016724,0.1824645800248972,0.4138476282597381,0.13423763196468225,MEDIUM,True,True,OK
A61313001,삼성,수영구,망미동,672.0,수미초등학교,수영구|망미동,1,수영구|남천동;수영구|망미동,51.00756070640177,0.4283585974127923,B,84.95,2928890.1418883465,3004949.328305444,4,19,8,2370,4152139.998213592,352724292.84824467,2588826.8133840337,6659490.11175036,98.03771790251965,F_S,0.24103013177016724,0.1824645800248972,-0.24222864440336878,0.2032523295161164,MEDIUM,True,True,OK
A61313002,더샵파크리치,수영구,망미동,862.0,수미초등학교,수영구|망미동,1,수영구|남천동;수영구|망미동,51.00756070640177,0.4283585974128145,B,127.3894,6942810.072958343,6334463.050099226,7,21,8,2351,5621731.897643806,716149053.4017059,3505105.8684288445,9016523.527476845,98.03771790251966,F_S,0.24103013177016724,0.1824645800248972,0.09142152882028931,0.16678601914341654,MEDIUM,True,True,OK
A61313203,이편한세상3차,수영구,망미동,530.0,망미초등학교,수영구|망미동,1,수영구|남천동;수영구|망미동,38.459216335540845,-4.778095874259081,B,84.977,5324970.286077409,5686173.349234712,8,18,8,2369,5155978.755637599,438139606.7178163,3214712.4272244796,8269516.334790313,98.03771790251966,F_S,0.24103013177016724,0.1824645800248972,0.08148046777489348,0.1658758685106203,MEDIUM,True,True,OK
A61375202,광원,수영구,광안동,589.0,수영초등학교,수영구|광안동,1,수영구|광안동;수영구|남천동,71.04155629139072,9.337135028665957,B,59.94,4324038.122132016,4070737.404070738,14,22,8,2496,5747196.623425168,344486965.6081045,3583332.143645096,9217752.55662178,98.03771790251936,F_S,0.24103013177016724,0.1824645800248972,-0.33078910505702463,0.14050357154839663,MEDIUM,True,True,OK
A61375603,비치-그린아파트,수영구,광안동,1038.0,수영초등학교,수영구|광안동,1,수영구|광안동;수영구|남천동,71.04155629139072,9.337135028665957,B,59.76,4400937.081659974,4400937.081659974,17,42,8,2370,6086076.755175132,363703946.8892659,3794621.2552778614,9761272.015847279,98.03771790251965,F_S,0.24103013177016724,0.1824645800248972,-0.3025071443703302,0.14808958851856935,MEDIUM,True,True,OK
