apartment_id,apartment_name,gu,legal_dong,household_count,elementary_school_name,elementary_demand_score,school_premium_core_score,school_premium_confidence,estimated_school_premium_pct,school_value_gap_pct,residual_method_gap_pct,comparable_method_gap_pct,gap_confidence,data_quality_flag,comparable_count,gap_method_agreement,gap_6m,gap_12m,gap_24m,temporal_sign_pattern,temporal_stability,gap_positive_probability,bootstrap_gap_median,bootstrap_gap_p05,bootstrap_gap_p95,bootstrap_stability,original_sanity_flag,sanity_flag_reason,sanity_severity,candidate_tier,tier_reason,original_phase145_candidate
A10023526,힐스테이트연산,연제구,연산동,1651.0,연미초등학교,43.889845474613686,43.889845474613686,B,-2.5588411448523973,2.775931762830059,9.14836013741449,-3.596496611754374,LOW,METHOD_DIRECTION_DISAGREEMENT,9.0,MIXED_POSITIVE_RESIDUAL,2.7759317628300586,4.285842118785104,6.1021985011389726,+++,STABLE_POSITIVE,0.674,3.9717085566841424,-6.657427035125673,8.20866064980088,UNCERTAIN,False,METHOD_DISAGREEMENT,MINOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A10023533,오션파라곤아파트,남구,문현동,662.0,성천초등학교,51.52516556291391,51.52516556291391,B,0.6491282497115725,8.146211345665002,21.4272733594654,-5.134850668135393,LOW,METHOD_DIRECTION_DISAGREEMENT,7.0,MIXED_POSITIVE_RESIDUAL,8.146211345665002,6.085749084137443,5.072811192958671,+++,STABLE_POSITIVE,0.87,6.70346488132085,-25.262317844323064,24.36245555640467,STABLE_POSITIVE,True,SCHOOL_MAPPING_QUALITY;METHOD_DISAGREEMENT,MAJOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A10023542,해운대센트럴푸르지오,해운대구,우동,548.0,해운대초등학교,81.58217439293598,81.58217439293598,B,14.337341114040411,19.152644035670672,26.05026549017257,12.255022581168772,MEDIUM,OK,5.0,STRONG_POSITIVE,20.59282756054169,16.810198771642504,17.705876017236776,+++,STABLE_POSITIVE,0.98,17.527283974259152,10.979696751692812,24.050328510329837,VERY_STABLE_POSITIVE,False,NONE,NONE,TIER_1,ALL_TIER1_RULES_PASSED,True
A10023544,센트럴스타힐스,사상구,괘법동,874.0,창진초등학교,49.17135761589404,49.17135761589404,B,-0.3509229405541436,-1.6313016603251684,-1.6313016603251684,,LOW,INSUFFICIENT_COMPARABLES,0.0,INSUFFICIENT,-1.6313016603251684,-1.535893025440993,0.016057898861143782,--+,MIXED,0.122,-1.7072570519154562,-4.692180776647543,0.6281602064251879,STABLE_NEGATIVE,False,COMPARABLE_SHORTAGE,MAJOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A10023571,주례롯데캐슬골드스마트,사상구,주례동,998.0,주감초등학교,58.16153421633554,58.16153421633554,A,3.5230580408076806,-81.79217035670663,-18.74021239057384,-144.84412832283942,MEDIUM,OK,8.0,STRONG_NEGATIVE,-81.79217035670663,-83.67635493771073,-86.24215333860708,---,STABLE_NEGATIVE,0.0,-83.36629805287538,-98.40469894245571,-49.73829852798658,VERY_STABLE_NEGATIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A10023607,더샵남천프레스티지,수영구,남천동,975.0,남천초등학교,77.64387417218543,77.64387417218543,B,12.442897505507666,11.87248370825614,50.94298369307446,-27.19801627656218,LOW,METHOD_DIRECTION_DISAGREEMENT,7.0,MIXED_POSITIVE_RESIDUAL,11.87248370825614,18.012322390316235,25.767982025971225,+++,STABLE_POSITIVE,1.0,18.533853293567308,11.360647766962812,30.085461530718625,VERY_STABLE_POSITIVE,False,METHOD_DISAGREEMENT,MINOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A10023616,래미안어반파크2단지,부산진구,연지동,2616.0,연지초등학교,67.58669977924946,67.58669977924946,B,7.74629440984449,-89.14135068349422,-21.52999208073232,-156.7527092862561,MEDIUM,OK,5.0,STRONG_NEGATIVE,-89.14135068349422,-91.79748923538637,-92.85116580494233,---,STABLE_NEGATIVE,0.0,-91.41872606417651,-96.10987763649425,-39.719318322631025,VERY_STABLE_NEGATIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A10023625,e편한세상시민공원2단지,부산진구,전포동,1401.0,성전초등학교,53.49387417218543,53.49387417218543,B,1.4932674751597652,-52.36422562147128,-14.988915526805323,-89.73953571613724,MEDIUM,OK,6.0,STRONG_NEGATIVE,-52.364225621471284,-50.21154828859413,-48.84867711382282,---,STABLE_NEGATIVE,0.0,-51.645201327113114,-139.52512877783388,-23.33472482804069,VERY_STABLE_NEGATIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A10023627,가야롯데캐슬골드아너,부산진구,가야동,935.0,가야초등학교,62.1960816777042,62.1960816777042,B,5.310210775141577,-44.51331950598772,-48.19360374178354,-40.833035270191886,HIGH,OK,11.0,STRONG_NEGATIVE,-44.51331950598771,-40.900873564152946,-29.58566464275103,---,STABLE_NEGATIVE,0.0,-40.94536105286399,-61.856718387977494,-23.57717664558003,VERY_STABLE_NEGATIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A10023647,센텀KCC스위첸,해운대구,반여동,638.0,무정초등학교,75.30364238410596,75.30364238410596,B,11.332075238285611,-39.9764961036735,-17.272677431309624,-62.68031477603738,HIGH,OK,12.0,STRONG_NEGATIVE,-39.9764961036735,-41.380955755567264,-40.45106748057644,---,STABLE_NEGATIVE,0.0,-40.93239580069593,-53.39813337898472,-26.341075453444482,VERY_STABLE_NEGATIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A10023684,포레나부산덕천1차,북구,덕천동,636.0,덕성초등학교,67.33973509933774,67.33973509933774,A,7.633466263367361,-124.42471754127044,-30.479355215094703,-218.3700798674462,MEDIUM,OK,5.0,STRONG_NEGATIVE,-124.42471754127045,-125.7230529209914,-123.63021022358961,---,STABLE_NEGATIVE,0.0,-125.81462164641836,-140.07681588856929,-17.9562479234025,VERY_STABLE_NEGATIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A10023692,웨이브리즈,기장군,기장읍청강리,728.0,대청초등학교,65.05954746136865,65.05954746136865,B,6.597306290749505,-1.861028168431928,29.19991476332361,-32.92197110018746,LOW,METHOD_DIRECTION_DISAGREEMENT,8.0,MIXED_POSITIVE_RESIDUAL,-1.8610281684319272,-3.476899085772173,-2.5732436102059726,---,STABLE_NEGATIVE,0.066,-3.481856931365628,-6.692847362917901,13.820654196784462,VERY_STABLE_NEGATIVE,False,METHOD_DISAGREEMENT,MINOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A10023704,대신해모로센트럴아파트,서구,서대신동2가,733.0,대신초등학교,66.23658940397351,66.23658940397351,B,7.130924553026441,-3.6971216048315103,-3.6971216048315103,,LOW,INSUFFICIENT_COMPARABLES,0.0,INSUFFICIENT,-3.6971216048315103,-2.650749560222809,-3.9364202616918984,---,STABLE_NEGATIVE,0.052,-2.5758953017126824,-16.071898677842267,0.1329731616060573,VERY_STABLE_NEGATIVE,False,COMPARABLE_SHORTAGE,MAJOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A10023725,백양산베스티움에코포레,북구,만덕동,593.0,백양초등학교,40.07654525386313,40.07654525386313,A,-4.122503747164741,-17.180458516893353,14.556465436677168,-48.91738247046387,LOW,METHOD_DIRECTION_DISAGREEMENT,12.0,MIXED_POSITIVE_RESIDUAL,-17.180458516893353,-16.37175508749643,-22.17096048508572,---,STABLE_NEGATIVE,0.078,-19.87326929887215,-31.594363797794127,3.5427134426800873,VERY_STABLE_NEGATIVE,False,METHOD_DISAGREEMENT,MINOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A10023750,e편한세상서면더센트럴,부산진구,범천동,998.0,선암초등학교,67.25629139072848,67.25629139072848,B,7.59537092725393,0.4546860054816077,-10.69546544726725,11.604837458230469,LOW,METHOD_DIRECTION_DISAGREEMENT,14.0,MIXED_POSITIVE_COMPARABLE,0.45468600548160687,4.849573670854239,8.270359429348877,+++,STABLE_POSITIVE,0.75,5.2445079849564245,-10.94996322013159,11.280211701952947,STABLE_POSITIVE,False,METHOD_DISAGREEMENT,MINOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A10023778,이지더원2차포레온아파트,기장군,일광읍,786.0,해빛초등학교,75.63647902869756,75.63647902869756,B,,,,,LOW,RECENT_PRICE_MISSING,,INSUFFICIENT,,,,NANANA,INSUFFICIENT,,,,,,True,LOW_TRANSACTION;COMPARABLE_SHORTAGE,MAJOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A10023781,힐스테이트명륜트라디움,동래구,명륜동,874.0,교동초등학교,75.1171633554084,75.1171633554084,B,11.244033972227909,-37.175000850082014,-26.20387383158984,-48.1461278685742,HIGH,OK,17.0,STRONG_NEGATIVE,-37.175000850082014,-34.470464333148755,-29.638004735395036,---,STABLE_NEGATIVE,0.0,-32.65292308259054,-40.19610322658005,-21.3615266805472,VERY_STABLE_NEGATIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A10023790,힐스테이트이진베이시티아파트,서구,암남동,1368.0,송도초등학교,73.16280353200882,73.16280353200882,B,10.325511339920102,-18.40574095783925,-18.40574095783925,,LOW,INSUFFICIENT_COMPARABLES,0.0,INSUFFICIENT,-18.405740957839246,-12.589446069731713,-12.35338765476559,---,STABLE_NEGATIVE,0.0,-13.899660414567403,-31.851712873710703,-6.601591462764561,VERY_STABLE_NEGATIVE,False,COMPARABLE_SHORTAGE,MAJOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A10023837,부산오션시티푸르지오,영도구,동삼동,846.0,태종대초등학교,42.04061810154525,42.04061810154525,B,-3.320285339656304,-67.61421053425858,-0.2436664551062617,-134.98475461341087,MEDIUM,OK,6.0,NEUTRAL_OR_ZERO,-67.61421053425856,-67.27352571485625,-69.52624355521904,---,STABLE_NEGATIVE,0.01,-67.12528113290995,-91.54636901044866,-10.907814382798465,VERY_STABLE_NEGATIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A10023872,대연양우내안애퍼스트,남구,문현동,560.0,연포초등학교,63.7098233995585,63.7098233995585,B,5.988672335950129,-20.68987849154517,-8.311479775116991,-33.06827720797334,MEDIUM,OK,7.0,STRONG_NEGATIVE,-20.689878491545166,-19.61343198386264,-16.842920053142173,---,STABLE_NEGATIVE,0.114,-19.018281178085214,-61.030728018387634,3.0342145883896756,STABLE_NEGATIVE,True,SCHOOL_MAPPING_QUALITY,MAJOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A10023912,일광한신더휴센트럴포레2단지,기장군,일광읍삼성리,1298.0,해빛초등학교,75.63647902869756,75.63647902869756,B,11.489388683813283,17.666905514815163,17.77286917791897,17.560941851711355,MEDIUM,OK,5.0,STRONG_POSITIVE,17.666905514815163,17.482403919135567,17.304442903551916,+++,STABLE_POSITIVE,1.0,16.53747867490397,8.76564047921278,20.826534330807398,VERY_STABLE_POSITIVE,False,NONE,NONE,TIER_1,ALL_TIER1_RULES_PASSED,True
A10023928,사하코오롱하늘채,사하구,신평동,969.0,신평초등학교,45.64525386313466,45.64525386313466,B,-1.830480488666797,-55.43546499728886,-7.595747746408954,-103.27518224816878,MEDIUM,OK,5.0,STRONG_NEGATIVE,-55.43546499728886,-56.414392758305254,-60.15661142836901,---,STABLE_NEGATIVE,0.0,-55.76599875170505,-67.94802403136946,-24.449969438229772,VERY_STABLE_NEGATIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A10023963,부산항일동미라주더오션(1지구),동구,좌천동,546.0,수정초등학교,36.20816777041942,36.20816777041942,B,-5.683114306935899,2.527257965011165,2.527257965011165,,LOW,INSUFFICIENT_COMPARABLES,0.0,INSUFFICIENT,2.527257965011165,-0.08657031089458966,-0.8109483877829111,+--,MIXED,0.564,0.9662490496095333,-6.587544726561836,8.566882706544964,UNCERTAIN,False,COMPARABLE_SHORTAGE,MAJOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A10023969,괴정한신더휴,사하구,괴정동,835.0,괴정초등학교,35.42522075055188,35.42522075055188,B,-5.995872370493071,-13.19188757399888,14.634470019105738,-41.0182451671035,LOW,METHOD_DIRECTION_DISAGREEMENT,8.0,MIXED_POSITIVE_RESIDUAL,-13.191887573998882,-0.2717316669888943,-2.3488144192665645,---,STABLE_NEGATIVE,0.416,-0.2717316669888943,-4.337009458801055,9.896388342490118,UNCERTAIN,False,METHOD_DISAGREEMENT,MINOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A10023975,동래래미안아이파크,동래구,온천동,3853.0,온샘초등학교,65.3701986754967,65.3701986754967,B,6.737882959286323,-40.15555302047442,-21.230716650748803,-59.08038939020004,MEDIUM,OK,8.0,STRONG_NEGATIVE,-40.15555302047442,-36.343404295737656,-32.72957011398324,---,STABLE_NEGATIVE,0.0,-36.40134234375188,-50.68587336253961,-20.15423146926589,VERY_STABLE_NEGATIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A10024005,동래3차SKVIEW,동래구,온천동,999.0,온천초등학교,83.8975165562914,83.8975165562914,B,15.465955809686193,32.954245223919784,34.22855226903035,31.67993817880921,MEDIUM,OK,8.0,STRONG_POSITIVE,32.954245223919784,31.742483156292444,30.679660917547682,+++,STABLE_POSITIVE,1.0,31.384349818987747,18.161487105482884,41.03299275761368,VERY_STABLE_POSITIVE,False,NONE,NONE,TIER_1,ALL_TIER1_RULES_PASSED,True
A10024185,부산사하중흥S-클래스,사하구,구평동,665.0,구평초등학교,36.72902869757174,36.72902869757174,B,,,,,LOW,RECENT_PRICE_MISSING,,INSUFFICIENT,,,,NANANA,INSUFFICIENT,,,,,,True,LOW_TRANSACTION;COMPARABLE_SHORTAGE,MAJOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A10024201,리버파크반도유보라,북구,구포동,790.0,구포초등학교,52.61782560706401,52.61782560706401,B,1.1167662544392831,-41.164272642654566,-41.164272642654566,,LOW,INSUFFICIENT_COMPARABLES,0.0,INSUFFICIENT,-41.164272642654566,-24.045647681916137,-36.20811491824478,---,STABLE_NEGATIVE,0.0,-28.35518749954607,-39.74104459312094,-17.595215431854378,VERY_STABLE_NEGATIVE,False,COMPARABLE_SHORTAGE,MAJOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A10024226,삼한골든뷰에듀스테이션,금정구,부곡동,610.0,부곡초등학교,65.36490066225166,65.36490066225166,B,6.735483935817554,-35.353637588910715,1.3980069965879416,-72.10528217440937,LOW,METHOD_DIRECTION_DISAGREEMENT,7.0,MIXED_POSITIVE_RESIDUAL,-35.353637588910715,-28.65448773814105,-26.865306827466462,---,STABLE_NEGATIVE,0.0,-28.597266021472976,-87.7657826820217,-11.873333352685151,VERY_STABLE_NEGATIVE,False,METHOD_DISAGREEMENT,MINOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A10024249,해운대센텀트루엘1단지,해운대구,반여동,531.0,삼어초등학교,37.38101545253864,37.38101545253864,B,-5.212657545926758,4.015099544061572,1.1082570037462158,6.92194208437693,MEDIUM,OK,5.0,STRONG_POSITIVE,4.015099544061573,4.753871802220926,3.898602807259742,+++,STABLE_POSITIVE,0.668,5.16916185712965,-13.1850203355423,20.461250061904803,UNCERTAIN,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A10024303,영도센트럴에일린의뜰,영도구,봉래동4가,1216.0,대교초등학교,42.63222958057395,42.63222958057395,B,-3.0773309101863933,7.846981777739025,7.846981777739025,,LOW,INSUFFICIENT_COMPARABLES,0.0,INSUFFICIENT,7.846981777739025,6.309990489123118,4.984716905246177,+++,STABLE_POSITIVE,1.0,5.936145110514822,4.710649898962526,7.918906868583431,VERY_STABLE_POSITIVE,False,COMPARABLE_SHORTAGE,MAJOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A10024318,이편한세상금정산,북구,만덕동,1969.0,상학초등학교,40.05496688741722,40.05496688741722,B,-4.131280282847715,-52.81049754121193,-4.7390883067422,-100.88190677568166,HIGH,OK,12.0,STRONG_NEGATIVE,-52.81049754121193,-55.53164952470294,-54.63333799384945,---,STABLE_NEGATIVE,0.0,-54.12690741822004,-68.85424092159062,-25.20382499175956,VERY_STABLE_NEGATIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A10024328,동대신역비스타동원아파트,서구,동대신동1가,503.0,화랑초등학교,48.52251655629139,48.52251655629139,B,-0.6248416972477022,-0.2723285564362521,-0.2723285564362521,,LOW,INSUFFICIENT_COMPARABLES,0.0,INSUFFICIENT,-0.2723285564362521,-2.3552295911064114,-3.0212420721780875,---,STABLE_NEGATIVE,0.086,-2.081362202904269,-3.3994483426228017,0.33649092741349085,VERY_STABLE_NEGATIVE,False,COMPARABLE_SHORTAGE,MAJOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A10024341,화명푸르지오헤리센트,북구,화명동,886.0,화명초등학교,45.28443708609271,45.28443708609271,B,-1.9806351409914933,-53.60529796936822,-34.96634822938858,-72.24424770934787,HIGH,OK,17.0,STRONG_NEGATIVE,-53.60529796936822,-49.550760037947114,-46.78606320600655,---,STABLE_NEGATIVE,0.0,-50.06635914979012,-84.06074045400825,-31.834153751768646,VERY_STABLE_NEGATIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A10024383,사하역비스타동원,사하구,괴정동,513.0,사하초등학교,62.49724061810154,62.49724061810154,B,5.4448437547776285,-23.441990386245543,-3.7083876327326246,-43.17559313975847,MEDIUM,OK,7.0,STRONG_NEGATIVE,-23.441990386245546,-29.143443084093157,-26.24949925516691,---,STABLE_NEGATIVE,0.01,-29.76275071827766,-60.48941485441106,-4.216611785558877,VERY_STABLE_NEGATIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A10024476,일광신도시비스타동원2차,기장군,일광읍이천리,917.0,일광초등학교,70.97770419426048,70.97770419426048,B,9.307521388987071,-16.63002453180467,11.079164169829982,-44.33921323343933,LOW,METHOD_DIRECTION_DISAGREEMENT,13.0,MIXED_POSITIVE_RESIDUAL,-16.630024531804672,-19.715753996283937,-25.543936841161525,---,STABLE_NEGATIVE,0.002,-19.654979090799152,-33.715045452162244,-4.091248674902487,VERY_STABLE_NEGATIVE,False,METHOD_DISAGREEMENT,MINOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A10024535,대신푸르지오2차,서구,서대신동2가,815.0,대신초등학교,66.23658940397351,66.23658940397351,B,7.130924553026441,3.919096105966047,3.6213639529362185,4.216828258995875,MEDIUM,OK,6.0,STRONG_POSITIVE,3.9190961059660467,5.111808860759504,1.3064306633670197,+++,STABLE_POSITIVE,0.75,4.321178721967056,-7.039477130472975,9.124260232764023,STABLE_POSITIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A10024591,롯데캐슬스타,해운대구,중동,828.0,해운대초등학교,81.58217439293598,81.58217439293598,B,14.337341114040502,-27.772775252105145,-22.741184063111188,-32.804366441099106,HIGH,OK,21.0,STRONG_NEGATIVE,-27.77277525210515,-28.26849706192032,-28.187526613321545,---,STABLE_NEGATIVE,0.0,-28.019276171654653,-37.87284805126391,-18.360660369362076,VERY_STABLE_NEGATIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A10024602,서면아이파크1단지,부산진구,전포동,2144.0,성북초등학교,47.90739514348786,47.90739514348786,B,-0.8838298478144102,-54.56127639897348,-20.771631358330712,-88.35092143961624,MEDIUM,OK,6.0,STRONG_NEGATIVE,-54.561276398973476,-47.94732197726668,-45.18487613264818,---,STABLE_NEGATIVE,0.0,-48.29765280958736,-133.1818765370924,-18.09356202689095,VERY_STABLE_NEGATIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A10024606,일광대성베르힐,기장군,일광읍삼성리,518.0,해빛초등학교,75.63647902869756,75.63647902869756,B,11.489388683813262,23.0159009363874,18.633519703645383,27.39828216912941,MEDIUM,OK,5.0,STRONG_POSITIVE,23.015900936387396,22.42468935258105,22.100155997525444,+++,STABLE_POSITIVE,1.0,22.701392627497473,19.094532898497654,25.679953932355847,VERY_STABLE_POSITIVE,False,NONE,NONE,TIER_1,ALL_TIER1_RULES_PASSED,True
A10024627,연산롯데캐슬골드포레,연제구,연산동,1230.0,양동초등학교,64.81462472406182,64.81462472406182,B,6.486603777673539,-9.726422470797491,-3.653772962035173,-15.79907197955981,MEDIUM,OK,6.0,STRONG_NEGATIVE,-9.726422470797491,-11.416584733632606,-12.019254527486622,---,STABLE_NEGATIVE,0.0,-12.051216904335304,-17.078481033488554,-4.3439209327739725,VERY_STABLE_NEGATIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A10024664,더샵명지퍼스트월드3단지,강서구,명지동,1530.0,명원초등학교,44.80794701986755,44.80794701986755,B,-2.1785756172302606,-27.05363380055781,-12.323789029734222,-41.783478571381394,MEDIUM,OK,8.0,STRONG_NEGATIVE,-27.053633800557808,-27.72292934763604,-26.766098434220574,---,STABLE_NEGATIVE,0.0,-27.637045572141083,-40.22245587236632,-17.32496307335351,VERY_STABLE_NEGATIVE,True,SCHOOL_MAPPING_QUALITY,MAJOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A10024695,광안자이,수영구,광안동,971.0,호암초등학교,64.94271523178807,64.94271523178807,B,6.544484998210787,-10.957362352794371,-18.98506363890413,-2.929661066684619,MEDIUM,OK,8.0,STRONG_NEGATIVE,-10.957362352794375,-10.251631920299696,-7.570213201386489,---,STABLE_NEGATIVE,0.148,-10.210334745371537,-17.634487025543258,4.920411593827556,STABLE_NEGATIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A10024697,더샵명지퍼스트월드2단지,강서구,명지동,1406.0,명문초등학교,55.55849889624725,55.55849889624725,B,2.386140016171568,-20.16945908441412,-9.02568352405666,-31.313234644771583,HIGH,OK,10.0,STRONG_NEGATIVE,-20.16945908441412,-21.32262844165833,-19.76023063581437,---,STABLE_NEGATIVE,0.0,-20.757830395340665,-27.7049078590321,-15.611740452009853,VERY_STABLE_NEGATIVE,True,SCHOOL_MAPPING_QUALITY,MAJOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A10024704,문현경동리인아파트,남구,문현동,600.0,문현초등학교,43.80700883002207,43.80700883002207,B,-2.5930781985222584,8.879430913759313,14.884213270991443,2.874648556527182,MEDIUM,OK,7.0,STRONG_POSITIVE,8.879430913759313,8.588913947761501,9.261686627769683,+++,STABLE_POSITIVE,0.896,9.002456322285413,-23.9883296081717,21.81028549450849,STABLE_POSITIVE,True,SCHOOL_MAPPING_QUALITY,MAJOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A10024875,브라운스톤하이포레,서구,동대신동3가,554.0,구덕초등학교,57.267218543046354,57.267218543046354,B,3.131034552652268,2.214606503668604,2.214606503668604,,LOW,INSUFFICIENT_COMPARABLES,0.0,INSUFFICIENT,2.214606503668604,17.606328683997056,14.655490501026474,+++,STABLE_POSITIVE,1.0,16.594427773044835,10.694701047231916,20.52711214134244,VERY_STABLE_POSITIVE,False,COMPARABLE_SHORTAGE,MAJOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A10024909,일광자이푸르지오2단지,기장군,일광읍삼성리,1059.0,일광초등학교,70.97770419426048,70.97770419426048,B,9.307521388987071,-5.699392736848218,-5.770250709017443,-5.628534764678992,MEDIUM,OK,5.0,STRONG_NEGATIVE,-5.699392736848219,-4.242330480908564,-4.0479705581883305,---,STABLE_NEGATIVE,0.092,-4.254110651618026,-7.894166148935718,1.7630610275178977,VERY_STABLE_NEGATIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A10024919,일광신도시비스타동원1차,기장군,일광읍삼성리,701.0,일광초등학교,70.97770419426048,70.97770419426048,B,9.307521388987071,-5.103244949461061,-6.273093404943152,-3.933396493978968,MEDIUM,OK,5.0,STRONG_NEGATIVE,-5.103244949461062,-5.841601187209856,-4.820006310356041,---,STABLE_NEGATIVE,0.06,-5.74832678929137,-11.665391672597703,0.11491366266533738,VERY_STABLE_NEGATIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A10024933,이지더원1차오션포레,기장군,일광읍삼성리,653.0,일광초등학교,70.97770419426048,70.97770419426048,B,9.30752138898705,13.994423855989574,10.233733693976642,17.755114018002505,MEDIUM,OK,5.0,STRONG_POSITIVE,13.994423855989574,14.039986034961993,13.741064167966023,+++,STABLE_POSITIVE,1.0,14.039986034961993,5.468434276723927,17.31519547151296,VERY_STABLE_POSITIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A10024953,포레나부산초읍,부산진구,초읍동,1113.0,연학초등학교,45.55816777041942,45.55816777041942,B,-1.866742592811532,-1.8303326207128656,-10.598420616278323,6.937755374852594,LOW,METHOD_DIRECTION_DISAGREEMENT,13.0,MIXED_POSITIVE_COMPARABLE,-1.8303326207128654,0.20192197096229347,-3.682806950326677,-+-,MIXED,0.47,-0.9099414536946513,-12.165274127616799,5.616301597035495,UNCERTAIN,False,METHOD_DISAGREEMENT,MINOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A10024982,쌍용더플래티넘사직아시아드아파트,동래구,사직동,914.0,여고초등학교,89.16280353200884,89.16280353200884,B,18.074170017914582,-86.58337765709842,-77.88596974017032,-95.28078557402652,MEDIUM,OK,8.0,STRONG_NEGATIVE,-86.58337765709842,-85.69403647493809,-76.52351671944919,---,STABLE_NEGATIVE,0.0,-84.29505790605728,-162.74072931611104,-50.96449576762633,VERY_STABLE_NEGATIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
