internal_complex_id,kapt_code,complex_name,households,address,road_address,sigungu,legal_dong,admin_dong,latitude,longitude,raw_road_address,raw_lot_address,normalized_road_address,normalized_lot_address,address_evidence_source,address_source_document,upstream_match_method,lawd_cd,jibun_evidence,road_name_evidence,road_number_evidence,missing_reason
TRADE_6A1CAD3C6E43,,오페라하우스,,,,영도구,봉래동3가,,,,부산광역시 영도구 대교로2번길 36,부산광역시 영도구 봉래동3가 154,부산광역시 영도구 대교로2번길 36,부산광역시 영도구 봉래동3가 154,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26200,154,대교로2번길,36,KAPT_UNMATCHED
TRADE_6A1CFDFD0D8E,,남문빌라,,,,남구,문현동,,,,부산광역시 남구 지게골로 196,부산광역시 남구 문현동 321-5,부산광역시 남구 지게골로 196,부산광역시 남구 문현동 321-5,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26290,321-5,지게골로,196,KAPT_UNMATCHED
TRADE_6A41782D05D8,,아람,,,,사하구,괴정동,,,,부산광역시 사하구 낙동대로233번길 4,부산광역시 사하구 괴정동 891-8,부산광역시 사하구 낙동대로233번길 4,부산광역시 사하구 괴정동 891-8,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26380,891-8,낙동대로233번길,4,KAPT_UNMATCHED
TRADE_6A418B83A14D,,부영(172-2),,,,사하구,괴정동,,,,부산광역시 사하구 낙동대로 96,부산광역시 사하구 괴정동 172-2,부산광역시 사하구 낙동대로 96,부산광역시 사하구 괴정동 172-2,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26380,172-2,낙동대로,96,KAPT_UNMATCHED
TRADE_6A54A63984F0,,한우리아트빌,,,,동래구,명륜동,,,,부산광역시 동래구 충렬대로237번길 114,부산광역시 동래구 명륜동 338-2,부산광역시 동래구 충렬대로237번길 114,부산광역시 동래구 명륜동 338-2,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26260,338-2,충렬대로237번길,114,KAPT_UNMATCHED
TRADE_6A7BBCD9FF20,,홍림세르빌,,,,부산진구,당감동,,,,부산광역시 부산진구 가야대로691번길 10-11,부산광역시 부산진구 당감동 95-10,부산광역시 부산진구 가야대로691번길 10-11,부산광역시 부산진구 당감동 95-10,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26230,95-10,가야대로691번길,10-11,KAPT_UNMATCHED
TRADE_6A99A86DC0F9,,디아트50,,,,동래구,온천동,,,,부산광역시 동래구 차밭골로50번길 11,부산광역시 동래구 온천동 300-5,부산광역시 동래구 차밭골로50번길 11,부산광역시 동래구 온천동 300-5,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26260,300-5,차밭골로50번길,11,KAPT_UNMATCHED
TRADE_6AC8AB0105E4,,대륙타워A,,,,서구,충무동2가,,,,부산광역시 서구 천마로205번길 37-5,부산광역시 서구 충무동2가 36-3,부산광역시 서구 천마로205번길 37-5,부산광역시 서구 충무동2가 36-3,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26140,36-3,천마로205번길,37-5,KAPT_UNMATCHED
TRADE_6ACE21034160,,케이에이치마이우스,,,,연제구,연산동,,,,부산광역시 연제구 신촌로 12,부산광역시 연제구 연산동 1492-3,부산광역시 연제구 신촌로 12,부산광역시 연제구 연산동 1492-3,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26470,1492-3,신촌로,12,KAPT_UNMATCHED
TRADE_6AE657578E1C,,국화,,,,수영구,망미동,,,,부산광역시 수영구 과정로15번길 7,부산광역시 수영구 망미동 426-1,부산광역시 수영구 과정로15번길 7,부산광역시 수영구 망미동 426-1,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26500,426-1,과정로15번길,7,KAPT_UNMATCHED
TRADE_6AED6951C5DF,,(188-0),,,,해운대구,재송동,,,,부산광역시 해운대구 해운대로89번길 13,부산광역시 해운대구 재송동 188,부산광역시 해운대구 해운대로89번길 13,부산광역시 해운대구 재송동 188,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26350,188,해운대로89번길,13,KAPT_UNMATCHED
TRADE_6AFEAD6F876D,,동아빌,,,,사하구,괴정동,,,,부산광역시 사하구 승학로161번길 90,부산광역시 사하구 괴정동 1071-7,부산광역시 사하구 승학로161번길 90,부산광역시 사하구 괴정동 1071-7,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26380,1071-7,승학로161번길,90,KAPT_UNMATCHED
TRADE_6B0CC8E993E5,,현우산호맨션,,,,해운대구,중동,,,,부산광역시 해운대구 달맞이길117번나길 194,부산광역시 해운대구 중동 1533-1,부산광역시 해운대구 달맞이길117번나길 194,부산광역시 해운대구 중동 1533-1,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26350,1533-1,달맞이길117번나길,194,KAPT_UNMATCHED
TRADE_6B139EA7A99B,,더샵골드5,,,,부산진구,양정동,,,,부산광역시 부산진구 중앙대로970번길 18,부산광역시 부산진구 양정동 271-4,부산광역시 부산진구 중앙대로970번길 18,부산광역시 부산진구 양정동 271-4,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26230,271-4,중앙대로970번길,18,KAPT_UNMATCHED
TRADE_6B1407BE7030,,동방(6~9동),,,,수영구,망미동,,,,부산광역시 수영구 연수로282번길 7,부산광역시 수영구 망미동 819-3,부산광역시 수영구 연수로282번길 7,부산광역시 수영구 망미동 819-3,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26500,819-3,연수로282번길,7,KAPT_UNMATCHED
TRADE_6B381082CF79,,보성아트빌,,,,영도구,청학동,,,,부산광역시 영도구 태종로 408-4,부산광역시 영도구 청학동 59-23,부산광역시 영도구 태종로 408-4,부산광역시 영도구 청학동 59-23,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26200,59-23,태종로,408-4,KAPT_UNMATCHED
TRADE_6B57BAECCE69,,리부스남천,,,,수영구,남천동,,,,부산광역시 수영구 남천서로 5-6,부산광역시 수영구 남천동 74-6,부산광역시 수영구 남천서로 5-6,부산광역시 수영구 남천동 74-6,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26500,74-6,남천서로,5-6,KAPT_UNMATCHED
TRADE_6B69B10919DD,,유한빌라,,,,중구,대청동4가,,,,부산광역시 중구 대청북길 9,부산광역시 중구 대청동4가 75-120,부산광역시 중구 대청북길 9,부산광역시 중구 대청동4가 75-120,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26110,75-120,대청북길,9,KAPT_UNMATCHED
TRADE_6B74ED97E0D1,,삼정그린코아,,,,부산진구,초읍동,,,,부산광역시 부산진구 월드컵대로467번길 41,부산광역시 부산진구 초읍동 670,부산광역시 부산진구 월드컵대로467번길 41,부산광역시 부산진구 초읍동 670,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26230,670,월드컵대로467번길,41,KAPT_UNMATCHED
TRADE_6B8A287D0825,,목련6차,,,,남구,용호동,,,,부산광역시 남구 동명로92번길 86,부산광역시 남구 용호동 481-4,부산광역시 남구 동명로92번길 86,부산광역시 남구 용호동 481-4,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26290,481-4,동명로92번길,86,KAPT_UNMATCHED
TRADE_6BA4622A250F,,도완시티빌,,,,금정구,청룡동,,,,부산광역시 금정구 청룡로54번길 21,부산광역시 금정구 청룡동 633-9,부산광역시 금정구 청룡로54번길 21,부산광역시 금정구 청룡동 633-9,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26410,633-9,청룡로54번길,21,KAPT_UNMATCHED
TRADE_6BA759484DC7,,초원펠레스빌B동,,,,사상구,덕포동,,,,부산광역시 사상구 백양대로768번길 59,부산광역시 사상구 덕포동 33-4,부산광역시 사상구 백양대로768번길 59,부산광역시 사상구 덕포동 33-4,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26530,33-4,백양대로768번길,59,KAPT_UNMATCHED
TRADE_6BAFCE239EDA,,삼창파크타운3차,,,,영도구,동삼동,,,,부산광역시 영도구 동삼로29번길 7,부산광역시 영도구 동삼동 363-46,부산광역시 영도구 동삼로29번길 7,부산광역시 영도구 동삼동 363-46,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26200,363-46,동삼로29번길,7,KAPT_UNMATCHED
TRADE_6BDE54EC1A30,,광안마티나,,,,수영구,광안동,,,,부산광역시 수영구 광남로84번길 4,부산광역시 수영구 광안동 203-1,부산광역시 수영구 광남로84번길 4,부산광역시 수영구 광안동 203-1,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26500,203-1,광남로84번길,4,KAPT_UNMATCHED
TRADE_6C1AC25911FE,,애뜰안,,,,동구,초량동,,,,부산광역시 동구 초량중로 14,부산광역시 동구 초량동 598-18,부산광역시 동구 초량중로 14,부산광역시 동구 초량동 598-18,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26170,598-18,초량중로,14,KAPT_UNMATCHED
TRADE_6C21DC0F9428,,글로리에버빌,,,,남구,대연동,,,,부산광역시 남구 유엔평화로41번가길 41,부산광역시 남구 대연동 888-1,부산광역시 남구 유엔평화로41번가길 41,부산광역시 남구 대연동 888-1,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26290,888-1,유엔평화로41번가길,41,KAPT_UNMATCHED
TRADE_6C37CA58E908,,송도힐타운,,,,서구,암남동,,,,부산광역시 서구 천해로13번라길 56,부산광역시 서구 암남동 81-232,부산광역시 서구 천해로13번라길 56,부산광역시 서구 암남동 81-232,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,sale_crosswalk_road:unmatched,26140,81-232,천해로13번라길,56,KAPT_UNMATCHED
TRADE_6C3943DC35A8,,남강하이츠,,,,남구,대연동,,,,부산광역시 남구 용소로64번길 61,부산광역시 남구 대연동 639-45,부산광역시 남구 용소로64번길 61,부산광역시 남구 대연동 639-45,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26290,639-45,용소로64번길,61,KAPT_UNMATCHED
TRADE_6C5E2F1D79E7,,효성빌라,,,,사하구,괴정동,,,,부산광역시 사하구 사리로8번길 8,부산광역시 사하구 괴정동 381-4,부산광역시 사하구 사리로8번길 8,부산광역시 사하구 괴정동 381-4,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26380,381-4,사리로8번길,8,KAPT_UNMATCHED
TRADE_6C98DCB36AA2,,에이스리버팰리스,,,,연제구,연산동,,,,부산광역시 연제구 과정로 262,부산광역시 연제구 연산동 382-26,부산광역시 연제구 과정로 262,부산광역시 연제구 연산동 382-26,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26470,382-26,과정로,262,KAPT_UNMATCHED
TRADE_6C9B3D60449F,,건한,,,,서구,토성동3가,,,,부산광역시 서구 까치고개로 226,부산광역시 서구 토성동3가 15-5,부산광역시 서구 까치고개로 226,부산광역시 서구 토성동3가 15-5,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26140,15-5,까치고개로,226,KAPT_UNMATCHED
TRADE_6CA3ED580F6E,,부송빌라,,,,북구,구포동,,,,부산광역시 북구 백양대로1016번가길 7,부산광역시 북구 구포동 896-1,부산광역시 북구 백양대로1016번가길 7,부산광역시 북구 구포동 896-1,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26320,896-1,백양대로1016번가길,7,KAPT_UNMATCHED
TRADE_6CC34BBE3152,,한주,,,,사하구,하단동,,,,부산광역시 사하구 낙동남로 1366,부산광역시 사하구 하단동 870-90,부산광역시 사하구 낙동남로 1366,부산광역시 사하구 하단동 870-90,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26380,870-90,낙동남로,1366,KAPT_UNMATCHED
TRADE_6CCD7C92264B,,수정동하이츠빌리지,,,,동구,수정동,,,,부산광역시 동구 홍곡남로18번길 23-4,부산광역시 동구 수정동 1043-21,부산광역시 동구 홍곡남로18번길 23-4,부산광역시 동구 수정동 1043-21,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26170,1043-21,홍곡남로18번길,23-4,KAPT_UNMATCHED
TRADE_6CD30431BBAC,,남경(177-210),,,,부산진구,개금동,,,,부산광역시 부산진구 가야대로454번길 34,부산광역시 부산진구 개금동 177-210,부산광역시 부산진구 가야대로454번길 34,부산광역시 부산진구 개금동 177-210,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26230,177-210,가야대로454번길,34,KAPT_UNMATCHED
TRADE_6CDD3072B32B,,유원블루파크에이동,,,,사하구,하단동,,,,부산광역시 사하구 낙동남로1389번길 13-10,부산광역시 사하구 하단동 517-21,부산광역시 사하구 낙동남로1389번길 13-10,부산광역시 사하구 하단동 517-21,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26380,517-21,낙동남로1389번길,13-10,KAPT_UNMATCHED
TRADE_6CE0FCFA009D,,동남파크,,,,중구,영주동,,,,부산광역시 중구 망양로 459,부산광역시 중구 영주동 1-92,부산광역시 중구 망양로 459,부산광역시 중구 영주동 1-92,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26110,1-92,망양로,459,KAPT_UNMATCHED
TRADE_6CEC4A7C1D80,,남화기수타워,,,,금정구,청룡동,,,,부산광역시 금정구 금강로 758,부산광역시 금정구 청룡동 31-2,부산광역시 금정구 금강로 758,부산광역시 금정구 청룡동 31-2,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26410,31-2,금강로,758,KAPT_UNMATCHED
TRADE_6D0A61FC12C4,,금광예다움,,,,금정구,구서동,,,,부산광역시 금정구 두실로7번길 11,부산광역시 금정구 구서동 162-6,부산광역시 금정구 두실로7번길 11,부산광역시 금정구 구서동 162-6,OFFICIAL_TRANSACTION_API,D:\90.invest\80.데이터수집\아파트정보수집\kapt\busan_apartment_analysis\data\interim\trade_matched.parquet,unmatched,26410,162-6,두실로7번길,11,KAPT_UNMATCHED
