apartment_id,apartment_name,gu,legal_dong,household_count,school_premium_core_score,school_premium_confidence,expected_school_premium_pct,gap_confidence,residual_method_gap_pct,comparable_method_gap_pct,school_value_gap_pct,comparable_count,data_quality_flag,internal_complex_id,apartment_age,transaction_count_6m,market_price_6m,market_price_per_m2_6m,representative_area_6m,baseline_price_6m,fair_price_6m,has_6m_price,residual_gap_6m,comparable_rule_6m,comparable_count_6m,comparable_gap_6m,gap_6m,transaction_count_12m,market_price_12m,market_price_per_m2_12m,representative_area_12m,baseline_price_12m,fair_price_12m,has_12m_price,residual_gap_12m,comparable_rule_12m,comparable_count_12m,comparable_gap_12m,gap_12m,transaction_count_24m,market_price_24m,market_price_per_m2_24m,representative_area_24m,baseline_price_24m,fair_price_24m,has_24m_price,residual_gap_24m,comparable_rule_24m,comparable_count_24m,comparable_gap_24m,gap_24m,phase145_gap_reproduced,phase145_reproduction_error,temporal_sign_pattern,temporal_stability,temporal_std,temporal_range,temporal_median,temporal_min,temporal_max,temporal_cv,gap_method_agreement,gap_method_abs_diff,large_method_disagreement,bootstrap_iterations,bootstrap_gap_p05,bootstrap_gap_p25,bootstrap_gap_median,bootstrap_gap_p75,bootstrap_gap_p95,gap_positive_probability,gap_negative_probability,bootstrap_iqr,bootstrap_stability,sanity_flag
A60872101,시티프라자,남구,문현동,521.0,57.40093818984548,B,3.1895560646846066,MEDIUM,24.50068018499917,45.16845706804093,34.83456862652005,7.0,OK,A60872101,27,16.0,194000000.0,3272625.1228990117,59.4,246540566.03454876,254404115.61041147,True,24.50068018499917,ALL_SAME_DONG,7.0,45.16845706804093,34.83456862652005,27.0,207000000.0,3325810.666349923,59.4,249185713.8828656,257133631.9323442,True,20.118983207805574,ALL_SAME_DONG,7.0,44.26708968376705,32.19303644578631,32.0,203500000.0,3367003.3670033673,59.4,255887910.71273628,264049599.0876691,True,23.66254776125122,ALL_SAME_DONG,7.0,43.813541012198954,33.738044386725086,34.83456862652005,0.0,+++,STABLE_POSITIVE,1.327096279342846,2.6415321807337406,33.738044386725086,32.19303644578631,34.83456862652005,0.03951037738954108,STRONG_POSITIVE,20.66777688304176,False,500,28.342387620556504,30.731212733984876,33.1953431157945,38.79628948558365,42.49046519262055,1.0,0.0,8.065076751598774,VERY_STABLE_POSITIVE,False
A60874408,부산대연동푸르지오,남구,대연동,678.0,76.50546357615895,B,11.901158122276325,LOW,-36.68802846734087,40.15535669226832,1.7336641124637246,11.0,METHOD_DIRECTION_DISAGREEMENT,A60874408,21,9.0,700000000.0,6602167.182662539,84.96,471097538.1629239,527163601.08984447,True,-36.68802846734087,ALL_SAME_DONG,11.0,40.15535669226832,1.7336641124637246,19.0,595000000.0,6602167.182662539,73.13,413347151.3373462,462540249.4119286,True,-32.04564254513676,RELAXED_SAME_DONG_2,7.0,16.769116752619308,-7.638262896258725,41.0,180000000.0,6155950.752393981,29.24,147580059.4674086,165143795.70157436,True,-10.066539037888454,ALL_SAME_DONG,11.0,39.93664382083124,14.935052391471395,1.7336641124637246,0.0,+-+,MIXED,11.340665996236822,22.573315287730118,1.7336641124637246,-7.638262896258725,14.935052391471395,3.7674738686204923,MIXED_POSITIVE_COMPARABLE,76.8433851596092,True,500,-83.33759031258955,-62.35256588462278,-4.8343929721302725,6.894807828695225,26.94452608493332,0.408,0.5920000000000001,69.247373713318,UNCERTAIN,False
A60875305,감만현대1차,남구,감만동,885.0,34.4992825607064,B,-6.3644118022507135,LOW,26.266361856440312,,26.266361856440312,0.0,INSUFFICIENT_COMPARABLES,A60875305,30,5.0,118000000.0,1969292.3898531375,59.92,175154156.29412627,164006624.49881023,True,26.266361856440312,INSUFFICIENT_COMPARABLES,0.0,,26.266361856440312,19.0,135000000.0,2253004.0053404537,59.92,177715042.55521366,166404525.41245475,True,17.671281485751443,DISTRICT_RELAXED,6.0,24.491129691566435,21.08120558865894,35.0,137000000.0,2280265.3399668327,59.92,175893749.8134073,164699147.24086145,True,15.74765861222781,DISTRICT_RELAXED,5.0,22.755371406060053,19.25151500914393,26.266361856440312,0.0,+++,STABLE_POSITIVE,3.6387197709520134,7.014846847296383,21.08120558865894,19.25151500914393,26.266361856440312,0.16390855415096708,INSUFFICIENT,,False,500,7.795270017486428,13.685348521601291,19.497606217312,23.768404944551172,26.982980984418578,1.0,0.0,10.08305642294988,VERY_STABLE_POSITIVE,False
A60875509,대우그린1,남구,대연동,691.0,38.21296909492274,B,-4.877519399907715,HIGH,44.27222796724645,70.51869997776353,57.395463972505,11.0,OK,A60875509,28,4.0,221000000.0,2264080.542087677,97.385,434609443.5276196,413411283.605729,True,44.27222796724645,ALL_SAME_DONG,11.0,70.51869997776353,57.39546397250499,20.0,165000000.0,2432751.998707011,72.47,351007937.8539361,333887457.5898944,True,48.11499666431274,ALL_SAME_DONG,11.0,67.15137419126852,57.63318542779063,36.0,174000000.0,2472042.377869335,84.775,396294146.8348547,376964822.94228595,True,51.21570039914474,ALL_SAME_DONG,11.0,66.22372292455809,58.71971166185141,57.395463972505,0.0,+++,STABLE_POSITIVE,0.7060078718098413,1.3242476893464215,57.63318542779063,57.39546397250499,58.71971166185141,0.01219017896043313,STRONG_POSITIVE,26.24647201051708,False,500,52.19120725805237,55.32907043990373,57.04712960144971,58.188790137460785,59.856343746989516,1.0,0.0,2.859719697557054,VERY_STABLE_POSITIVE,False
A60876301,일신프리빌리지,남구,용호동,518.0,50.4907284768212,B,0.2084016529988908,MEDIUM,6.10104001970001,28.73885127740997,17.41994564855499,8.0,OK,A60876301,30,11.0,300000000.0,3752501.667778519,84.99,318784837.6506267,319449190.52180046,True,6.10104001970001,ALL_SAME_DONG,8.0,28.73885127740997,17.41994564855499,24.0,295000000.0,3659588.7505206773,84.93,317309123.4534373,317970400.91183066,True,7.239124000543063,ALL_SAME_DONG,8.0,30.819363838427716,19.02924391948539,31.0,260000000.0,3650064.7592134695,84.93,315833409.256248,316491611.3018608,True,17.88652170614,ALL_SAME_DONG,8.0,30.84604167318452,24.36628168966226,17.41994564855499,0.0,+++,STABLE_POSITIVE,3.636055497401451,6.946336041107269,19.02924391948539,17.41994564855499,24.36628168966226,0.17936499161506983,STRONG_POSITIVE,22.637811257709963,False,500,11.17394970288114,15.039179118243505,18.916696872131926,22.48219351893659,29.531356158622962,1.0,0.0,7.443014400693086,VERY_STABLE_POSITIVE,False
A60876402,현대비치,남구,용호동,648.0,50.4907284768212,B,0.208401652998913,LOW,-7.73821245640447,14.275304578939965,3.268546061267746,8.0,METHOD_DIRECTION_DISAGREEMENT,A60876402,28,19.0,269000000.0,4511908.755451191,59.62,249197255.71695074,249716586.91709277,True,-7.73821245640447,ALL_SAME_DONG,8.0,14.275304578939963,3.2685460612677466,31.0,270000000.0,4465480.971505068,59.62,249197255.71695074,249716586.91709277,True,-8.139500984692226,ALL_SAME_DONG,8.0,15.538934913620682,3.699716964464228,51.0,270000000.0,4398546.567221266,59.62,248699474.62788293,249217768.444007,True,-8.356363272213741,ALL_SAME_DONG,8.0,16.62260509597535,4.133120911880804,3.268546061267746,0.0,+++,STABLE_POSITIVE,0.4322879059361807,0.864574850613057,3.699716964464228,3.2685460612677466,4.133120911880804,0.11682000416314016,MIXED_POSITIVE_COMPARABLE,22.013517035344435,False,500,-4.772673022446094,-0.39388431407016733,4.405131154830025,9.690957398774774,18.255779268307975,0.738,0.262,10.084841712844941,UNCERTAIN,False
A60877107,일신보라,남구,우암동,661.0,62.45943708609272,B,5.427934259152578,MEDIUM,22.021836642553417,39.56908465202243,30.795460647287925,8.0,OK,A60877107,27,10.0,192500000.0,2468312.2081387592,84.87,230798473.37407306,243326062.77994552,True,22.021836642553417,DISTRICT_RELAXED,8.0,39.56908465202243,30.795460647287925,17.0,180000000.0,2567394.0949935815,59.96,179263777.3257778,188994097.3094947,True,5.017241878792733,DISTRICT_RELAXED,7.0,27.81786696230736,16.417554420550047,27.0,170000000.0,2618412.2748499,59.96,178548320.05670056,188239805.49019963,True,10.215613053322091,DISTRICT_RELAXED,6.0,25.890158599091308,18.052885826206698,30.795460647287925,0.0,+++,STABLE_POSITIVE,7.871591424674429,14.377906226737878,18.052885826206698,16.417554420550047,30.795460647287925,0.36182407582729115,STRONG_POSITIVE,17.547248009469016,False,500,12.23597718756596,17.495488492810914,21.663457752961644,25.26304606051727,32.22372495971906,0.996,0.0040000000000000036,7.767557567706355,VERY_STABLE_POSITIVE,False
A60877710,삼익그린,남구,대연동,725.0,38.21296909492274,B,-4.877519399907726,HIGH,42.14359138647712,65.47197192622549,53.80778165635131,11.0,OK,A60877710,25,14.0,172000000.0,2728488.795359358,59.99,324657618.4458721,308822380.1228963,True,42.14359138647712,ALL_SAME_DONG,11.0,65.47197192622549,53.80778165635131,21.0,175000000.0,2706519.180983761,59.99,326029027.7633402,310126898.6848527,True,41.44627845313804,ALL_SAME_DONG,11.0,64.00367521053525,52.72497683183664,42.0,180000000.0,2800721.8106633658,59.99,329602565.8494631,313526136.7575619,True,40.51125524870649,ALL_SAME_DONG,11.0,62.38138293626328,51.446319092484885,53.80778165635131,0.0,+++,STABLE_POSITIVE,1.1820841300389027,2.361462563866425,52.72497683183664,51.446319092484885,53.80778165635131,0.02244760790115258,STRONG_POSITIVE,23.328380539748373,False,500,47.89022434649564,51.69072917984607,52.860891252432,53.95404207355039,55.982679465299135,1.0,0.0,2.2633128937043168,VERY_STABLE_POSITIVE,False
A60877907,청구,남구,대연동,604.0,38.21296909492274,B,-4.877519399907692,HIGH,37.77524248045592,66.69875918874536,52.23700083460064,11.0,OK,A60877907,25,4.0,302500000.0,2615597.8046214767,112.52499999999999,527488349.7770755,501760003.18444574,True,37.77524248045592,ALL_SAME_DONG,11.0,66.69875918874536,52.237000834600636,19.0,245000000.0,3010033.444816054,84.91,435022045.9690106,413803761.28299665,True,38.80349578766446,ALL_SAME_DONG,11.0,60.5139525529191,49.65872417029178,43.0,235000000.0,2854288.5685742833,84.91,429249400.82493347,408312678.02570975,True,40.3757530453477,ALL_SAME_DONG,11.0,61.75517491888059,51.065463982114146,52.23700083460064,0.0,+++,STABLE_POSITIVE,1.290925123869158,2.5782766643088593,51.065463982114146,49.65872417029178,52.237000834600636,0.025318679838036894,STRONG_POSITIVE,28.923516708289434,False,500,43.29820382294384,47.63656437015396,49.764227026540674,51.65615300952832,53.5987258868361,1.0,0.0,4.019588639374355,VERY_STABLE_POSITIVE,False
A60879704,현대,남구,문현동,693.0,43.80700883002207,B,-2.593078198522269,MEDIUM,22.616495162015003,39.19275604693314,30.90462560447407,7.0,OK,A60879704,28,10.0,260000000.0,3283514.8704775563,84.846,347638075.7304205,338623548.5788926,True,22.616495162015006,ALL_SAME_DONG,7.0,39.19275604693314,30.904625604474074,24.0,265000000.0,3287163.750025772,84.846,337512423.7840812,328760462.7056321,True,18.891293538403772,ALL_SAME_DONG,7.0,39.16915213251555,29.03022283545966,33.0,255000000.0,3205808.17009641,84.846,331680212.6019967,323079485.32020205,True,20.525639677484996,ALL_SAME_DONG,7.0,40.87353189505903,30.699585786272014,30.90462560447407,0.0,+++,STABLE_POSITIVE,1.0281212419653432,1.874402769014413,30.699585786272014,29.03022283545966,30.904625604474074,0.034030815685328425,STRONG_POSITIVE,16.57626088491814,False,500,25.331967225547558,27.270969987763856,29.255126732740074,35.6266863271497,37.773732570200764,1.0,0.0,8.355716339385843,VERY_STABLE_POSITIVE,False
A60880104,동일스위트,남구,감만동,548.0,40.825386313465785,B,-3.817430507406772,MEDIUM,2.3714386125329723,24.99298684111978,13.682212726826377,8.0,OK,A60880104,20,6.0,196500000.0,3208734.4251364754,59.9925,209463416.71462193,201467296.34310138,True,2.371438612532972,DISTRICT_RELAXED,8.0,24.99298684111978,13.682212726826377,12.0,199000000.0,3208734.4251364754,59.9925,213240475.9411307,205100168.95841452,True,2.860699373086494,DISTRICT_RELAXED,9.0,-0.29719881177815477,1.2817502806541696,23.0,200000000.0,3217068.8002667,59.9925,209203218.85925102,201217031.360041,True,0.5817460011740097,DISTRICT_RELAXED,8.0,13.327682781008019,6.954714391091014,13.682212726826377,0.0,+++,STABLE_POSITIVE,6.207699849575978,12.400462446172208,6.954714391091014,1.2817502806541696,13.682212726826377,0.8496452231165007,STRONG_POSITIVE,22.621548228586807,False,500,-11.71741749131373,-1.6780783627842775,2.666639351259844,12.184100060186285,19.820375830999758,0.676,0.32399999999999995,13.862178422970562,UNCERTAIN,False
A60883003,신대연코오롱하늘채,남구,용당동,712.0,45.4014348785872,B,-1.931971445129399,LOW,-5.1418350768398735,18.038250271694857,6.448207597427491,12.0,METHOD_DIRECTION_DISAGREEMENT,A60883003,19,10.0,330000000.0,3743263.055908758,84.6588,319736882.1041732,313559656.8423735,True,-5.1418350768398735,DISTRICT_RELAXED,12.0,18.038250271694857,6.4482075974274915,22.0,330000000.0,3838939.3660198348,84.6588,319832379.06618786,313653308.83035105,True,-5.111018220661778,DISTRICT_RELAXED,12.0,23.564318449053033,9.226650114195628,38.0,335000000.0,3868469.6688353717,84.6588,318715023.69444674,312557540.44533265,True,-7.041544290733848,DISTRICT_RELAXED,12.0,15.342805701355122,4.150630705310637,6.448207597427491,0.0,+++,STABLE_POSITIVE,2.541803016022004,5.076019408884991,6.4482075974274915,4.150630705310637,9.226650114195628,0.3846265417376976,MIXED_POSITIVE_COMPARABLE,23.180085348534732,False,500,-6.435120909222452,4.041453728403779,9.783112842557736,15.182849975820929,19.527784608492166,0.86,0.14,11.14139624741715,STABLE_POSITIVE,False
A60883203,용호동일신님(林)Ⅱ,남구,용호동,710.0,50.4907284768212,B,0.2084016529988908,MEDIUM,15.109041462118167,14.520248779092292,14.814645120605231,8.0,OK,A60883203,20,9.0,361000000.0,4499047.984468947,84.9585,424210004.8581621,425094065.5204732,True,15.109041462118167,ALL_SAME_DONG,8.0,14.520248779092293,14.814645120605231,28.0,357000000.0,4375234.373424238,84.975,418509409.9295552,419381590.4578044,True,14.905660178179636,ALL_SAME_DONG,8.0,17.250090191922407,16.07787518505102,50.0,360500000.0,4416004.707266843,84.975,416768427.9124739,417636980.20542103,True,13.709527012785239,ALL_SAME_DONG,8.0,16.29084720281394,15.00018710779959,14.814645120605231,0.0,+++,STABLE_POSITIVE,0.6821030734160379,1.2632300644457892,15.00018710779959,14.814645120605231,16.07787518505102,0.04458898451583032,STRONG_POSITIVE,0.5887926830258756,False,500,8.010323086229274,11.594755993326899,16.51079666812151,21.065394781714637,28.348744581814508,0.994,0.006000000000000005,9.470638788387738,VERY_STABLE_POSITIVE,False
A60931004,구서동쌍용예가2단지,금정구,구서동,809.0,68.62759381898455,B,8.223137901907073,MEDIUM,-10.76465464462746,-21.614899390715728,-16.189777017671595,6.0,OK,A60931004,15,8.0,830000000.0,6428516.262101738,132.2312,697550548.8728166,754911092.442138,True,-10.76465464462746,ALL_SAME_DONG,6.0,-21.614899390715728,-16.189777017671595,23.0,830000000.0,6420201.428154925,132.0678,698492609.2108024,755930619.7008356,True,-10.60417523713706,ALL_SAME_DONG,6.0,-15.936750835936309,-13.270463036536684,64.0,817500000.0,6480305.5207762495,132.0678,694085075.6265705,751160648.5518993,True,-9.557812691508197,ALL_SAME_DONG,6.0,-18.706899204941596,-14.132355948224896,-16.189777017671595,0.0,---,STABLE_NEGATIVE,1.4999019394986763,2.919313981134911,-14.132355948224896,-16.189777017671595,-13.270463036536684,0.10322179065098284,STRONG_NEGATIVE,10.850244746088268,False,500,-54.30915313296062,-25.00575299845098,-13.580815499084183,-7.250267220221339,1.526832642741261,0.066,0.9339999999999999,17.75548577822964,VERY_STABLE_NEGATIVE,False
A60931207,구서동롯데캐슬골드2단지(1049),금정구,구서동,1926.0,72.37748344370861,B,9.958561114440824,LOW,14.522486237123957,-1.0010400982371834,6.760723069443386,6.0,METHOD_DIRECTION_DISAGREEMENT,A60931207,20,28.0,489000000.0,5648387.85596611,84.98,512384861.41494167,563411020.9800916,True,14.522486237123957,ALL_SAME_DONG,6.0,-1.0010400982371817,6.7607230694433875,65.0,520000000.0,5648387.85596611,84.98,509242823.01212275,559956080.7626885,True,7.846174547213504,ALL_SAME_DONG,6.0,4.474709268068701,6.160441907641102,136.0,497750000.0,5502732.649547054,84.98,502711774.84105563,552774634.1680923,True,10.945563028733442,ALL_SAME_DONG,6.0,7.1950801242624,9.070321576497921,6.760723069443386,0.0,+++,STABLE_POSITIVE,1.5363366831649403,2.909879668856819,6.7607230694433875,6.160441907641102,9.070321576497921,0.20958155958511196,MIXED_POSITIVE_RESIDUAL,15.52352633536114,False,500,-33.433480075914495,-8.988558545344826,5.849831779717337,12.488865414775683,17.786375238840108,0.6,0.4,21.47742396012051,UNCERTAIN,False
A60932003,부곡동푸르지오,금정구,부곡동,540.0,62.96931567328919,B,5.656231160664249,LOW,12.200046566136011,-13.513076656620694,-0.6565150452423394,7.0,METHOD_DIRECTION_DISAGREEMENT,A60932003,19,12.0,442500000.0,4946350.666195024,84.81,473483913.2582221,500265257.9006662,True,12.200046566136013,ALL_SAME_DONG,7.0,-13.513076656620694,-0.6565150452423403,24.0,462500000.0,4946350.666195024,96.35,523153066.3487281,552743813.1055155,True,17.249982636125814,ALL_SAME_DONG,7.0,-11.167224140532397,3.0413792477967085,56.0,442500000.0,4946237.518931388,84.81,485580769.5603435,513046340.3584089,True,14.528240157097503,ALL_SAME_DONG,7.0,-10.045072775325291,2.241583690886106,-0.6565150452423394,0.0,-++,MIXED,1.9456392017232627,3.697894293039049,2.241583690886106,-0.6565150452423403,3.0413792477967085,1.2616412720103378,MIXED_POSITIVE_RESIDUAL,25.713123222756707,False,500,-38.852168446588934,-0.3026094601715248,2.6692737991138027,12.526355147038498,16.967988780908197,0.74,0.26,12.828964607210022,UNCERTAIN,False
A60939002,장전동금정산SKVIEW,금정구,장전동,1306.0,60.48051876379692,B,4.54654129164298,LOW,8.41457995388284,-15.533603693866317,-3.5595118699917387,13.0,METHOD_DIRECTION_DISAGREEMENT,A60939002,16,26.0,571500000.0,6782592.3267880045,84.997,594495308.3730725,621524283.0451345,True,8.41457995388284,DISTRICT_RELAXED,13.0,-15.533603693866315,-3.559511869991738,53.0,560000000.0,6576702.70715437,84.997,594495308.3730725,621524283.0451345,True,10.348993874065236,DISTRICT_RELAXED,13.0,-11.888499552935848,-0.7697528394353057,94.0,559500000.0,6411991.011447463,84.997,600271700.3766437,627563301.0963151,True,11.338748945453958,DISTRICT_RELAXED,12.0,-8.875692859614226,1.2315280429198658,-3.5595118699917387,0.0,--+,MIXED,2.4063092093412646,4.791039912911604,-0.7697528394353057,-3.559511869991738,1.2315280429198658,2.3303877653885356,MIXED_POSITIVE_RESIDUAL,23.948183647749154,False,500,-20.13998586807415,-5.218450516778788,-0.8154901362639988,1.866026906568151,4.1320116754008005,0.438,0.562,7.0844774233469385,UNCERTAIN,False
A60939003,벽산블루밍장전디자인시티2단지,금정구,장전동,1539.0,60.48051876379692,B,4.54654129164298,HIGH,21.641979782009404,2.889753757579183,12.265866769794291,10.0,OK,A60939003,14,41.0,495000000.0,6000705.965407696,84.99,597072092.2786385,624218221.4949634,True,21.641979782009404,DISTRICT_RELAXED,10.0,2.889753757579183,12.265866769794293,89.0,485000000.0,5937360.843105239,84.99,597072092.2786385,624218221.4949634,True,23.31681940846665,DISTRICT_RELAXED,10.0,4.826842936862096,14.071831172664373,156.0,480000000.0,5883045.064125191,84.99,595528799.4745176,622604762.2462523,True,23.945905281505077,DISTRICT_RELAXED,10.0,4.876895543557314,14.411400412531195,12.265866769794291,0.0,+++,STABLE_POSITIVE,1.1532656029158748,2.1455336427369023,14.071831172664373,12.265866769794293,14.411400412531195,0.0849048677987242,STRONG_POSITIVE,18.75222602443022,False,500,9.143291975606882,12.5151891277755,14.0781709936706,15.751553004107677,18.382398753711655,1.0,0.0,3.2363638763321774,VERY_STABLE_POSITIVE,False
A60939004,금정산쌍용예가,금정구,장전동,514.0,29.61887417218544,B,-8.283154328757059,LOW,0.9063829883243048,-2.721574899185885,-0.9075959554307902,8.0,METHOD_DIRECTION_DISAGREEMENT,A60939004,13,12.0,494000000.0,5878808.038631856,84.9024,543990180.6523015,498930634.4555871,True,0.9063829883243049,DISTRICT_RELAXED,8.0,-2.7215748991858852,-0.9075959554307902,35.0,500000000.0,5892057.506481263,84.9024,549995634.2459884,504438647.0599669,True,0.8070331441906937,DISTRICT_RELAXED,8.0,-4.28143790509441,-1.737202380451858,66.0,490000000.0,5803676.643884044,84.9024,553291347.6055568,507461371.3957289,True,3.155908992847145,DISTRICT_RELAXED,8.0,-5.162339270654847,-1.003215138903851,-0.9075959554307902,0.0,---,STABLE_NEGATIVE,0.4538955679154152,0.8296064250210677,-1.003215138903851,-1.737202380451858,-0.9075959554307902,0.37326800275208377,MIXED_POSITIVE_RESIDUAL,3.6279578875101897,False,500,-11.988016302828001,-5.867475975162067,-1.942179271360045,0.3062809268200075,3.5958859896047835,0.292,0.708,6.173756901982075,UNCERTAIN,False
A60939005,금정산2차쌍용예가,금정구,장전동,565.0,29.61887417218544,B,-8.28315432875707,MEDIUM,-5.553216008373706,-15.759319878456257,-10.65626794341498,7.0,OK,A60939005,12,7.0,542000000.0,6449328.67753225,84.9428,557211531.1134613,511056840.05370307,True,-5.553216008373706,DISTRICT_RELAXED,7.0,-15.759319878456257,-10.656267943414981,30.0,525000000.0,6337978.437926652,84.9534,557087123.6042764,510942737.4105005,True,-2.523350835781468,DISTRICT_RELAXED,7.0,-15.030556169536712,-8.77695350265909,65.0,510000000.0,6098221.391336287,84.964,560604160.2768252,514168452.50766325,True,0.7435643191810666,DISTRICT_RELAXED,7.0,-11.940721538691268,-5.5985786097551005,-10.65626794341498,0.0,---,STABLE_NEGATIVE,2.5564986186479417,5.057689333659881,-8.77695350265909,-10.656267943414981,-5.5985786097551005,0.30639010533954086,STRONG_NEGATIVE,10.20610387008255,False,500,-15.065719927622562,-9.473843324057741,-7.781930603907114,-3.7748818420334755,1.1888074437085006,0.094,0.906,5.698961482024266,VERY_STABLE_NEGATIVE,False
