kapt_code,complex_name,sigungu,dong,households,eligible_households,confirmed_households,priced_households,valuation_scope,market_cap_krw,partial_cap_krw,per_household_krw,status,release_status,reason,rank,district_rank,adjusted_market_cap_krw,estimated_households,adjusted_status,adjusted_scope,adjustment_source
A61204001,송정1단지주공아파트,해운대구,송정동,828.0,828.0,0.0,0.0,전체 분양 주거 세대,,,,산정 불완전,EXCLUDED_RENTAL_ONLY,임대 전용 제외; 임대·혼합 분양 범위 확인 필요,,,,0,산정 불완전,전체 분양 주거 세대,
A61204002,부산송정2휴먼시아,해운대구,송정동,890.0,890.0,0.0,0.0,전체 분양 주거 세대,,,,산정 불완전,EXCLUDED_RENTAL_ONLY,임대 전용 제외; 임대·혼합 분양 범위 확인 필요,,,,0,산정 불완전,전체 분양 주거 세대,
A61205002,센텀동부센트레빌아파트,해운대구,재송동,703.0,703.0,703.0,684.0,전체 분양 주거 세대,,393515000000.0,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,404250000000.0,19,보정 추정 (사용자 확인 범위),전체 주거 세대 (703세대 전수 산정),area_master 승인: KB 누락 가격의 면적 단가 및 명시적 외부 평형가격 보정
A61205003,더샵센텀스타,해운대구,재송동,629.0,629.0,629.0,623.0,전체 분양 주거 세대,,971540000000.0,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,992146444769.0,6,보정 추정 (사용자 확인 범위),전체 주거 세대 (보정 산정),area_master 승인: KB 누락 가격의 면적 단가 및 명시적 외부 평형가격 보정
A61273009,부산도시공사 반송영구임대아파트,해운대구,반송동,1050.0,1050.0,0.0,0.0,전체 분양 주거 세대,,,,산정 불완전,EXCLUDED_RENTAL_ONLY,임대 전용 제외; 임대·혼합 분양 범위 확인 필요,,,,0,산정 불완전,전체 분양 주거 세대,
A61273609,부산반송주공,해운대구,반송동,1710.0,1710.0,0.0,0.0,전체 분양 주거 세대,,,,산정 불완전,EXCLUDED_RENTAL_ONLY,임대 전용 제외; 임대·혼합 분양 범위 확인 필요,,,,0,산정 불완전,전체 분양 주거 세대,
A61282215,"대우마리나1,2차아파트",해운대구,우동,1164.0,1164.0,1164.0,0.0,전체 분양 주거 세대,,,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,,0,산정 불완전,전체 분양 주거 세대,
A61310007,광안쌍용예가디오션,수영구,광안동,928.0,928.0,928.0,924.0,전체 분양 주거 세대,,1003595000000.0,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,1010636573567.0,4,보정 추정 (사용자 확인 범위),전체 주거 세대 (펜트하우스 4세대 포함 928세대 전수 산정),area_master 승인: KB 누락 가격의 면적 단가 및 명시적 외부 평형가격 보정
A61381805,남천코오롱하늘채골든비치,수영구,남천동,987.0,987.0,987.0,982.0,전체 분양 주거 세대,,1193315000000.0,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,1204951137588.0,5,보정 추정 (사용자 확인 범위),전체 주거 세대 (보정 산정),area_master 승인: KB 누락 가격의 면적 단가 및 명시적 외부 평형가격 보정
A61404203,서면대우디오빌2,부산진구,전포동,751.0,751.0,751.0,744.0,전체 분양 주거 세대,,61290000000.0,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,61981940298.0,7,보정 추정 (사용자 확인 범위),전체 주거 세대 (751세대 전수 산정),area_master 승인: KB 누락 가격의 면적 단가 및 명시적 외부 평형가격 보정
A61476004,범천LH,부산진구,범천동,533.0,533.0,0.0,0.0,전체 분양 주거 세대,,,,산정 불완전,EXCLUDED_RENTAL_ONLY,임대 전용 제외; 임대·혼합 분양 범위 확인 필요,,,,0,산정 불완전,전체 분양 주거 세대,
A61476403,가야벽산아파트,부산진구,가야동,1772.0,1772.0,1772.0,1154.0,전체 분양 주거 세대,,352975000000.0,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,,0,산정 불완전,전체 분양 주거 세대,
A61477302,서면유림노르웨이아침,부산진구,전포동,512.0,512.0,512.0,506.0,전체 분양 주거 세대,,36042000000.0,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,36926226204.0,6,보정 추정 (사용자 확인 범위),전체 주거 세대 (512세대 전수 산정),area_master 승인: KB 누락 가격의 면적 단가 및 명시적 외부 평형가격 보정
A61477403,개금시영아파트,부산진구,개금동,633.0,633.0,633.0,629.0,전체 분양 주거 세대,,37740000000.0,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,37979939500.0,4,보정 추정 (사용자 확인 범위),전체 주거 세대 (633세대 전수 산정),area_master 승인: KB 누락 가격의 면적 단가 및 명시적 외부 평형가격 보정
A61478901,연지자이2차,부산진구,연지동,1011.0,1011.0,940.0,925.0,전체 분양 주거 세대,,482080000000.0,,산정 불완전,VERIFIED_MASTER,평형 세대수 합계 불일치; KB 시세 또는 타입 연결 부족,,,,0,산정 불완전,전체 분양 주거 세대,
A61480910,개금2지구도개공임대아파트,부산진구,개금동,990.0,990.0,0.0,0.0,전체 분양 주거 세대,,,,산정 불완전,EXCLUDED_RENTAL_ONLY,임대 전용 제외; 임대·혼합 분양 범위 확인 필요,,,,0,산정 불완전,전체 분양 주거 세대,
A61481111,신개금LG아파트,부산진구,개금동,2510.0,2510.0,2510.0,0.0,전체 분양 주거 세대,,,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,,0,산정 불완전,전체 분양 주거 세대,
A61674824,부산율리마을,북구,금곡동,840.0,840.0,0.0,0.0,전체 분양 주거 세대,,,,산정 불완전,EXCLUDED_RENTAL_ONLY,임대 전용 제외; 임대·혼합 분양 범위 확인 필요,,,,0,산정 불완전,전체 분양 주거 세대,
A61676118,금곡주공1단지,북구,금곡동,1099.0,1099.0,0.0,0.0,전체 분양 주거 세대,,,,산정 불완전,EXCLUDED_RENTAL_ONLY,임대 전용 제외; 임대·혼합 분양 범위 확인 필요,,,,0,산정 불완전,전체 분양 주거 세대,
A61676215,금곡주공2단지,북구,금곡동,1460.0,1460.0,0.0,0.0,전체 분양 주거 세대,,,,산정 불완전,EXCLUDED_RENTAL_ONLY,임대 전용 제외; 임대·혼합 분양 범위 확인 필요,,,,0,산정 불완전,전체 분양 주거 세대,
A61676422,금곡주공4단지,북구,금곡동,1937.0,1937.0,0.0,0.0,전체 분양 주거 세대,,,,산정 불완전,EXCLUDED_RENTAL_ONLY,임대 전용 제외; 임대·혼합 분양 범위 확인 필요,,,,0,산정 불완전,전체 분양 주거 세대,
A61676723,금곡주공7단지,북구,금곡동,802.0,802.0,0.0,0.0,전체 분양 주거 세대,,,,산정 불완전,EXCLUDED_RENTAL_ONLY,임대 전용 제외; 임대·혼합 분양 범위 확인 필요,,,,0,산정 불완전,전체 분양 주거 세대,
A61677404,덕천주공2단지,북구,덕천동,1507.0,1507.0,0.0,0.0,전체 분양 주거 세대,,,,산정 불완전,EXCLUDED_RENTAL_ONLY,임대 전용 제외; 임대·혼합 분양 범위 확인 필요,,,,0,산정 불완전,전체 분양 주거 세대,
A61679609,부산만덕3단지 주공아파트,북구,만덕동,1350.0,1350.0,0.0,0.0,전체 분양 주거 세대,,,,산정 불완전,EXCLUDED_RENTAL_ONLY,임대 전용 제외; 임대·혼합 분양 범위 확인 필요,,,,0,산정 불완전,전체 분양 주거 세대,
A61681409,부산도시공사 덕천2지구 아파트,북구,덕천동,990.0,990.0,0.0,0.0,전체 분양 주거 세대,,,,산정 불완전,EXCLUDED_RENTAL_ONLY,임대 전용 제외; 임대·혼합 분양 범위 확인 필요,,,,0,산정 불완전,전체 분양 주거 세대,
A61682607,만덕대성타워,북구,만덕동,816.0,816.0,816.0,624.0,전체 분양 주거 세대,,167580000000.0,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,,0,산정 불완전,전체 분양 주거 세대,
A61684110,화명리버빌2차아파트,북구,금곡동,722.0,722.0,722.0,721.0,전체 분양 주거 세대,,218917500000.0,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,219240000000.0,1,보정 추정 (사용자 확인 범위),전체 주거 세대 (722세대 전수 산정),area_master 승인: KB 누락 가격의 면적 단가 및 명시적 외부 평형가격 보정
A61775307,부산모라주공3,사상구,모라동,2385.0,2385.0,0.0,0.0,전체 분양 주거 세대,,,,산정 불완전,EXCLUDED_RENTAL_ONLY,임대 전용 제외; 임대·혼합 분양 범위 확인 필요,,,,0,산정 불완전,전체 분양 주거 세대,
A61776104,주례반도보라매머드아파트,사상구,주례동,1206.0,1206.0,1206.0,0.0,전체 분양 주거 세대,,,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,,0,산정 불완전,전체 분양 주거 세대,
A61777410,학장1지구도개공임대,사상구,학장동,720.0,720.0,0.0,0.0,전체 분양 주거 세대,,,,산정 불완전,EXCLUDED_RENTAL_ONLY,임대 전용 제외; 임대·혼합 분양 범위 확인 필요,,,,0,산정 불완전,전체 분양 주거 세대,
A61777903,덕포경동메르빌,사상구,덕포동,517.0,517.0,517.0,509.0,전체 분양 주거 세대,,132130000000.0,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,134439090464.0,8,보정 추정 (사용자 확인 범위),전체 주거 세대 (517세대 전수 산정),area_master 승인: KB 누락 가격의 면적 단가 및 명시적 외부 평형가격 보정
A61781706,모라주공1단지,사상구,모라동,2529.0,2529.0,0.0,0.0,전체 분양 주거 세대,,,,산정 불완전,EXCLUDED_RENTAL_ONLY,임대 전용 제외; 임대·혼합 분양 범위 확인 필요,,,,0,산정 불완전,전체 분양 주거 세대,
A61823001,지사휴먼시아,강서구,지사동,961.0,961.0,0.0,0.0,전체 분양 주거 세대,,,,산정 불완전,EXCLUDED_RENTAL_ONLY,임대 전용 제외; 임대·혼합 분양 범위 확인 필요,,,,0,산정 불완전,전체 분양 주거 세대,
A61870405,영어도시퀸덤1차링컨타운,강서구,명지동,1102.0,1102.0,1102.0,1097.0,전체 분양 주거 세대,,446520000000.0,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,452462788925.0,5,보정 추정 (사용자 확인 범위),"전체 주거 세대 (1,102세대 전수 산정)",area_master 승인: KB 누락 가격의 면적 단가 및 명시적 외부 평형가격 보정
A61870406,영어도시퀸덤에디슨타운,강서구,명지동,652.0,652.0,652.0,648.0,전체 분양 주거 세대,,260725000000.0,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,265479231140.0,4,보정 추정 (사용자 확인 범위),전체 주거 세대 (652세대 전수 산정),area_master 승인: KB 누락 가격의 면적 단가 및 명시적 외부 평형가격 보정
A61872201,부산신호사랑으로부영1차아파트,강서구,신호동,1064.0,40.0,40.0,0.0,분양 세대만 (임대 제외),,,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,,0,산정 불완전,분양 세대만 (임대 제외),
A61872202,부산신호 사랑으로 부영2차아파트,강서구,신호동,1388.0,64.0,64.0,0.0,분양 세대만 (임대 제외),,,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,,0,산정 불완전,분양 세대만 (임대 제외),
A61872203,부산신호사랑으로부영5차,강서구,신호동,1109.0,1109.0,0.0,0.0,전체 분양 주거 세대,,,,산정 불완전,EXCLUDED_RENTAL_ONLY,임대 전용 제외; 임대·혼합 분양 범위 확인 필요,,,,0,산정 불완전,전체 분양 주거 세대,
A61872204,부산신호3사랑으로부영3차,강서구,신호동,1278.0,1278.0,0.0,0.0,전체 분양 주거 세대,,,,산정 불완전,EXCLUDED_RENTAL_ONLY,임대 전용 제외; 임대·혼합 분양 범위 확인 필요,,,,0,산정 불완전,전체 분양 주거 세대,
A61881402,명지극동스타클래스,강서구,명지동,1124.0,1124.0,1124.0,1119.0,전체 분양 주거 세대,,426025000000.0,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,430547846465.0,5,보정 추정 (사용자 확인 범위),"전체 주거 세대 (1,124세대 전수 산정)",area_master 승인: KB 누락 가격의 면적 단가 및 명시적 외부 평형가격 보정
A61970210,우신네오빌아파트,기장군,기장읍,524.0,524.0,524.0,523.0,전체 분양 주거 세대,,118330000000.0,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,118486707236.0,1,보정 추정 (사용자 확인 범위),전체 주거 세대 (524세대 전수 산정),area_master 승인: KB 누락 가격의 면적 단가 및 명시적 외부 평형가격 보정
A61970311,기장서부주공아파트,기장군,기장읍,702.0,702.0,702.0,0.0,전체 분양 주거 세대,,,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,,0,산정 불완전,전체 분양 주거 세대,
A61970415,부산기장교리,기장군,기장읍,875.0,875.0,0.0,0.0,전체 분양 주거 세대,,,,산정 불완전,EXCLUDED_RENTAL_ONLY,임대 전용 제외; 임대·혼합 분양 범위 확인 필요,,,,0,산정 불완전,전체 분양 주거 세대,
A61987101,고촌휴먼시아,기장군,철마면,1084.0,1084.0,0.0,0.0,전체 분양 주거 세대,,,,산정 불완전,EXCLUDED_RENTAL_ONLY,임대 전용 제외; 임대·혼합 분양 범위 확인 필요,,,,0,산정 불완전,전체 분양 주거 세대,
A61990108,이진캐스빌블루1차,기장군,기장읍,620.0,620.0,620.0,615.0,전체 분양 주거 세대,,226770000000.0,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,229684127291.0,5,보정 추정 (사용자 확인 범위),전체 주거 세대 (620세대 전수 산정),area_master 승인: KB 누락 가격의 면적 단가 및 명시적 외부 평형가격 보정
A61990110,정관신도시이지더원1차,기장군,정관읍,978.0,978.0,978.0,0.0,전체 분양 주거 세대,,,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,,0,산정 불완전,전체 분양 주거 세대,
A61990213,내리 휴먼시아1단지,기장군,기장읍,1002.0,1002.0,0.0,0.0,전체 분양 주거 세대,,,,산정 불완전,EXCLUDED_RENTAL_ONLY,임대 전용 제외; 임대·혼합 분양 범위 확인 필요,,,,0,산정 불완전,전체 분양 주거 세대,
A61990514,기장한신그린코아아파트,기장군,기장읍,1131.0,1131.0,1131.0,0.0,전체 분양 주거 세대,,,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,,0,산정 불완전,전체 분양 주거 세대,
A61990609,기장2주공아파트,기장군,기장읍,520.0,520.0,520.0,0.0,전체 분양 주거 세대,,,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,,0,산정 불완전,전체 분양 주거 세대,
A61996103,정관신도시휴먼시아2단지,기장군,정관읍,1301.0,1301.0,0.0,0.0,전체 분양 주거 세대,,,,산정 불완전,EXCLUDED_RENTAL_ONLY,임대 전용 제외; 임대·혼합 분양 범위 확인 필요,,,,0,산정 불완전,전체 분양 주거 세대,
A61996105,정관LH4단지,기장군,정관읍,964.0,964.0,0.0,0.0,전체 분양 주거 세대,,,,산정 불완전,EXCLUDED_RENTAL_ONLY,임대 전용 제외; 임대·혼합 분양 범위 확인 필요,,,,0,산정 불완전,전체 분양 주거 세대,
A61996106,EGthe12차,기장군,정관읍,756.0,756.0,756.0,0.0,전체 분양 주거 세대,,,,산정 불완전,VERIFIED_MASTER,KB 시세 또는 타입 연결 부족,,,,0,산정 불완전,전체 분양 주거 세대,
A61996112,정관신도시LH5단지,기장군,정관읍,1128.0,1128.0,0.0,0.0,전체 분양 주거 세대,,,,산정 불완전,EXCLUDED_RENTAL_ONLY,임대 전용 제외; 임대·혼합 분양 범위 확인 필요,,,,0,산정 불완전,전체 분양 주거 세대,
A61996308,정관신도시휴먼시아1단지,기장군,정관읍,1533.0,1533.0,0.0,0.0,전체 분양 주거 세대,,,,산정 불완전,EXCLUDED_RENTAL_ONLY,임대 전용 제외; 임대·혼합 분양 범위 확인 필요,,,,0,산정 불완전,전체 분양 주거 세대,
