kapt_code,kapt_name,kb_complex_id,kb_complex_name,kb_url,kb_type_id,type_name,households,supply_area_sqm,exclusive_area_sqm,area_precision,kb_sale_general,kb_sale_upper,kb_sale_lower,kb_jeonse_general,kb_jeonse_upper,kb_jeonse_lower,kb_monthly_deposit,kb_monthly_low,kb_monthly_high,kb_price_date,listing_count,collected_at,source_method
A60405002,다대롯데캐슬블루,25408,다대롯데캐슬블루,https://kbland.kr/map?complex=25408,161654,39평B,64,132.13,101.35,display,47500.0,53000.0,43000.0,31500.0,,,3000.0,93.0,98.0,,20.0,2026-09-18T10:45:20.164742,playwright_dom
A60405002,다대롯데캐슬블루,25408,다대롯데캐슬블루,https://kbland.kr/map?complex=25408,188803,46평B,66,153.01,119.94,display,54500.0,57500.0,50000.0,35500.0,,,3000.0,105.0,115.0,,21.0,2026-09-18T10:45:20.164742,playwright_dom
A60405002,다대롯데캐슬블루,25408,다대롯데캐슬블루,https://kbland.kr/map?complex=25408,177358,46평A,140,154.33,119.63,display,54500.0,57500.0,50000.0,35500.0,,,3000.0,105.0,115.0,,29.0,2026-09-18T10:45:20.164742,playwright_dom
A60474307,다대해송아파트,5818,다대해송,https://kbland.kr/map?complex=5818,5668,21평,714,71.74,52.11,display,14250.0,15500.0,13000.0,11000.0,,,1000.0,48.0,53.0,,60.0,2026-09-18T10:45:24.547307,playwright_dom
A60475305,신다대아파트,5821,신다대(다대3지구도개공),https://kbland.kr/map?complex=5821,5671,16평,570,55.02,39.78,display,7000.0,8000.0,5750.0,6000.0,,,1000.0,30.0,38.0,,53.0,2026-09-18T10:45:26.738487,playwright_dom
A60475408,국제그린아파트,5817,국제그린,https://kbland.kr/map?complex=5817,5667,19평,996,63.17,45.5,display,7500.0,8000.0,6500.0,6500.0,,,2000.0,20.0,25.0,,79.0,2026-09-18T10:45:31.021675,playwright_dom
A60475412,다대다송,5820,다송,https://kbland.kr/map?complex=5820,5670,17평,500,56.27,41.27,display,5750.0,6250.0,5000.0,4750.0,,,500.0,30.0,35.0,,46.0,2026-09-18T10:45:36.300903,playwright_dom
A60475507,다대대우아파트,5829,다대대우,https://kbland.kr/map?complex=5829,5679,37평,150,124.36,99.92,display,35000.0,37500.0,33000.0,23500.0,,,5000.0,60.0,70.0,,9.0,2026-09-18T10:45:38.500460,playwright_dom
A60475507,다대대우아파트,5829,다대대우,https://kbland.kr/map?complex=5829,54615,48평,396,161.0,134.96,display,53000.0,59000.0,43000.0,30000.0,,,,,,,40.0,2026-09-18T10:45:38.500460,playwright_dom
A60475509,다대푸른아파트,5835,다대푸른,https://kbland.kr/map?complex=5835,5685,20평,640,66.94,48.51,display,10500.0,12000.0,9000.0,8500.0,,,500.0,40.0,45.0,,75.0,2026-09-18T10:45:40.800659,playwright_dom
A60475612,다대현대아파트,5816,다대포현대,https://kbland.kr/map?complex=5816,5666,27평,12,92.24,73.4,display,18000.0,19000.0,16500.0,13500.0,,,,,,,5.0,2026-09-18T10:45:44.065405,playwright_dom
A60475612,다대현대아파트,5816,다대포현대,https://kbland.kr/map?complex=5816,54609,29평A,250,97.99,78.11,display,19750.0,20750.0,17500.0,15750.0,,,2000.0,55.0,65.0,,18.0,2026-09-18T10:45:44.065405,playwright_dom
A60475612,다대현대아파트,5816,다대포현대,https://kbland.kr/map?complex=5816,184990,29평B,250,98.22,78.3,display,19250.0,20250.0,17500.0,15750.0,,,2000.0,55.0,65.0,,31.0,2026-09-18T10:45:44.065405,playwright_dom
A60475612,다대현대아파트,5816,다대포현대,https://kbland.kr/map?complex=5816,201138,30평C,125,100.11,79.8,display,19250.0,20250.0,17500.0,15750.0,,,2000.0,55.0,65.0,,8.0,2026-09-18T10:45:44.065405,playwright_dom
A60475612,다대현대아파트,5816,다대포현대,https://kbland.kr/map?complex=5816,97265,32평,694,106.48,84.88,display,24000.0,26000.0,22250.0,21000.0,,,2000.0,65.0,78.0,,91.0,2026-09-18T10:45:44.065405,playwright_dom
