kb_complex_id,kb_type_id,kb_sale_general,has_price_inversion
16105,229454,,False
16105,229716,,False
16105,229705,,False
16105,229664,,False
16105,229535,,False
16105,229421,,False
16105,229744,,False
16105,229482,,False
16105,229753,,False
16105,229791,,False
16105,229767,,False
16105,229760,,False
16105,229802,,False
16105,229779,,False
16105,229797,,False
16105,229852,,False
16105,229837,,False
16105,229832,,False
16105,229869,,False
16105,229817,,False
16105,229842,,False
16105,229812,,False
16105,229847,,False
16105,229807,,False
16105,229822,,False
16105,229857,,False
16105,229773,,False
16105,229827,,False
16105,229861,,False
16105,229901,,False
16105,229905,,False
16105,229909,,False
16105,229877,,False
16105,229873,,False
16105,229865,,False
16105,229897,,False
16105,229881,,False
16105,229961,,False
16105,229913,,False
16105,229885,,False
16105,229925,,False
16105,229893,,False
16105,229889,,False
16105,229977,,False
16105,229965,,False
16105,229957,,False
16105,230015,,False
16105,229969,,False
16105,229933,,False
16105,229929,,False
16105,229921,,False
16105,229973,,False
16105,229941,,False
16105,229953,,False
16105,229937,,False
16105,230021,,False
16105,230012,,False
16105,230018,,False
16105,229917,,False
16105,229949,,False
16105,230027,,False
16105,230024,,False
16105,230001,,False
16105,230044,,False
16105,229989,,False
16105,230009,,False
16105,229981,,False
16105,229945,,False
16105,229985,,False
16105,230030,,False
16105,229997,,False
16105,229993,,False
16105,230112,,False
16105,230005,,False
16105,230070,,False
16105,230042,,False
16105,230111,,False
16105,230048,,False
16105,230046,,False
16105,230052,,False
16105,230040,,False
16105,230050,,False
16105,230068,,False
16105,230056,,False
16105,230054,,False
16105,230110,,False
16105,230058,,False
16105,230038,,False
16105,230060,,False
16105,230033,,False
16105,230121,,False
16105,230036,,False
16105,230066,,False
16105,230090,,False
16105,230089,,False
16105,230133,,False
16105,230064,,False
16105,230088,,False
16105,230074,,False
16105,230113,,False
16105,230120,,False
16105,230062,,False
16105,230082,,False
16105,230080,,False
16105,230086,,False
16105,230072,,False
16105,230078,,False
16105,230084,,False
16105,230100,,False
16105,230097,,False
16105,230076,,False
16105,230132,,False
16105,230119,,False
16105,230122,,False
16105,230118,,False
16105,230104,,False
16105,230099,,False
16105,230093,,False
16105,230096,,False
16105,230103,,False
16105,230115,,False
16105,230098,,False
16105,230095,,False
16105,230092,,False
16105,230125,,False
16105,230094,,False
16105,230130,,False
16105,230102,,False
16105,230109,,False
16105,230124,,False
16105,230101,,False
16105,230091,,False
16105,230108,,False
16105,230123,,False
16105,230127,,False
16105,230106,,False
16105,230114,,False
16105,230117,,False
16105,230128,,False
16105,230105,,False
16105,230129,,False
16105,230126,,False
16105,230107,,False
16105,230116,,False
16105,230131,,False
6103,5950,57000.0,False
6103,201191,57000.0,False
6103,194279,57000.0,False
6103,210454,73000.0,False
6103,206426,60500.0,False
6103,54871,60500.0,False
6103,97488,60500.0,False
6103,130571,84000.0,False
6103,154948,112500.0,False
6103,172376,115000.0,False
6103,185081,116000.0,False
6109,5956,74000.0,False
6109,54877,93000.0,False
6109,97494,105000.0,False
6101,5948,76500.0,False
6101,54869,96000.0,False
6101,97486,96000.0,False
6101,185080,86000.0,False
6101,130569,123500.0,False
6101,154946,137000.0,False
6101,194278,137000.0,False
6101,172374,166500.0,False
6102,5949,75500.0,False
6102,54870,97000.0,False
6102,97487,97000.0,False
6102,130570,115000.0,False
6102,154947,134000.0,False
6102,172375,146500.0,False
14153,13927,61000.0,False
14153,61854,64500.0,False
14153,102430,80000.0,False
36116,34953,111500.0,False
36116,80669,109000.0,False
36116,117841,110000.0,False
36116,145788,128000.0,False
22942,226410,,False
22942,226777,,False
22942,22123,,False
22942,225504,,False
22942,108623,,False
22942,69296,,False
22942,227091,,False
22942,138651,,False
22942,160666,,False
22942,227364,,False
22942,225982,,False
22942,176594,,False
22942,196669,,False
22942,188216,,False
22942,203030,,False
22942,218677,,False
22942,227842,,False
22942,228046,,False
22942,227617,,False
22942,228231,,False
22942,228397,,False
22942,220248,,False
22942,221524,,False
22942,211566,,False
22942,207865,,False
22942,214461,,False
22942,228536,,False
22942,228664,,False
22942,216782,,False
22942,222605,,False
22942,223505,,False
22942,224279,,False
22942,224940,,False
12592,12392,76000.0,False
12592,60497,81000.0,False
12592,101390,101500.0,False
6143,5990,29500.0,False
6143,54910,48000.0,False
6143,97523,53500.0,False
6145,5992,43500.0,False
6145,54912,65000.0,False
6145,97525,72000.0,False
6152,5999,31750.0,False
6152,54918,52000.0,False
6152,97532,55500.0,False
6152,130605,56250.0,False
6139,5986,32750.0,False
6139,54906,47500.0,False
6139,97520,59500.0,False
6139,130595,,False
6139,154964,65500.0,False
6125,5972,32000.0,False
6125,54892,50000.0,False
6125,97506,57000.0,False
6125,130583,67000.0,False
6125,154955,75000.0,False
6146,5993,34500.0,False
6146,54913,59000.0,False
6146,97526,62000.0,False
6146,130599,71000.0,False
6135,5982,44000.0,False
6135,54902,44000.0,False
6135,97516,59250.0,False
6135,130593,70750.0,False
6135,154963,80250.0,False
6129,5976,39000.0,False
6129,54896,53000.0,False
6129,97510,57500.0,False
6129,130587,66000.0,False
6129,154958,73500.0,False
6142,5989,19750.0,False
6142,54909,22500.0,False
6142,97522,29500.0,False
6142,130597,29500.0,False
6154,6001,35000.0,False
6154,97534,35000.0,False
6154,54920,55000.0,False
6126,54893,39000.0,False
6126,5973,39000.0,False
6126,97507,54500.0,False
6126,130584,59000.0,False
6126,154956,64000.0,False
6126,172380,68250.0,False
6128,5975,45000.0,False
6128,54895,61500.0,False
6128,97509,66500.0,False
6128,130586,78500.0,False
6128,154957,85500.0,False
6140,5987,21250.0,False
6140,54907,29500.0,False
6138,5985,37000.0,False
6138,54905,52000.0,False
6138,97519,59000.0,False
6138,130594,65500.0,False
6158,6005,30000.0,False
6132,5979,35000.0,False
6132,54899,55000.0,False
6132,97513,62000.0,False
6132,130590,68500.0,False
6151,5998,27000.0,False
6151,54917,46000.0,False
6151,97531,50500.0,False
6151,130604,52500.0,False
6151,154969,57000.0,False
6144,5991,37500.0,False
6144,54911,53250.0,False
6144,97524,55000.0,False
6144,130598,61000.0,False
6131,5978,42250.0,False
6131,54898,61000.0,False
6131,97512,67000.0,False
6131,130589,69000.0,False
6131,154960,75000.0,False
6131,172381,81000.0,False
6141,5988,16750.0,False
6141,130596,16750.0,False
6141,154965,20750.0,False
6141,54908,20750.0,False
6141,97521,25250.0,False
6141,172382,25250.0,False
6153,6000,30250.0,False
6153,54919,36500.0,False
6153,97533,62750.0,False
6153,154970,65500.0,False
6153,172384,67500.0,False
6153,130606,76000.0,False
6153,185085,81000.0,False
6127,5974,38000.0,False
6127,54894,51000.0,False
6127,97508,60500.0,False
6127,130585,67500.0,False
47133,45861,62500.0,False
47133,1477604,62500.0,False
47133,90291,58500.0,False
47133,125364,58500.0,False
47133,151296,75000.0,False
47133,169878,,False
41390,40176,50500.0,False
41390,85292,50500.0,False
41390,121434,58000.0,False
41390,148403,58000.0,False
41390,167859,58000.0,False
5768,5618,13750.0,False
5768,54561,20750.0,False
5768,97222,27500.0,False
5770,5620,27250.0,False
5770,54563,30750.0,False
5770,97224,30750.0,False
1074880,1692014,25750.0,False
1074880,1692015,25750.0,False
1074880,1692016,42500.0,False
1074880,1692017,42500.0,False
1074880,1692018,45500.0,False
47792,46498,25500.0,False
47792,90852,25500.0,False
47792,125823,30500.0,False
47792,151642,36000.0,False
29662,28556,23750.0,False
29662,75006,23750.0,False
29662,113249,23750.0,False
29662,142295,25250.0,False
29662,163491,25250.0,False
29662,178801,25250.0,False
29662,189886,25250.0,False
29662,197972,25250.0,False
29662,204032,25250.0,False
29662,208634,25250.0,False
5790,5640,10700.0,False
5790,54583,11500.0,False
5790,97241,12250.0,False
5790,130368,15750.0,False
5790,154793,15750.0,False
5790,172261,21500.0,False
5790,184986,22500.0,False
5785,5635,15750.0,False
5785,54578,18000.0,False
5785,97236,17500.0,False
5785,130366,21500.0,False
5785,172259,21500.0,False
5785,154791,21500.0,False
5785,194205,21500.0,False
5785,184984,21500.0,False
5785,201135,17750.0,False
5785,206392,19000.0,False
5785,210428,23000.0,False
5785,216032,22500.0,False
5785,218064,24500.0,False
5785,219742,25750.0,False
5785,221104,25000.0,False
5785,222243,31000.0,False
5784,5634,17750.0,False
5784,54577,18000.0,False
5784,97235,22000.0,False
5784,130365,22000.0,False
5784,154790,22500.0,False
5783,5633,13500.0,False
5783,54576,15000.0,False
5783,97234,15000.0,False
5783,130364,23000.0,False
5783,194204,23500.0,False
5783,154789,23500.0,False
5783,172258,23500.0,False
5783,184983,23500.0,False
340360,5294789,,False
340360,1174015,35000.0,False
340360,1174014,34500.0,False
340360,1174016,40000.0,False
340360,1174017,39500.0,False
340360,1174018,50000.0,False
340360,1174019,49500.0,False
340360,1174020,55500.0,False
5793,5643,14250.0,False
5793,54586,14500.0,False
5793,97244,19750.0,False
5793,130370,21000.0,False
5793,154794,22500.0,False
14957,14717,12500.0,False
14957,102982,19000.0,False
14957,157063,25000.0,False
25408,110217,39500.0,False
25408,24346,39500.0,False
25408,71245,39500.0,False
25408,139914,47500.0,False
25408,161654,47500.0,False
25408,188803,54500.0,False
25408,177358,54500.0,False
5818,5668,14250.0,False
5821,5671,7000.0,False
5817,5667,7500.0,False
5820,5670,5750.0,False
5829,5679,35000.0,False
5829,54615,53000.0,False
5835,5685,10500.0,False
5816,5666,18000.0,False
5816,54609,19750.0,False
5816,184990,19250.0,False
5816,201138,19250.0,False
5816,97265,24000.0,False
5816,130387,28000.0,False
5816,154805,30500.0,False
5816,194208,30500.0,False
5816,172267,40500.0,False
5815,5665,18250.0,False
5815,54608,25750.0,False
5815,97264,35000.0,False
5815,130386,44000.0,False
5826,5676,16500.0,False
5826,54613,25500.0,False
5826,97268,31500.0,False
5826,130390,32500.0,False
5822,5672,17250.0,False
5822,54610,17250.0,False
5822,97266,23500.0,False
5822,130388,25250.0,False
5822,154806,28250.0,False
5822,172268,30250.0,False
5827,5677,35000.0,False
5827,54614,51000.0,False
31341,30212,26750.0,False
31341,76510,26000.0,False
31341,114506,26000.0,False
31341,143288,31000.0,False
31341,164220,30000.0,False
31341,179362,34000.0,False
31341,190279,35500.0,False
31341,198259,,False
5837,5687,9000.0,False
5837,54620,11000.0,False
5837,97273,14500.0,False
5845,5695,16000.0,False
5845,54628,16000.0,False
5845,97281,22500.0,False
5845,130399,28000.0,False
5302,5153,17750.0,False
5302,54119,23500.0,False
5302,96846,51000.0,False
5302,130071,53000.0,False
21533,20815,64000.0,False
21533,68106,64000.0,False
21533,107666,83000.0,False
21533,137890,83000.0,False
21533,160077,95500.0,False
21533,176133,95500.0,False
14004,61718,39500.0,False
14004,13779,39500.0,False
14004,102326,45000.0,False
14004,133643,53500.0,False
14004,156726,60500.0,False
14004,173519,65500.0,False
14004,185810,70500.0,False
14004,194776,87000.0,False
14004,201550,95500.0,False
14004,206692,129500.0,False
14003,61717,39500.0,False
14003,13778,39500.0,False
14003,102325,44500.0,False
14003,133642,50500.0,False
14003,156725,59000.0,False
14003,173518,61000.0,False
14003,185809,66000.0,False
293624,1211638,39250.0,False
293624,1211639,39250.0,False
293624,1211634,48250.0,False
293624,1211635,56000.0,False
293624,1211640,62000.0,False
293624,1211636,64000.0,False
293624,1211637,75500.0,False
5268,5120,30500.0,False
5268,54087,30750.0,False
5268,96821,42500.0,False
5268,130054,46000.0,False
5268,154558,57500.0,False
5268,172082,59000.0,False
5268,184861,59000.0,False
5263,5115,21000.0,False
5263,96817,23000.0,False
5263,54082,23000.0,False
29934,198036,,False
29934,204082,,False
29934,28825,73000.0,False
29934,75257,73000.0,False
29934,113468,92000.0,False
29934,142469,92000.0,False
29934,163627,92000.0,False
29934,178914,126000.0,False
29934,189967,138000.0,False
21536,20818,44500.0,False
21536,68109,55000.0,False
21536,107668,61500.0,False
21536,137891,76500.0,False
21536,160078,84500.0,False
21536,176134,96500.0,False
20050,106639,40500.0,False
20050,19378,40500.0,False
20050,221441,40500.0,False
20050,222531,40500.0,False
20050,220149,44500.0,False
20050,218545,44500.0,False
20050,223447,44500.0,False
20050,224908,50000.0,False
20050,175657,50000.0,False
20050,159482,50000.0,False
20050,225474,50000.0,False
20050,224234,50000.0,False
20050,137105,50000.0,False
20050,66850,50000.0,False
20050,225951,50000.0,False
20050,196116,50000.0,False
20050,187524,50000.0,False
20050,202602,56000.0,False
20050,207541,56000.0,False
20050,211311,66500.0,False
20050,214263,66500.0,False
20050,216622,66500.0,False
20050,226750,76500.0,False
20050,226380,76500.0,False
20050,227069,85000.0,False
19915,19250,45500.0,False
19915,137032,50500.0,False
19915,66731,50500.0,False
19915,106541,50500.0,False
19915,159419,67000.0,False
25090,24029,48500.0,False
25090,109972,53500.0,False
25090,70957,53500.0,False
39445,38249,51500.0,False
39445,120048,51500.0,False
39445,83579,51500.0,False
39445,147372,51500.0,False
39445,167134,60000.0,False
39445,181430,60000.0,False
39445,191713,,False
15109,14865,42000.0,False
15109,62695,44000.0,False
15109,103094,51000.0,False
15109,134213,58000.0,False
5281,5132,23250.0,False
5281,54099,36500.0,False
5281,130060,44500.0,False
5281,96830,44500.0,False
5281,154564,58000.0,False
5281,172086,60000.0,False
5281,184865,66000.0,False
5275,5127,26250.0,False
5275,54093,38000.0,False
5275,96825,48000.0,False
5275,130056,50000.0,False
5275,154559,66000.0,False
5276,154560,14750.0,False
5276,5128,14000.0,False
5276,54094,14750.0,False
5276,172083,14750.0,False
5276,184862,14750.0,False
5276,96826,15500.0,False
5276,194109,15500.0,False
5276,130057,17000.0,False
5277,5129,14750.0,False
5277,54095,23000.0,False
5277,96827,34000.0,False
5277,184863,34000.0,False
5277,130058,44000.0,False
5277,154561,60500.0,False
5277,172084,71000.0,False
5278,5130,24500.0,False
5278,54096,39000.0,False
5278,96828,52000.0,False
5278,154562,61500.0,False
1025812,1568260,,False
1025812,1568261,,False
1025812,1568262,,False
1025812,1568263,,False
1025812,1568264,,False
1025812,1568265,,False
659248,1432271,,False
659248,1432272,,False
659248,1432273,,False
659248,1432274,,False
659248,1432275,,False
659248,1432276,,False
659248,1432277,,False
659248,1432278,,False
659248,1432279,,False
659248,1432280,,False
545730,1401154,,False
545730,1401155,,False
545730,1401156,,False
545730,1401157,,False
545730,1401158,,False
545730,1401159,,False
545730,1401160,,False
545730,1401161,,False
553270,1406649,,False
553270,1406650,,False
553270,1406651,,False
553270,1406652,,False
553270,1406653,,False
553270,1406654,,False
553270,1406655,,False
553270,1406656,,False
553270,1406657,,False
432314,1272035,,False
432314,1272036,,False
432314,1272037,,False
432314,1272038,,False
432314,1272039,,False
39467,38271,56500.0,False
39467,83598,56500.0,False
39467,120066,59500.0,False
39467,147383,59500.0,False
39467,167143,74500.0,False
39467,181436,86000.0,False
39465,38269,56750.0,False
39465,83596,59000.0,False
39465,120064,59000.0,False
39465,147381,76500.0,False
39465,167141,86500.0,False
33649,32506,39000.0,False
33649,78524,39000.0,False
33649,116107,39000.0,False
33649,144474,44500.0,False
33649,165082,45000.0,False
33649,179984,45000.0,False
30511,29394,38000.0,False
30511,75781,42000.0,False
30511,113918,42000.0,False
30511,142822,50000.0,False
29765,28658,39000.0,False
29765,75102,39000.0,False
29765,113331,39000.0,False
29765,142356,50000.0,False
29143,28038,26500.0,False
29143,74539,26500.0,False
29143,112870,29500.0,False
29143,142005,29500.0,False
29143,163275,29500.0,False
29143,178639,29500.0,False
29576,28470,31250.0,False
29576,74922,31250.0,False
29576,113179,31250.0,False
29576,142233,31250.0,False
29576,163443,31250.0,False
29576,178766,31250.0,False
29576,189863,31250.0,False
28808,27703,51000.0,False
28808,74248,51000.0,False
28807,27702,33500.0,False
28807,74247,33500.0,False
28807,112634,33000.0,False
28807,141817,41000.0,False
28807,163118,40000.0,False
27635,26541,49000.0,False
27635,73218,47000.0,False
28794,27689,41000.0,False
28794,74234,41500.0,False
28794,112623,41000.0,False
28794,141808,50000.0,False
27120,26032,34000.0,False
27120,72778,34000.0,False
27120,162435,43000.0,False
27120,111453,43000.0,False
27120,140897,43000.0,False
15912,15645,33000.0,False
15912,63413,33000.0,False
15912,103686,38500.0,False
15912,157468,52500.0,False
15912,134678,51500.0,False
15912,174033,53500.0,False
16015,63511,32250.0,False
16015,15746,32000.0,False
16015,134755,41000.0,False
16015,103778,40500.0,False
16015,157534,40500.0,False
16015,174086,47500.0,False
16015,186245,47500.0,False
16015,195092,74000.0,False
16014,63510,32000.0,False
16014,15745,32000.0,False
16014,134754,32000.0,False
16014,103777,32000.0,False
16014,186244,39000.0,False
16014,157533,39000.0,False
16014,174085,39000.0,False
16014,195091,40500.0,False
16014,201778,49500.0,False
16014,206857,49500.0,False
16014,210761,49500.0,False
16014,213813,74000.0,False
16014,216239,,False
16013,63509,31500.0,False
16013,15744,31500.0,False
16013,134753,31500.0,False
16013,103776,31500.0,False
16013,174084,39000.0,False
16013,157532,38500.0,False
16013,186243,45500.0,False
16013,195090,74000.0,False
16013,201777,,False
24705,23649,28500.0,False
24705,139486,35000.0,False
24705,70640,30000.0,False
24705,109710,35000.0,False
24705,161327,39000.0,False
24705,177110,66000.0,False
27031,72698,27500.0,False
27031,25943,28500.0,False
27031,177948,32000.0,False
27031,189239,32000.0,False
27031,111386,33500.0,False
27031,140843,33500.0,False
27031,162393,33500.0,False
30234,29121,13900.0,False
30234,75537,13900.0,False
30234,113701,13900.0,False
30234,142659,15000.0,False
30234,163766,16750.0,False
30234,179031,21500.0,False
27115,26027,13750.0,False
27115,111449,13750.0,False
27115,72774,13750.0,False
27115,140895,17250.0,False
27115,177979,23750.0,False
27115,162433,23750.0,False
25699,161791,12250.0,False
25699,188892,12250.0,False
25699,140089,12250.0,False
25699,177471,12250.0,False
25699,71502,12250.0,False
25699,24627,12250.0,False
25699,110428,12250.0,False
13789,13566,22500.0,False
13789,61528,25000.0,False
13789,102179,30000.0,False
33306,1064798,26000.0,False
33306,32166,64500.0,False
33306,78233,73500.0,False
33306,115883,80000.0,False
33306,144308,80000.0,False
33306,164962,80000.0,False
33306,190662,,False
33306,179899,,False
33306,198551,,False
5956,5803,39000.0,False
5956,54735,45000.0,False
5973,54752,49500.0,False
5973,5820,49500.0,False
5973,97388,50000.0,False
5973,130487,70000.0,False
5973,154880,70000.0,False
5973,185037,70000.0,False
5973,172322,70000.0,False
5973,194240,88000.0,False
5973,201161,90500.0,False
5973,206408,102000.0,False
5974,5821,57500.0,False
5974,54753,59500.0,False
5974,97389,79500.0,False
5974,130488,95000.0,False
5974,154881,107000.0,False
5965,5812,33000.0,False
5965,54744,41250.0,False
5965,97381,45000.0,False
13867,13644,62500.0,False
13867,61598,65000.0,False
13867,102226,70000.0,False
13867,133557,78000.0,False
13867,156676,80500.0,False
13867,173480,85500.0,False
13867,185782,94000.0,False
5981,5828,22000.0,False
5981,54760,24000.0,False
5981,130494,35000.0,False
5981,97396,35000.0,False
5981,154886,35000.0,False
5981,172326,46500.0,False
5981,185040,51000.0,False
5981,194243,53000.0,False
349751,1223156,46000.0,False
349751,1223157,52000.0,False
349751,1223158,52000.0,False
39355,1240442,,False
39355,181407,63500.0,False
39355,38161,63500.0,False
39355,83498,68250.0,False
39355,119985,77500.0,False
39355,147329,77500.0,False
39355,167102,94500.0,False
33371,32231,64500.0,False
33371,78286,64500.0,False
33371,115929,64500.0,False
33371,144347,64500.0,False
32992,1221037,,False
32992,31856,60000.0,False
32992,77975,63000.0,False
32992,115680,68500.0,False
32992,144167,68500.0,False
32992,164851,68500.0,False
31272,30143,61250.0,False
31272,76446,61250.0,False
31272,114452,65000.0,False
31272,143244,75000.0,False
31272,164191,75000.0,False
31272,204234,75000.0,False
31272,179339,75000.0,False
31272,190259,75000.0,False
31272,198244,87000.0,False
26892,72573,60000.0,False
26892,25806,60000.0,False
26892,111290,61000.0,False
26892,177903,68000.0,False
26892,140764,68000.0,False
26892,214753,68000.0,False
26892,211935,68000.0,False
26892,197455,68000.0,False
26892,208324,67500.0,False
26892,203639,67500.0,False
26892,189211,67500.0,False
26892,162336,67500.0,False
26892,218883,79500.0,False
26892,220418,79500.0,False
26892,217020,76000.0,False
26647,25563,40000.0,False
26647,72352,44500.0,False
26647,111114,49000.0,False
26647,140623,49000.0,False
5984,5831,34000.0,False
5984,54762,36500.0,False
5984,97398,39500.0,False
5984,130496,42500.0,False
5984,185042,42000.0,False
5984,194245,42500.0,False
5984,154888,46000.0,False
5984,172328,79000.0,False
16103,103861,59250.0,False
16103,63594,59250.0,False
16103,15828,59750.0,False
16103,134827,73500.0,False
16103,157595,70000.0,False
16103,174139,74250.0,False
16103,186284,78500.0,False
16103,195122,99000.0,False
16103,201803,101000.0,False
16103,206876,,False
5987,5834,30000.0,False
5987,54765,37000.0,False
5987,97401,48000.0,False
5987,130499,54000.0,False
5994,54772,25250.0,False
5994,5841,25250.0,False
5994,97407,32750.0,False
5994,130504,44750.0,False
5994,154895,53000.0,False
5994,172332,60000.0,False
32016,30882,56000.0,False
32016,77114,56000.0,False
32016,114991,56000.0,False
32016,143651,56000.0,False
32016,164474,56000.0,False
32016,179548,56000.0,False
32016,208857,62500.0,False
32016,212363,69250.0,False
5946,172316,29000.0,False
5946,185031,29000.0,False
5946,194236,29000.0,False
5946,5793,29000.0,False
5946,54725,40000.0,False
5946,97365,45000.0,False
5946,130469,47000.0,False
5946,154870,69000.0,False
13555,13337,45000.0,False
13555,61317,45000.0,False
426731,1260045,61000.0,False
426731,1260041,61000.0,False
426731,1260034,61000.0,False
426731,1260040,61000.0,False
426731,1260035,71500.0,False
426731,1260049,74500.0,False
426731,1260036,74500.0,False
426731,1260042,71500.0,False
426731,1260037,86500.0,False
426731,1260044,86500.0,False
426731,1260043,86500.0,False
426731,1260039,132500.0,False
13128,12918,52500.0,False
13128,60950,70000.0,False
13128,133203,84000.0,False
13128,156434,90500.0,False
29371,28266,90000.0,False
29371,74735,90000.0,False
29371,113018,90000.0,False
29371,142114,104000.0,False
29371,163361,104000.0,False
12212,12017,49500.0,False
12212,132773,57500.0,False
12212,60165,57500.0,False
12212,101129,57500.0,False
12212,156151,69000.0,False
12212,173114,84500.0,False
12212,185534,84500.0,False
12212,194572,104000.0,False
39499,38303,78000.0,False
39499,83625,85500.0,False
39499,120086,101500.0,False
39499,147400,101500.0,False
39499,167150,101500.0,False
39499,181442,126000.0,False
25696,24625,85000.0,False
25696,188891,97000.0,False
25696,161789,97000.0,False
25696,197204,97000.0,False
25696,71500,97000.0,False
25696,177470,112500.0,False
25696,110426,97000.0,False
25696,140087,110000.0,False
25696,203443,128500.0,False
25696,208178,128500.0,False
25696,211823,,False
25696,214666,,False
5926,5774,25000.0,False
5926,54706,37000.0,False
5926,97349,46500.0,False
5927,5775,24500.0,False
5927,1711049,28000.0,False
5927,54707,39000.0,False
730329,1462738,91000.0,False
730329,1455311,91000.0,False
730329,1455312,91000.0,False
730329,1455313,91000.0,False
730329,1462699,120000.0,False
730329,1455314,120000.0,False
730329,1455315,120000.0,False
730329,1462691,140000.0,False
730329,1455316,156500.0,False
730329,1462747,156500.0,False
730329,1455317,156500.0,False
730329,1455318,156500.0,False
730329,1462718,156500.0,False
730329,1462728,156500.0,False
730329,1462680,156500.0,False
730329,1455319,156500.0,False
730329,1462709,190000.0,False
730329,1462690,205000.0,False
730329,1462739,230000.0,False
730329,1462700,,False
730329,1462681,,False
730329,1462729,,False
730329,1462719,,False
730329,1462748,,False
730329,1462710,,False
5918,5766,71000.0,False
5918,201154,71000.0,False
5918,216038,89000.0,False
5918,213558,89000.0,False
5918,218070,103500.0,False
5918,219748,116000.0,False
5918,221110,116000.0,False
5918,222249,130750.0,False
5918,223209,148000.0,False
5918,224017,182000.0,False
5918,224721,225000.0,False
5732,5582,7500.0,False
5732,54526,7500.0,False
5732,97190,10750.0,False
5732,130329,10750.0,False
5730,5580,21000.0,False
5730,54524,23500.0,False
5730,97188,30000.0,False
5730,130328,32000.0,False
5731,5581,17000.0,False
5731,54525,23000.0,False
5731,97189,30750.0,False
5734,5584,15500.0,False
5734,54528,18250.0,False
5734,154765,22250.0,False
5734,97192,22250.0,False
5734,130331,25000.0,False
5734,172239,25000.0,False
5741,5591,11000.0,False
5741,54535,14000.0,False
5741,97198,14000.0,False
5741,130335,14000.0,False
5741,154767,17250.0,False
5741,172240,17500.0,False
25060,24000,23750.0,False
25060,70935,23750.0,False
25060,139694,25500.0,False
25060,109952,25500.0,False
25060,161487,25500.0,False
25060,177226,26000.0,False
25060,188702,27500.0,False
25060,197053,28000.0,False
25060,208092,,False
25060,203325,,False
5715,5565,8500.0,False
5715,201122,8500.0,False
5715,54509,9500.0,False
5715,206379,9500.0,False
5715,97176,11500.0,False
5715,184967,13500.0,False
5715,130319,13500.0,False
5715,210417,13500.0,False
5715,194189,13500.0,False
5715,154762,18000.0,False
5715,213544,18000.0,False
5715,216026,18000.0,False
5715,172235,26500.0,False
48448,47142,41500.0,False
48448,91414,41500.0,False
48448,126260,41500.0,False
48448,151965,41500.0,False
48448,170344,55000.0,False
48448,183662,55000.0,False
5725,5575,25750.0,False
5725,54519,28000.0,False
5725,97184,35000.0,False
29759,28652,31000.0,False
29759,75097,34000.0,False
29759,113328,34750.0,False
29759,142354,35000.0,False
29759,163531,,False
29759,178837,,False
29759,189914,,False
13182,60997,19500.0,False
13182,12972,20750.0,False
13182,101765,27000.0,False
13182,133233,40500.0,False
13182,156458,49500.0,False
5686,54481,17500.0,False
5686,5537,17500.0,False
5686,97156,20000.0,False
5686,154752,23000.0,False
5686,130307,23500.0,False
5686,172229,33000.0,False
5690,5541,14000.0,False
5690,54485,14500.0,False
5690,97158,14500.0,False
5692,5543,16250.0,False
5692,54487,25250.0,False
5698,5549,22750.0,False
5698,54493,25000.0,False
5691,5542,15750.0,False
5691,54486,18750.0,False
5691,97159,27000.0,False
5691,130308,29500.0,False
25714,71517,26250.0,False
25714,24642,26500.0,False
25714,110440,27000.0,False
25714,140099,34500.0,False
25714,161801,39750.0,False
5702,5553,9500.0,False
5702,54497,11000.0,False
5697,5548,18000.0,False
5697,130313,18000.0,False
5697,54492,22000.0,False
5697,97164,24000.0,False
5693,5544,17000.0,False
5693,54488,21000.0,False
5693,97160,25000.0,False
5693,130309,29250.0,False
5693,154753,31000.0,False
15573,15318,8250.0,False
5707,5558,15750.0,False
5707,54501,24250.0,False
5707,97171,34000.0,False
21574,20855,28500.0,False
21574,68145,33000.0,False
21574,107698,36000.0,False
21574,137916,36000.0,False
21574,160096,36000.0,False
21574,176150,40000.0,False
21574,187896,39500.0,False
21574,196413,45000.0,False
21574,202831,45000.0,False
21574,207711,54000.0,False
5711,154760,15250.0,False
5711,5562,15250.0,False
5711,54505,20250.0,False
5711,97173,22500.0,False
5711,130317,29500.0,False
5709,154759,15500.0,False
5709,5560,15500.0,False
5709,54503,24500.0,False
5709,172234,28500.0,False
5709,97172,28500.0,False
5709,130316,32750.0,False
22088,21349,29000.0,False
22088,68606,35000.0,False
22088,138249,35000.0,False
22088,160366,35000.0,False
22088,108091,35000.0,False
22088,176360,,False
22088,188054,52000.0,False
22088,196544,,False
22088,202932,53000.0,False
22088,207796,,False
22088,211513,,False
6230,6077,22000.0,False
6230,97584,30000.0,False
6230,130638,30000.0,False
6230,54984,30000.0,False
12117,11923,,False
12117,60087,19000.0,False
12117,101067,23000.0,False
12117,132728,37000.0,False
31050,29923,43000.0,False
31050,76254,43000.0,False
31050,114303,43000.0,False
31050,143124,44000.0,False
28940,27835,18000.0,False
28940,74371,18000.0,False
28940,112739,18000.0,False
28940,141897,27500.0,False
25254,71107,27000.0,False
25254,24192,27000.0,False
25254,139815,36750.0,False
25254,110100,37000.0,False
22222,68722,20250.0,False
22222,21470,20250.0,False
22222,196574,28000.0,False
22222,108192,28000.0,False
22222,160437,28000.0,False
22222,138334,28000.0,False
22222,188091,28000.0,False
