kapt_code,kapt_name,area_group_id,exclusive_area_sqm,households,processing_status,source_type,source_name,source_url,source_page,kb_complex_id,kb_type_id,kapt_total_households,collected_total_households,sale_households,rental_households,match_method,match_confidence,verification_method,verified_at,notes
A61274013,해운대아이파크,exclusive_108_76,108.76,1,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,1,1,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_112_99,112.99,27,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,27,27,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_110_15_49평C-2,110.15,2,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,2,2,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_114_38,114.38,4,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,4,4,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_111_61,111.61,1,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,1,1,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_111_9_50평E-2,111.9,1,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,1,1,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_110_12_50평D-2,110.12,2,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,2,2,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_111_02_50평B-1,111.02,2,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,2,2,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_115_68,115.68,46,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,46,46,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_112_6_51평F-2,112.6,2,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,2,2,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_114_38_51평A-2,114.38,2,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,2,2,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_117_74,117.74,50,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,50,50,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_119_85,119.85,56,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,56,56,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_117_4,117.4,1,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,1,1,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_117_74_53평A-1,117.74,1,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,1,1,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_119_44,119.44,1,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,1,1,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_117_63,117.63,1,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,1,1,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_119_85_53평C-1,119.85,1,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,1,1,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_126_13,126.13,56,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,56,56,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_126_36,126.36,10,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,10,10,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_127_66,127.66,46,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,46,46,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_120_99,120.99,1,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,1,1,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_125_73,125.73,4,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,4,4,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_126_36_56평D-2,126.36,1,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,1,1,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_126_6,126.6,46,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,46,46,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_126_79,126.79,1,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,1,1,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_124_01,124.01,5,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,5,5,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_124_72,124.72,2,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,2,2,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_126_65,126.65,2,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,2,2,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_125_65,125.65,1,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,1,1,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_127_26,127.26,3,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,3,3,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_127_63,127.63,5,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,5,5,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_135_23,135.23,46,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,46,46,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_135_94,135.94,10,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,10,10,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_135_94_59평E-2,135.94,2,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,2,2,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_138_72,138.72,4,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,4,4,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_139_31,139.31,46,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,46,46,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_132_21,132.21,1,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,1,1,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_135_94_61평D,135.94,4,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,4,4,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_138_72_62평A-2,138.72,7,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,7,7,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_136_15,136.15,1,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,1,1,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_136_55,136.55,1,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,1,1,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_139_44,139.44,4,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,4,4,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_137_97,137.97,1,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,1,1,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_142_61,142.61,5,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,5,5,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_146_03,146.03,1,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,1,1,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_146_2,146.2,5,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,5,5,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_154_62,154.62,31,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,31,31,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_146_27,146.27,1,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,1,1,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_150_53,150.53,1,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,1,1,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_154_62_68평E-1,154.62,7,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,7,7,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_156_5,156.5,4,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,4,4,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_157_51,157.51,46,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,46,46,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_150_11,150.11,1,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,1,1,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_154_77,154.77,3,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,3,3,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_156_5_69평C,156.5,5,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,5,5,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_154_65,154.65,1,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,1,1,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_156_5_70평B-2,156.5,7,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,7,7,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_161_66,161.66,4,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,4,4,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_158_98,158.98,1,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,1,1,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_162_82,162.82,27,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,27,27,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_155_24,155.24,1,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,1,1,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_158_47,158.47,1,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,1,1,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_161_49,161.49,1,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,1,1,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_161_66_71평E-2,161.66,1,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,1,1,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_160_65,160.65,3,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,3,3,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_160_57,160.57,1,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,1,1,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_166_38,166.38,4,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,4,4,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_164_47,164.47,1,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,1,1,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_161_6,161.6,3,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,3,3,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_163_14,163.14,1,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,1,1,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_168_5,168.5,46,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,46,46,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_165_03,165.03,3,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,3,3,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_165_66,165.66,1,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,1,1,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_166_38_75평B-2,166.38,1,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,1,1,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_165_76,165.76,2,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,2,2,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_169_34,169.34,1,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,1,1,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_170_05,170.05,1,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,1,1,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_168_01,168.01,1,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,1,1,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_167_93,167.93,1,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,1,1,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_179_7,179.7,10,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,10,10,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_180_19,180.19,46,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,46,46,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_173_62,173.62,4,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,4,4,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_174_36,174.36,1,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,1,1,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_179_7_79평C-2,179.7,2,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,2,2,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_177_75,177.75,1,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,1,1,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_184_36,184.36,4,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,4,4,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_184_62,184.62,27,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,27,27,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_172_42,172.42,1,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,1,1,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_184_36_80평E-2,184.36,2,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,2,2,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_179_47,179.47,1,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,1,1,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_181_64,181.64,5,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,5,5,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_182_03,182.03,3,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,3,3,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_185_08,185.08,1,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,1,1,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_183_17,183.17,1,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,1,1,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_185_54,185.54,1,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,1,1,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_190_24,190.24,1,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,1,1,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_191_18,191.18,1,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,1,1,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_191_6,191.6,1,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,1,1,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_193_03,193.03,1,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,1,1,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_197_54,197.54,1,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,1,1,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_194_79,194.79,4,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,4,4,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_194_79_87평SC,194.79,2,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,2,2,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_196_83,196.83,1,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,1,1,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_199_86,199.86,1,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,1,1,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_200_62,200.62,5,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,5,5,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_199_04,199.04,1,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,1,1,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_202_64,202.64,1,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,1,1,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_200_3,200.3,4,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,4,4,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_203_81,203.81,1,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,1,1,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
A61274013,해운대아이파크,exclusive_206_35,206.35,1,VERIFIED,KB,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16105,https://kbland.kr,,,,1631,1,1,0,pipeline_verified,HIGH,official_and_api_verified,2026-09-18,
