kapt_code,area_group_id,exclusive_area_sqm,supply_area_sqm,type_name,households,source,verified_at,valid_from,valid_to,verification_status,scope,notes
A10025994,exclusive_101.89,101.89,133.17,40평,84.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=31272,2026-09-18,,,verified,sale_apartment,
A10027937,exclusive_69.9,69.9,94.0,28평B,59.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=26892,2026-09-18,,,verified,sale_apartment,
A10027937,exclusive_69.93,69.93,94.55,28평A,114.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=26892,2026-09-18,,,verified,sale_apartment,
A10027937,exclusive_74.97,74.97,100.47,30평,61.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=26892,2026-09-18,,,verified,sale_apartment,
A10027937,exclusive_84.98,84.98,,34평C | 34평I | 34평H,219.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=26892,2026-09-18,,,verified,sale_apartment, | 동일 전용면적 타입 세대수 합산; 실거래는 타입 구별 불가
A10027937,exclusive_84.91,84.91,,34평A | 34평B,329.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=26892,2026-09-18,,,verified,sale_apartment, | 동일 전용면적 타입 세대수 합산; 실거래는 타입 구별 불가
A10027937,exclusive_84.97,84.97,114.06,34평E,131.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=26892,2026-09-18,,,verified,sale_apartment,
A10027937,exclusive_84.99,84.99,114.2,34평G,109.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=26892,2026-09-18,,,verified,sale_apartment,
A10027937,exclusive_84.96,84.96,114.28,34평F,134.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=26892,2026-09-18,,,verified,sale_apartment,
A10027937,exclusive_84.94,84.94,114.38,34평D,137.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=26892,2026-09-18,,,verified,sale_apartment,
A10027937,exclusive_101.97,101.97,134.78,40평B,117.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=26892,2026-09-18,,,verified,sale_apartment,
A10027937,exclusive_101.94,101.94,134.9,40평C,117.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=26892,2026-09-18,,,verified,sale_apartment,
A10027937,exclusive_101.95,101.95,137.36,41평A,231.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=26892,2026-09-18,,,verified,sale_apartment,
A10028028,exclusive_59.97,59.97,79.78,24평,48.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=26647,2026-09-18,,,verified,sale_apartment,
A10028028,exclusive_74.62,74.62,98.47,29평,204.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=26647,2026-09-18,,,verified,sale_apartment,
A10028028,exclusive_84.99,84.99,111.72,33평A,206.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=26647,2026-09-18,,,verified,sale_apartment,
A10028028,exclusive_84.97,84.97,112.86,34평B,102.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=26647,2026-09-18,,,verified,sale_apartment,
A61175110,exclusive_54.9,54.9,76.23,23평,150.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5984,2026-09-18,,,verified,sale_apartment,
A61175110,exclusive_61.56,61.56,80.66,24평,323.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5984,2026-09-18,,,verified,sale_apartment,
A61175110,exclusive_64.62,64.62,89.72,27평,180.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5984,2026-09-18,,,verified,sale_apartment,
A61175110,exclusive_75.24,75.24,94.08,28평TB,300.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5984,2026-09-18,,,verified,sale_apartment,
A61175110,exclusive_69.08,69.08,94.32,28평,246.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5984,2026-09-18,,,verified,sale_apartment,
A61175110,exclusive_75.75,75.75,94.71,28평TA,300.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5984,2026-09-18,,,verified,sale_apartment,
A61175110,exclusive_84.15,84.15,110.27,33평,499.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5984,2026-09-18,,,verified,sale_apartment,
A61175110,exclusive_116.04,116.04,116.04,35평,40.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5984,2026-09-18,,,verified,sale_apartment,
A61175901,exclusive_84.51,84.51,106.55,32평C,323.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16103,2026-09-18,,,verified,sale_apartment,
A61175901,exclusive_84.65,84.65,106.73,32평B,271.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16103,2026-09-18,,,verified,sale_apartment,
A61175901,exclusive_84.86,84.86,106.99,32평A,228.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16103,2026-09-18,,,verified,sale_apartment,
A61175901,exclusive_120.63,120.63,152.08,46평A,55.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16103,2026-09-18,,,verified,sale_apartment,
A61175901,exclusive_121.67,121.67,153.39,46평B,160.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16103,2026-09-18,,,verified,sale_apartment,
A61175901,exclusive_131.9,131.9,166.28,50평,164.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16103,2026-09-18,,,verified,sale_apartment,
A61175901,exclusive_159.83,159.83,201.51,60평,165.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16103,2026-09-18,,,verified,sale_apartment,
A61175901,exclusive_161.69,161.69,203.85,61평,66.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16103,2026-09-18,,,verified,sale_apartment,
A61175901,exclusive_182.76,182.76,230.41,69평,165.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16103,2026-09-18,,,verified,sale_apartment,
A61175901,exclusive_240.03,240.03,302.61,91평,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=16103,2026-09-18,,,verified,sale_apartment,
A61176308,exclusive_59.55,59.55,78.89,23평,36.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5987,2026-09-18,,,verified,sale_apartment,
A61176308,exclusive_84.75,84.75,105.99,32평,180.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5987,2026-09-18,,,verified,sale_apartment,
A61176308,exclusive_134.62,134.62,160.04,48평,288.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5987,2026-09-18,,,verified,sale_apartment,
A61176308,exclusive_164.95,164.95,195.48,59평,72.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5987,2026-09-18,,,verified,sale_apartment,
A61176411,exclusive_60,60.0,80.72,24평B,200.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5994,2026-09-18,,,verified,sale_apartment,
A61176411,exclusive_59.99,59.99,80.84,24평A,536.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5994,2026-09-18,,,verified,sale_apartment,
A61176411,exclusive_84.99,84.99,107.86,32평,1028.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5994,2026-09-18,,,verified,sale_apartment,
A61176411,exclusive_119.25,119.25,144.77,43평,246.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5994,2026-09-18,,,verified,sale_apartment,
A61176411,exclusive_141.51,141.51,170.78,51평,200.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5994,2026-09-18,,,verified,sale_apartment,
A61176411,exclusive_175.98,175.98,209.71,63평,92.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5994,2026-09-18,,,verified,sale_apartment,
A10025433,exclusive_59.96,59.96,,25평B-2 | 25평B-3 | 25평A-3,224.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=32016,2026-09-18,,,verified,sale_apartment, | 동일 전용면적 타입 세대수 합산; 실거래는 타입 구별 불가
A10025433,exclusive_59.98,59.98,82.75,25평A-2,63.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=32016,2026-09-18,,,verified,sale_apartment,
A10025433,exclusive_59.91,59.91,,25평C-2 | 25평C-3,196.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=32016,2026-09-18,,,verified,sale_apartment, | 동일 전용면적 타입 세대수 합산; 실거래는 타입 구별 불가
A10025433,exclusive_73.48,73.48,101.43,30평,70.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=32016,2026-09-18,,,verified,sale_apartment,
A10025433,exclusive_84.98,84.98,116.91,35평,594.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=32016,2026-09-18,,,verified,sale_apartment,
A61313001,exclusive_84.59,84.59,95.28,28평C,30.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5946,2026-09-18,,,verified,sale_apartment,
A61313001,exclusive_84.86,84.86,95.52,28평A,120.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5946,2026-09-18,,,verified,sale_apartment,
A61313001,exclusive_84.92,84.92,95.61,28평D,15.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5946,2026-09-18,,,verified,sale_apartment,
A61313001,exclusive_84.95,84.95,95.64,28평B,135.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5946,2026-09-18,,,verified,sale_apartment,
A61313001,exclusive_115.71,115.71,126.68,38평,90.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5946,2026-09-18,,,verified,sale_apartment,
A61313001,exclusive_133.94,133.94,145.55,44평,150.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5946,2026-09-18,,,verified,sale_apartment,
A61313001,exclusive_147.89,147.89,170.63,51평,120.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5946,2026-09-18,,,verified,sale_apartment,
A61313001,exclusive_163.44,163.44,175.47,53평,12.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5946,2026-09-18,,,verified,sale_apartment,
A61313203,exclusive_84.97,84.97,108.6,32평A,424.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=13555,2026-09-18,,,verified,sale_apartment,
A61313203,exclusive_84.73,84.73,109.15,33평B,106.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=13555,2026-09-18,,,verified,sale_apartment,
A61375702,exclusive_52.38,52.38,69.94,21평B,105.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=426731,2026-09-18,,,verified,sale_apartment,
A61375702,exclusive_53.46,53.46,72.57,21평D,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=426731,2026-09-18,,,verified,sale_apartment,
A61375702,exclusive_52.29,52.29,72.88,22평A,60.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=426731,2026-09-18,,,verified,sale_apartment,
A61375702,exclusive_53.37,53.37,74.35,22평C,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=426731,2026-09-18,,,verified,sale_apartment,
A61375702,exclusive_62.1,62.1,82.89,25평,14.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=426731,2026-09-18,,,verified,sale_apartment,
A61375702,exclusive_68.85,68.85,84.87,25평B,90.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=426731,2026-09-18,,,verified,sale_apartment,
A61375702,exclusive_68.76,68.76,85.89,25평A,330.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=426731,2026-09-18,,,verified,sale_apartment,
A61375702,exclusive_62.01,62.01,86.43,26평,9.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=426731,2026-09-18,,,verified,sale_apartment,
A61375702,exclusive_84.21,84.21,102.48,31평B,270.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=426731,2026-09-18,,,verified,sale_apartment,
A61375702,exclusive_84.37,84.37,103.35,31평C,120.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=426731,2026-09-18,,,verified,sale_apartment,
A61375702,exclusive_84.13,84.13,103.44,31평A,60.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=426731,2026-09-18,,,verified,sale_apartment,
A61375702,exclusive_125.25,125.25,145.46,44평,120.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=426731,2026-09-18,,,verified,sale_apartment,
A61383101,exclusive_59.99,59.99,88.05,26평,100.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=13128,2026-09-18,,,verified,sale_apartment,
A61383101,exclusive_84.94,84.94,113.25,34평A,384.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=13128,2026-09-18,,,verified,sale_apartment,
A61383101,exclusive_126.55,126.55,153.64,46평,150.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=13128,2026-09-18,,,verified,sale_apartment,
A61383101,exclusive_154.56,154.56,183.47,55평,50.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=13128,2026-09-18,,,verified,sale_apartment,
A10026760,exclusive_84.93,84.93,110.28,33평B,271.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=29371,2026-09-18,,,verified,sale_apartment,
A10026760,exclusive_84.82,84.82,110.68,33평A,390.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=29371,2026-09-18,,,verified,sale_apartment,
A10026760,exclusive_88.67,88.67,115.67,34평C,9.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=29371,2026-09-18,,,verified,sale_apartment,
A10026760,exclusive_109.18,109.18,,42평D | 42평E,170.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=29371,2026-09-18,,,verified,sale_apartment, | 동일 전용면적 타입 세대수 합산; 실거래는 타입 구별 불가
A61377105,exclusive_73.09,73.09,94.14,28평,104.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=12212,2026-09-18,,,verified,sale_apartment,
A61377105,exclusive_84.88,84.88,106.73,32평,108.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=12212,2026-09-18,,,verified,sale_apartment,
A61377105,exclusive_84.98,84.98,107.94,32평A,104.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=12212,2026-09-18,,,verified,sale_apartment,
A61377105,exclusive_84.97,84.97,108.6,32평B,248.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=12212,2026-09-18,,,verified,sale_apartment,
A61377105,exclusive_98.94,98.94,128.25,38평,120.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=12212,2026-09-18,,,verified,sale_apartment,
A61377105,exclusive_131.18,131.18,158.94,48평A,184.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=12212,2026-09-18,,,verified,sale_apartment,
A61377105,exclusive_132.19,132.19,160.98,48평B,90.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=12212,2026-09-18,,,verified,sale_apartment,
A61377105,exclusive_150.8,150.8,183.34,55평,124.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=12212,2026-09-18,,,verified,sale_apartment,
A10024695,exclusive_59.85,59.85,87.75,26평,72.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=39499,2026-09-18,,,verified,sale_apartment,
A10024695,exclusive_73.67,73.67,104.75,31평,226.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=39499,2026-09-18,,,verified,sale_apartment,
A10024695,exclusive_84.48,84.48,112.68,34평A,448.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=39499,2026-09-18,,,verified,sale_apartment,
A10024695,exclusive_84.93,84.93,113.36,34평B,46.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=39499,2026-09-18,,,verified,sale_apartment,
A10024695,exclusive_84.57,84.57,114.31,34평C,94.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=39499,2026-09-18,,,verified,sale_apartment,
A10024695,exclusive_100.43,100.43,132.42,40평,85.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=39499,2026-09-18,,,verified,sale_apartment,
A61310007,exclusive_59.99,59.99,85.26,25평,39.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=25696,2026-09-18,,,verified,sale_apartment,
A61310007,exclusive_84.97,84.97,114.95,34평F,29.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=25696,2026-09-18,,,verified,sale_apartment,
A61310007,exclusive_84.98,84.98,,34평D | 35평B | 35평C | 35평A,418.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=25696,2026-09-18,,,verified,sale_apartment, | 동일 전용면적 타입 세대수 합산; 실거래는 타입 구별 불가
A61310007,exclusive_84.95,84.95,115.21,34평G,23.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=25696,2026-09-18,,,verified,sale_apartment,
A61310007,exclusive_84.96,84.96,117.7,35평E,295.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=25696,2026-09-18,,,verified,sale_apartment,
A61310007,exclusive_112.01,112.01,150.29,45평,90.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=25696,2026-09-18,,,verified,sale_apartment,
A61310007,exclusive_113.5,113.5,151.01,45평,30.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=25696,2026-09-18,,,verified,sale_apartment,
A61310007,exclusive_153.56,153.56,208.29,63평,3.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=25696,2026-09-18,,,verified,sale_apartment,
A61310007,exclusive_161.28,161.28,215.81,65평,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=25696,2026-09-18,,,verified,sale_apartment,
A61375202,exclusive_59.94,59.94,75.85,22평,265.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5926,2026-09-18,,,verified,sale_apartment,
A61375202,exclusive_84.99,84.99,100.56,30평,196.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5926,2026-09-18,,,verified,sale_apartment,
A61375202,exclusive_130.9,130.9,147.78,44평,128.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5926,2026-09-18,,,verified,sale_apartment,
A61375603,exclusive_59.76,59.76,,22평A | 22평B,437.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5927,2026-09-18,,,verified,sale_apartment, | 동일 전용면적 타입 세대수 합산; 실거래는 타입 구별 불가
A61375603,exclusive_84.9,84.9,107.93,32평,601.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5927,2026-09-18,,,verified,sale_apartment,
A10023420,exclusive_59.96,59.96,79.15,23평C,24.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=730329,2026-09-18,,,verified,sale_apartment,
A10023420,exclusive_59.99,59.99,,24평A1 | 24평B,72.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=730329,2026-09-18,,,verified,sale_apartment, | 동일 전용면적 타입 세대수 합산; 실거래는 타입 구별 불가
A10023420,exclusive_59.98,59.98,79.54,24평A2,20.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=730329,2026-09-18,,,verified,sale_apartment,
A10023420,exclusive_74.99,74.99,,29평A | 30평B,56.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=730329,2026-09-18,,,verified,sale_apartment, | 동일 전용면적 타입 세대수 합산; 실거래는 타입 구별 불가
A10023420,exclusive_74.98,74.98,99.16,29평C,32.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=730329,2026-09-18,,,verified,sale_apartment,
A10023420,exclusive_77.98,77.98,102.57,31평,24.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=730329,2026-09-18,,,verified,sale_apartment,
A10023420,exclusive_84.98,84.98,,33평A2 | 33평C2 | 33평B1 | 33평B2-2,233.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=730329,2026-09-18,,,verified,sale_apartment, | 동일 전용면적 타입 세대수 합산; 실거래는 타입 구별 불가
A10023420,exclusive_84.99,84.99,,33평C1 | 33평D | 33평A1 | 34평B2-1,314.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=730329,2026-09-18,,,verified,sale_apartment, | 동일 전용면적 타입 세대수 합산; 실거래는 타입 구별 불가
A10023420,exclusive_101.68,101.68,133.03,40평,66.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=730329,2026-09-18,,,verified,sale_apartment,
A10023420,exclusive_115.41,115.41,150.87,45평,32.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=730329,2026-09-18,,,verified,sale_apartment,
A10023420,exclusive_125.97,125.97,163.49,49평,34.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=730329,2026-09-18,,,verified,sale_apartment,
A10023420,exclusive_142.59,142.59,189.42,57평,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=730329,2026-09-18,,,verified,sale_apartment,
A10023420,exclusive_145.39,145.39,,58평A | 58평B,2.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=730329,2026-09-18,,,verified,sale_apartment, | 동일 전용면적 타입 세대수 합산; 실거래는 타입 구별 불가
A10023420,exclusive_145.9,145.9,194.44,58평C,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=730329,2026-09-18,,,verified,sale_apartment,
A10023420,exclusive_157.04,157.04,207.9,62평A,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=730329,2026-09-18,,,verified,sale_apartment,
A10023420,exclusive_157.24,157.24,208.37,63평B,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=730329,2026-09-18,,,verified,sale_apartment,
A61301003,exclusive_41.52,41.52,55.35,16평A,263.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5918,2026-09-18,,,verified,sale_apartment,
A61301003,exclusive_41.54,41.54,55.37,16평B,1.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5918,2026-09-18,,,verified,sale_apartment,
A61301003,exclusive_61.09,61.09,81.01,24평B,168.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5918,2026-09-18,,,verified,sale_apartment,
A61301003,exclusive_60.83,60.83,81.28,24평A,504.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5918,2026-09-18,,,verified,sale_apartment,
A61301003,exclusive_73.92,73.92,98.18,29평,516.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5918,2026-09-18,,,verified,sale_apartment,
A61301003,exclusive_84.82,84.82,111.7,33평A,2.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5918,2026-09-18,,,verified,sale_apartment,
A61301003,exclusive_84.83,84.83,111.73,33평B,502.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5918,2026-09-18,,,verified,sale_apartment,
A61301003,exclusive_95.17,95.17,116.85,35평,108.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5918,2026-09-18,,,verified,sale_apartment,
A61301003,exclusive_115.6,115.6,138.31,41평,288.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5918,2026-09-18,,,verified,sale_apartment,
A61301003,exclusive_131.27,131.27,156.7,47평,576.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5918,2026-09-18,,,verified,sale_apartment,
A61301003,exclusive_148.2,148.2,174.48,52평,132.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5918,2026-09-18,,,verified,sale_apartment,
A61775202,exclusive_41.3,41.3,,17평 | 18평,450.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5732,2026-09-18,,,verified,sale_apartment, | 동일 전용면적 타입 세대수 합산; 실거래는 타입 구별 불가
A61775202,exclusive_49.94,49.94,,20평 | 22평,630.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5732,2026-09-18,,,verified,sale_apartment, | 동일 전용면적 타입 세대수 합산; 실거래는 타입 구별 불가
A61775706,exclusive_72.42,72.42,89.4,27평,262.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5730,2026-09-18,,,verified,sale_apartment,
A61775706,exclusive_84.54,84.54,102.57,31평,384.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5730,2026-09-18,,,verified,sale_apartment,
A61775706,exclusive_123.1,123.1,144.86,43평,90.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5730,2026-09-18,,,verified,sale_apartment,
A61775706,exclusive_135.88,135.88,158.74,48평,60.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5730,2026-09-18,,,verified,sale_apartment,
A61781805,exclusive_59.88,59.88,79.77,24평,270.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5731,2026-09-18,,,verified,sale_apartment,
A61781805,exclusive_84.9,84.9,106.79,32평,426.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5731,2026-09-18,,,verified,sale_apartment,
A61781805,exclusive_121.83,121.83,146.67,44평,84.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5731,2026-09-18,,,verified,sale_apartment,
A61781807,exclusive_59.7,59.7,72.93,22평,300.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5734,2026-09-18,,,verified,sale_apartment,
A61781807,exclusive_67.45,67.45,82.35,24평,330.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5734,2026-09-18,,,verified,sale_apartment,
A61781807,exclusive_76.87,76.87,91.85,27평B,150.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5734,2026-09-18,,,verified,sale_apartment,
A61781807,exclusive_76.33,76.33,91.88,27평A,60.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5734,2026-09-18,,,verified,sale_apartment,
A61781807,exclusive_84.97,84.97,101.79,30평A,210.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5734,2026-09-18,,,verified,sale_apartment,
A61781807,exclusive_84.99,84.99,101.96,30평B,60.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5734,2026-09-18,,,verified,sale_apartment,
A61781808,exclusive_47.37,47.37,62.15,18평,390.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5741,2026-09-18,,,verified,sale_apartment,
A61781808,exclusive_59.67,59.67,,23평A | 23평B,225.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5741,2026-09-18,,,verified,sale_apartment, | 동일 전용면적 타입 세대수 합산; 실거래는 타입 구별 불가
A61781808,exclusive_59.99,59.99,78.71,23평C,330.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5741,2026-09-18,,,verified,sale_apartment,
A61781808,exclusive_74.93,74.93,98.31,29평,150.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5741,2026-09-18,,,verified,sale_apartment,
A61781808,exclusive_78.84,78.84,103.45,31평,525.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5741,2026-09-18,,,verified,sale_apartment,
A61777903,exclusive_68.53,68.53,,27평A | 27평B,78.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=25060,2026-09-18,,,verified,sale_apartment, | 동일 전용면적 타입 세대수 합산; 실거래는 타입 구별 불가
A61777903,exclusive_74,74.0,98.0,29평C,95.0,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=25060,2026-09-18,,,verified,sale_apartment,
